46999481,290906800,0,4317,0,0,57984,166854,124632972,7453719,777947508,38200071916354,1411229920,0,0,0,0,0,1922383,0,0,1556567,0,12636,195544497,0,0,0,87275862,15143773,177399197,0,1412260267504,140528800359,12324605,628826,0,9935360,0,778973,4773142,0,0,21442,0,0,0,19939,2409103969,144018334332,0,0,0,949648631,0,0,222660,40880979615805,110895275,0,15369711,135542452,0,0,1078,0,95903949,0,5948259,20992461,0,0,0,590,1356,42059741,106110,424173066,639,15302911,0,0,0,0,375404001,0,48776127,0,0,0,0,40392674,0,6085040,0,28633401,0,30229,0,0,29635493,340006431,0,33609800864796,0,0,0,0,2528280758,0,0,0,20699,1226174386,0,0,743143330,1605671,777898401,0,0,389503,13474539762273,1451643,5321623,9443380,0,0,201179572,0,8015136,0,17074,2069887476109,954108,292,0,0,1793073,1273279971,0,0,43499609,10796169,421951,461934761
16444642,292804838,0,3710,0,0,63250,224403,114643566,8321968,637945350,62541352423246,2006173363,0,0,0,0,0,1960165,0,0,3328990,0,21069,104891099,0,0,0,76018806,15021906,174611671,0,1313476462456,117814565796,0,599840,0,11692573,0,4437903,3592840,0,0,24834,0,0,0,22008,2319854743,120610283941,0,0,0,959078667,0,0,184598,7599350655296,122600864,0,18277578,146559550,0,0,1250,0,97828586,0,5062690,21119100,0,0,0,0,1434,41686003,173367,388471659,674,16595736,0,0,0,0,372126980,0,50016714,0,0,0,0,50867201,0,3678074,0,51543832,0,35022,0,0,41000452,340183680,0,26303818681168,0,0,0,0,2413944184,0,0,0,2552,1253372255,0,0,822861833,219038,637903521,0,0,383119,48589549681909,122866,6408897,11091191,0,0,260335021,0,7687159,0,26938,2342436526440,7193960,950,0,0,176098,1249853488,0,0,29947245,14912037,537852,505849099
34659954,342073341,0,3858,0,0,81885,197106,122321014,9408333,706990210,48606339681894,2195340566,0,0,0,0,0,2344679,0,0,5009748,0,24778,104283833,0,0,0,68799666,13919883,175347507,0,1348402668176,132812472830,0,745347,0,10310304,0,845701,4698326,0,0,32522,0,0,0,22254,2517940286,135901311481,0,0,0,968083470,0,0,214995,1367387378975397,85487162,0,16752101,146311474,0,0,450,0,98014632,0,10454743,24384716,0,0,0,0,1495,45779267,1709692,376159168,678,14731955,0,0,0,0,515035419,0,52465865,0,0,0,0,36640414,0,4065884,0,54338836,0,31710,0,0,36311038,379701306,0,74375431667432,0,0,0,0,2610547351,0,0,0,3011,1404848464,0,0,769635996,597457,706951458,0,0,484702,40052160850116,215891,6922962,11537414,0,0,241875574,0,8454760,0,24990,4244533683906,728769,923,0,0,262661,1165077130,0,0,31408090,13117265,1880794,574015310
44501102,373312877,0,6452,0,0,79131,133288,123037476,7935809,582985573,15522123120302,2195031140,0,0,0,0,0,3198659,0,0,2080409,0,22559,113446278,0,0,0,83612331,14703389,160086956,0,933956392252,76055165175,0,3660138,0,20889248,0,899778,3836853,0,0,32315,0,0,0,21945,2412013588,77942346411,0,0,0,894583773,0,0,1785471,0,139650794,0,13969054,151258935,0,0,714,0,92053451,0,10219101,25140738,0,0,0,0,3906,89207414,211429,374662294,723,14901341,0,0,0,0,542286089,0,120217845,0,0,0,0,30201518,0,3667267,0,27699241,0,23179,0,0,38482282,276958305,0,33751971110280,0,0,0,0,2534187342,0,0,0,76386,1228796412,0,0,740329000,624647,582963568,0,0,1518401,91780228890802,232044,9879082,9805857,0,0,262352128,0,7814822,0,13887,1799799815248,1069687,485265,0,0,282588,1345260057,0,0,42804799,14069757,152470,593843241
32822968,293880055,0,6743,0,0,63495,159184,122757842,7615559,784078609,4007427692309,2194965253,0,0,0,0,0,3716264,0,0,1825386,0,31999,163373272,0,0,0,85366986,14890094,176391920,0,749201589872,57389969633,0,257314,0,30192537,0,1045765,7717670,0,0,30565,0,0,0,22501,2415530046,58911572846,0,0,0,998748933,0,0,109680,0,157089940,0,25081620,138065646,0,0,1061,0,85867435,0,6440602,21002127,0,0,0,0,660643,5393881,233586,316520229,722,15881124,0,0,0,0,365916672,0,74427675,0,0,0,0,24191398,0,3875030,0,29741279,0,32699,0,0,32003701,378491417,0,15318786806316,0,0,0,0,2537632436,0,0,0,8348,1215009995,0,0,825468622,1539146,784050680,0,0,121002,94654342803837,1406320,2711331,9529406,0,0,239570591,0,11287298,0,16110,0,1142916,1948761,0,0,1763651,1671916117,0,0,57484226,11492863,550159,604179064
21170825,301889089,0,6999,0,0,58959,146273,113187000,7877609,895960568,10861533687688,2194920741,0,0,0,0,0,3327942,0,0,3230206,0,23531465,190526373,0,0,0,71501120,14566455,175763597,0,777135583296,62619132022,0,829483,0,18090692,0,4966391,6400129,0,0,29543,0,0,0,21941,2340759970,64149863220,0,0,0,997257093,0,0,284601,0,176044074,0,24480757,147820095,0,0,1018,0,85451674,0,5821512,20610757,0,0,0,0,0,38063701,249650,314692874,710,18768427,0,0,0,0,364498940,0,81290511,0,0,0,0,15382774,0,5909420,0,38467863,0,33652,0,0,48627176,575638075,0,2359803304880,0,0,0,0,2432608352,0,0,0,19718,1278486189,0,0,822769664,337450,895940917,0,0,481939,20100825454039,175867,4157558,9816748,0,0,216520712,0,8213386,0,15051,0,7050197,0,0,0,237685,1670340890,0,0,47627679,16994254,608615,520608076
16963527,292227907,0,7016,0,0,74235,161712,120713341,6962410,1000106106,28534105052137,2194887270,0,0,0,0,0,3152160,0,0,2830659,0,73821317,167324972,0,0,0,69585573,13643777,171929371,0,601662069740,47539680316,0,855666,0,42900556,0,626594,6264979,0,0,34472,0,0,0,23652,2465601860,48861179847,0,0,0,1046776788,0,0,251461,0,155121461,0,28033435,149379255,0,0,1184,0,106139615,0,10183887,21340213,0,0,0,0,0,42596497,1873662,385188982,556,15632610,0,0,0,0,562778744,0,57462624,0,0,0,0,40173602,0,5932295,0,34598940,0,25210,0,0,37247928,525705445,0,53388673619044,0,0,0,0,2565421640,0,0,0,6286,1308634176,0,0,644258627,631772,1000085187,0,0,530976,32378846429367,239358,2622086,10555213,0,0,219274838,0,7787082,0,16992,0,954579,0,0,0,300829,1430902156,0,0,39195403,13661642,661391,421606592
10901724,313988143,0,1417223,0,0,19669807,201244,122849324,8009211,970909046,25386856250894,2194868122,0,0,0,0,0,4104707,0,0,2554865,0,0,118087979,0,0,0,85267973,13992142,165708050,0,678429294556,60353915969,0,995529,0,16299615,0,1175063,5716010,0,0,30381,0,0,0,23111,2409060105,61769487761,0,0,0,961535142,0,0,337754,0,138530020,0,24026241,152168560,0,0,1407,0,98467353,0,7675557,23011606,0,0,0,0,0,40951622,108396,423995250,502,15780649,0,0,0,0,505405504,0,48996321,0,0,0,0,48979931,0,4087380,0,37581038,0,37165,0,0,34281999,482123577,0,10024581690264,0,0,0,0,2531875029,0,0,0,5640,1222757946,0,0,636911684,694490,970890636,0,0,567656,32793313469623,298798,3184794,9054903,0,0,263309653,0,8588579,0,20807,0,1204574,0,0,0,306587,1279926635,0,0,39677834,12246181,1702495,554583868
32995854,284813929,0,1602521,0,0,6844297,244069,123374092,8863440,772313410,7134576876458,2194851288,0,0,0,0,0,3447697,0,0,2142881,0,0,99599462,0,0,0,85443995,14073839,175591685,0,653885273264,42083895652,0,3349770,0,13359559,0,1221406,7591126,0,0,29795,0,0,0,23652,2362977116,43083417172,0,0,0,939931678,0,0,1649755,0,114919681,0,21232458,148151303,0,0,519,0,89570052,0,6983292,20254791,0,0,0,0,0,43896219,302102,450408522,585,16268197,0,0,0,0,391536159,0,42740228,0,0,0,0,40273124,0,4379824,0,25270917,0,36160,0,0,39442113,620735473,0,8536409830736,0,0,0,0,2483740253,0,0,0,1005130,1223832406,0,0,642206444,29113865,772301089,0,0,1356370,28818636128821,16722081,228444454,11695947,0,0,250756581,0,9158818,0,32841,0,1224454,0,0,0,27720749,1285507585,0,0,43890060,14313483,220356,627624697
41687261,369938086,0,0,0,0,75337561,165302,112572725,9922294,650592180,1932946040631,2194840510,0,0,0,0,0,3077073,0,0,3286683,0,0,88649428,0,0,0,67710443,14230227,176027360,0,361616867364,30989969742,0,363085,0,11069744,0,188780538,5401899,0,0,7831493,0,0,0,22489,2400759772,31848185400,0,0,0,829481917,0,0,145244,0,106975224,0,25094449,149475708,0,0,736,0,85144114,0,6559388,26355116,0,0,0,0,0,86125598,295559,379413465,670,17239919,0,0,0,0,10821960124,0,101490705,0,0,0,0,33237537,0,3394815,0,26645272,0,19266,0,0,33967828,505886850,0,8231997655688,0,0,0,0,2490266100,0,0,0,3112896,1255439918,0,0,701343353,87109971,650572984,0,0,168899,3973141967945,50121843,762026322,15856624,0,0,261568073,0,7886520,0,17585,0,101055658,0,0,0,82130386,1396415485,0,0,47493197,12331135,595011,617841207
56141278,393452665,0,0,0,0,0,162625,121026357,8053973,613807450,19432382697370,2194818651,0,0,0,0,0,3341764,0,0,3492312,0,0,115233010,0,0,0,73396807,13985612,191860537,0,423988720296,35618020537,0,900115,0,8760240,0,236994453,5010603,0,0,24938730,0,0,0,30410,2432855271,36502233846,0,0,0,985235917,0,0,307795,0,106952054,0,29075549,152368118,0,0,1186,0,84477239,0,10222803,28379649,0,0,0,0,0,8022620,53212165,284491604,598,15909293,0,0,0,0,866864009,0,55080281,0,0,0,0,31900351,0,5136135,0,28737071,0,31692,0,0,46072005,523984231,0,64491946250040,0,0,0,0,2538475463,0,0,0,0,1372708525,0,0,667249908,0,613788760,0,0,514379,7360725243680,0,0,13883050,0,0,217673730,0,11601448,0,17558,0,299184895,0,0,0,0,1230452310,0,0,30404704,15914148,579165,613103900
39282174,464429195,0,0,0,0,0,218377,2349802979,8348333,609831596,17265659287345,2194780328,0,0,0,0,0,4161539,0,0,2097169,0,0,137734681,0,0,0,84215843,14745866,85453418,0,329362498816,31714779418,0,822729,0,16296940,0,0,4391743,0,0,0,0,0,0,22721,2407961983,32504918264,0,0,0,919618156,0,0,245986,0,112688479,0,23284378,145731680,0,0,1106,0,79208083,0,7925516,33583599,0,0,0,0,0,30807022,62238620,313267790,636,18991918,0,0,0,0,36132950060,0,66838079,1,0,0,0,25543387,0,5860154,0,37794433,0,24484,0,0,40014365,489711076,0,9922608865656,0,0,0,0,2530907214,0,0,0,0,1226999392,0,0,732979995,0,609821596,0,0,496142,24223608496714,0,0,16685557,0,0,217737910,0,7210149,0,23908,0,0,0,0,0,0,1080790828,0,0,29558406,14724733,582363,481445660
31809723,428593323,0,0,0,0,0,186767,7365189234,9930694,636522380,3599887828985,2195026249,0,0,0,0,0,2932624,0,0,1066687,0,0,170021277,0,0,0,1525803356,282495260,16044384585,0,287427177560,30561812324,0,833645,0,20955569,0,0,4120609,0,0,0,0,0,0,21579,2241274146,31317581564,0,0,0,1038379730,0,0,253386,0,110715121,0,26363326,13345294025,0,0,1174,0,98437270,0,6486541,30629065,0,0,0,0,0,44733288,0,332137913,645,14830481,0,0,0,0,0,0,76509907,3,0,0,0,47893766,0,4623875,0,33661797,0,700526,0,0,36634782,626638161,0,3396132430144,0,0,0,0,2621490319,0,0,0,0,1365844325,0,0,748937967,0,636504869,0,0,498554,20723045227652,0,0,14173265,0,0,219903407,0,11713775,0,19865,0,0,0,0,0,0,1061304209,0,0,31966887,13335971,49904494,394055857
17479383,511661494,0,0,0,0,0,267563,0,8628158,710973026,10657499450277,2194786684,0,0,0,0,0,3815874,0,0,238050445,0,0,142533518,0,0,0,4756934762,883317742,0,0,318207086196,27415890165,0,80261685,0,23372532,0,0,4691798,0,0,0,0,0,0,22304,394348621,28115407111,0,0,0,907614360,0,0,29300951,0,129444599,0,24467373,0,0,0,159777,0,92505674,0,2429497,36685825,0,0,0,0,0,45742535,0,432619031,688,21552036,0,0,0,0,0,0,42803447,0,0,0,0,49469937,0,5396877,0,37572109,0,2159825,0,0,35987037,561207711,0,16578531922252,0,0,0,0,217180058,0,0,0,0,1368572515,0,0,840788465,0,710966271,0,0,36001668,20014624519234,0,0,14204577,0,0,231807650,0,9231202,0,34949,0,0,0,0,0,0,1134392639,0,0,38603870,12966762,149515346,595855962
38794544,435700615,0,0,0,0,0,213584,0,10428022,721008453,10508130414667,50428529372,0,0,0,0,0,3400549,0,0,0,0,0,87052271,0,0,0,0,0,0,0,315279598740,23973422593,0,240443067,0,9704909,0,0,7025662,0,0,0,0,0,0,23684,206655354118,24570932638,0,0,0,915105421,0,0,87601973,0,118645845,0,1265158845,0,0,0,519167,0,89201753,0,660482135,31990683,0,0,0,0,0,62302712,0,441117088,707,16407726,0,0,0,0,0,0,54529630,0,0,0,0,40113511,0,4362958,0,26860528,0,164108280824,0,0,35602013,531333313,0,5932127611880280,0,0,0,0,217346106027,0,0,0,0,1312286883,0,0,765140967,0,720997616,0,0,108365060,568206090260,0,0,14799989,0,0,234410401,0,7190908,0,23603,0,0,0,0,0,0,1165640348,0,0,39719382,12836461,0,519688465
41332809,429577705,0,0,0,0,0,155848,0,10407411,672981717,9772660687150,156518834023,0,0,0,0,0,84332402,0,0,0,0,0,112019108,0,0,0,0,0,0,0,556440850328,25846844515,0,0,0,18914056,0,0,5216138,0,0,0,0,0,0,23583,0,26469625486,0,0,0,921396739,0,0,0,0,119523100,0,1383904146,0,0,0,0,0,92288782,0,0,30725442,0,0,0,0,0,63954681,0,511626985,665,14573503,0,0,0,0,0,0,119120929,0,0,0,0,38093761,0,6070367,0,30226569,0,0,0,0,34236735,25206052045,0,0,0,0,0,0,0,0,0,0,0,1289809195,0,0,699713088,0,672970570,0,0,0,9071470772425,0,0,402270487,0,0,252360349,0,8003505,0,17175,0,0,0,0,0,0,75092825216,0,0,2369268550,12259502,0,577067651
46814502,452175307,0,0,0,0,0,168608,0,8229570,675191158,0,0,0,0,0,0,0,254213443,0,0,0,0,0,146519601,0,0,0,0,0,0,0,495567137208,22113795654,0,0,0,2609846840,0,0,4416307,0,0,0,0,0,0,25089,0,22653139378,0,0,0,1000544161,0,0,0,0,141147914,0,0,0,0,0,0,0,85760196,0,0,32737409,0,0,0,0,0,6731617,0,525502086,699,15567066,0,0,0,0,0,0,79490102,0,0,0,0,32109098,0,10310445,0,30864281,0,0,0,0,41095594,26611703742,0,0,0,0,0,0,0,0,0,0,0,1399852343,0,0,796127286,0,675187821,0,0,0,19120908449232,0,0,1229758649,0,0,209072089,0,11352588,0,17827,0,0,0,0,0,0,267899736,0,0,5345486,14151355,0,522088296
61151092,12273725401,0,0,0,0,0,155005,0,8032331,794790780,0,0,0,0,0,0,0,0,0,0,0,0,0,202347526,0,0,0,0,0,0,0,443543213240,22177856306,0,0,0,2925760640,0,0,5151635,0,0,0,0,0,0,35723,0,22677397351,0,0,0,987311576,0,0,0,0,9530993586,0,0,0,0,0,0,0,84467851,0,0,862125233,0,0,0,0,0,43890192,0,587996069,616,18397260,0,0,0,0,0,0,88812779,0,0,0,0,61373058,0,8485204,0,34590262,0,0,0,0,25857841,0,0,0,0,0,0,0,0,0,0,0,0,1242453922,0,0,709833534,0,794779410,0,0,0,15008596760312,0,0,0,0,0,200587767,0,7698850,0,16502,0,0,0,0,0,0,84960929219,0,0,2667838551,9456945,0,442259574
34825593,37538215187,0,0,0,0,0,164470,0,7790737,50858387987,0,0,0,0,0,0,0,0,0,0,0,0,0,189093251,0,0,0,0,0,0,0,377545938484,0,0,0,0,225643487884573,0,0,383234535,0,0,0,0,0,0,1185484,0,0,0,0,0,1032704607,0,0,0,0,10124326664,0,0,0,0,0,0,0,101374717,0,0,2634207241,0,0,0,0,0,47512476,0,605046806,620,15950111,0,0,0,0,0,0,43101493,0,0,0,0,8420471728,0,6576633,0,43990458,0,0,0,0,33305368,0,0,0,0,0,0,0,0,0,0,0,0,1356486897,0,0,712147001,0,50863058959,0,0,0,2194260683588,0,0,0,0,0,228012502,0,8932948,0,17665,0,0,0,0,0,0,0,0,0,0,12164906,0,493364608
23783913,0,0,0,0,0,0,8720216,0,7683080,54147507579,0,0,0,0,0,0,0,0,0,0,0,0,0,89760782,0,0,0,0,0,0,0,5443665439814156,0,0,0,0,0,0,0,410063802,0,0,0,0,0,0,120554,0,0,0,0,0,949744327,0,0,0,0,0,0,0,0,0,0,0,0,95595887,0,0,0,0,0,0,0,0,43157446,0,270073598,746,16926835,0,0,0,0,0,0,57560784,0,0,0,0,0,0,2662422,0,1299298991,0,0,0,0,36568318,0,0,0,0,0,0,0,0,0,0,0,0,1142709124,0,0,826450272,0,54157836855,0,0,0,0,0,0,0,0,0,231712990,0,13443562,0,990352,0,0,0,0,0,0,0,0,0,0,13106227,0,479005763
5959862874,0,0,0,0,0,0,26442989,0,399507005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120687745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4010189,0,0,0,0,0,1008096072,0,0,0,0,0,0,0,0,0,0,0,0,103005156,0,0,0,0,0,0,0,0,4363562493,0,61046212030,113193,24584722,0,0,0,0,0,0,45920989,0,0,0,0,0,0,350460,0,4164787153,0,0,0,0,28588977,0,0,0,0,0,0,0,0,0,0,0,0,1263001086,0,0,125183465571,0,0,0,0,0,0,0,0,0,0,0,253395545,0,411733596,0,3004369,0,0,0,0,0,0,0,0,0,0,10391017,0,440273889
0,0,0,0,0,0,0,0,0,1217706037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93575629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746402263,0,0,0,0,0,0,0,0,0,0,0,0,57822323,0,0,0,0,0,0,0,0,4662687087,0,0,0,750317577,0,0,0,0,0,0,48985728,0,0,0,0,0,0,870653090,0,0,0,0,0,0,39362933,0,0,0,0,0,0,0,0,0,0,0,0,58494763378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238515744,0,8463114,0,0,0,0,0,0,0,0,0,0,0,0,14332184,0,554008727
