49212732,2371902,1,10452,1148626,10736,9328825,23,110483164,413082,999710686,259378252,2191434778,0,99578,0,36,8962,0,0,5056279,0,24988192,182153591,6153,94794,0,48430987,15513364,920835313,392849,2190854926,984185734,635,35502,0,993594,0,115822,5632964,4467499,1,70442,288,0,410857,4384797865,984183656,0,0,101116,1758126376,0,0,7125,804689252,931840638,0,496237,432541797,140,757326,40,0,6493932,0,5826466,9671,4,140,0,0,2368,1864505,9850,263714942,1022,236154,761823,71,383131,1680400341,0,128191875,0,41,68429160,4982,5869698,2294687,128841001,1665,0,13,796854,809144210,78054332,4410491912,172,10,0,0,4601401430,0,0,2840,462,1994440190,99950,39,431195877,409213,999704545,0,0,404894,1750562898,7086,881976,316161,914617,0,281763021,20149,0,2,263129,52027,167,114,96752,11151,1386158986,0,0,144541678,234887,16791,1763965
46995254,1247676,0,9045,1141427,20453,9345410,0,111520932,446818,1000144064,259469925,2194709889,0,94988,0,35,9522,0,0,4743770,0,24236591,166729826,6000,84564,0,48885888,15659026,923277641,395132,2194898786,989923154,180,20625,0,885400,0,99742,5630135,4424904,1,59922,37,0,403616,4396411757,989923332,0,0,96442,1759412728,0,0,2029,805822583,933581957,0,413270,434763446,0,766310,3,0,6492949,0,5514425,3890,4,0,0,0,2030,1837657,3729,263924562,1004,187501,761039,1,383270,1692587597,0,106752504,0,2,69121620,17111,5780939,2300047,130420873,850,0,1,595496,810896579,78303006,4420150254,1,0,0,0,4613413469,0,0,6,8,1995328303,95726,7,430198603,404743,1000145516,0,0,401102,1758700768,2492,844553,300012,854963,0,281824544,15848,0,0,845172,49828,23,100,94978,3644,1387156151,0,0,144454494,169966,8090,1542094
30890313,14811896,0,9234,1150590,24251,9360435,0,111588092,404880,1000058126,259221289,2194721994,0,96940,0,35,17940,0,0,4854457,0,24318798,170698719,6004,89601,0,48915452,15668534,923758136,393774,2193881845,989866919,32,22491,0,856352,0,96605,5729138,4440507,0,59233,0,0,437468,4398707190,989866917,0,0,96094,1757868217,0,0,3155,804351660,931884161,0,152024,434412671,0,763374,1,0,6484101,0,5623301,4068,4,0,0,0,2008,1841904,3256,263228745,1025,55705,762538,4,382903,1691114989,0,118463689,0,0,66439725,20767,6074739,2302760,129899404,952,0,15,251910,810698538,78510350,4410973225,0,0,0,0,4615848305,0,0,543,1,1995230184,95514,5,428987232,405042,1000059286,0,0,401103,1755375492,2569,836540,958041,827549,0,282905738,32920,0,0,921854,52802,18,64,96397,5150,1386726801,0,0,144577767,37436,8346,1601094
44569554,11527283,0,9045,1151879,19916,9361664,0,111676568,404975,1000094836,258924724,2194760244,0,94835,0,92,18433,0,0,4744940,0,24324070,173154705,6000,84766,0,48954116,15680860,927200212,392064,2194812823,989885926,214,21127,0,851263,0,99793,5445388,4417554,0,59239,0,0,427730,4415086405,989885886,0,0,96180,1758216042,0,0,2405,808570919,934912635,0,154251,434798552,0,761522,1,0,6490953,0,5514306,3195,4,0,0,0,2008,1827477,3881,262027412,1004,44008,768115,0,382463,1692259380,0,126424814,0,0,68671551,17114,6291943,2303747,129584796,1094,0,1,239266,811550742,78317794,4435386334,0,0,0,0,4632999208,0,0,15,3,1995237192,95149,10,430710248,406756,1000095457,0,0,401460,1746529137,2593,847451,944746,1067800,0,282846049,28031,0,0,846558,46030,18,57,94820,2325,1386304147,0,0,144655007,32647,8021,1514281
36546946,11366638,0,9234,1149548,7219,9388182,0,111860820,406572,1000099676,259253767,2194760199,0,94804,0,35,18226,0,0,4857912,0,24871153,176090046,6000,90789,0,49034880,15706755,924321200,391032,2193771378,989878000,40,19695,0,874742,0,97157,5537793,4425645,0,59232,0,0,437226,4401387900,989877988,0,0,95918,1750569270,0,0,1773,807143233,933205720,0,144529,434530022,0,762698,1,0,6460005,0,5626846,18099,4,0,0,0,2010,1831849,5809,262203722,1025,55400,766751,0,382950,1694322804,0,131556314,0,1,69253727,3671,6201558,2306759,129786930,973,0,13,264636,812044281,78696674,4426693553,0,0,0,0,4618659436,0,0,0,1,1995233964,95234,3,435960141,406721,1000100457,0,0,401642,1744627520,2531,840370,974322,847353,0,282885974,34005,0,0,198139,44048,10,88,94804,1815,1385325076,0,0,144828069,38320,7695,1513405
56417120,11301538,0,9045,818730,4364,9362007,1,111916884,457274,1000097175,259004826,2194762278,0,94645,0,35,8072,0,0,5018985,0,24426295,179293489,6000,86141,0,49059328,15714586,925245770,392444,2194831697,989853533,181,22450,0,829366,0,99338,5641470,4291900,0,59231,0,0,399367,4405772939,989853396,0,0,97186,1755879720,0,0,2641,805648805,932819242,0,353626,433324584,0,764747,5,0,6478581,0,5785938,15119,4,0,0,0,2008,1853832,4114,264530652,1005,199302,768757,0,382586,1693396488,0,138138827,0,0,70814009,2631,5567041,2303840,130153458,836,0,1,666311,811640414,78492202,4413163875,0,0,0,0,4623233538,0,0,0,4,1995214834,97473,13,431807550,407360,1000099383,0,0,401913,1748590004,3391,849386,960634,766871,0,283388968,14742,0,0,188296,47328,45,231,94645,1904,1384308849,0,0,145023064,192411,8600,1496253
15707851,9909549,0,9225,939787,24664,9374968,0,111489765,447684,1000099363,259323179,2194700599,0,94753,0,0,8934,0,0,4661180,0,24329358,178261208,6002,90588,0,48872320,15654689,926733335,395965,2193876749,989878192,18,20378,0,2937016,0,96392,5808025,4368195,1,59290,38,0,415492,4412865783,989878186,0,0,95507,1756247021,0,0,1946,804785542,932080537,0,357095,435151171,0,761690,2,0,6480861,0,5431610,3867,0,0,0,0,2008,1854288,2403,262768703,1025,185079,768664,1,383054,1692435246,0,130455531,0,0,64533390,19103,6013783,2303395,129614639,927,0,13,556151,812764634,78424643,4402532065,0,0,0,0,4630697824,0,0,2,0,1995249431,94804,6,429713506,406001,1000100140,0,0,400098,1764259097,2513,835637,868369,1056957,0,282320160,20618,0,0,898806,45423,21,61,94751,1962,1384305676,0,0,144991157,151548,7994,1557126
36270969,1473805,0,9036,976055,20437,9372359,0,111646999,456721,1000073323,259417720,2194728865,0,94613,0,0,20067,0,0,4657537,0,24359092,177337806,5999,85172,0,48941076,15676737,930593104,396618,2194817619,989876609,190,22692,0,877162,0,100691,5895536,4428490,0,59234,1,0,427220,4431240391,989876583,0,0,96265,1755664913,0,0,3264,805671321,929473878,0,233541,435162584,0,763977,2,0,6479456,0,5427804,3944,0,0,0,0,2008,1848388,6275,264467386,1004,48617,766247,0,383188,1692359647,0,130522973,0,0,67090094,17016,5555215,2306502,130028116,836,0,3,230051,810682492,78670886,4409986044,0,0,0,0,4649944570,0,0,0,5,1995241171,94459,7,427946832,404896,1000074297,0,0,401761,1764930565,2497,844875,297859,779207,0,282744698,29737,0,0,842707,47274,35,80,94609,3082,1384136964,0,0,145063647,33295,8429,1519104
23875242,1393774,0,9234,1143882,23316,9400306,0,111997476,462806,1000085523,259407430,2194727622,0,94634,0,0,18187,0,0,4655430,0,24387655,177310872,6006,90511,0,49094844,15725922,929184251,395411,2193880078,989877872,4,21789,0,885127,0,97420,6227494,4436762,0,59230,0,0,438774,4424543010,989877841,0,0,95834,1756848709,0,0,2791,804968571,923322087,0,147096,435212024,0,762494,1,0,6481707,0,5425983,3951,0,0,0,0,2008,1843478,6237,263657467,1025,59723,766739,0,383171,1695464921,0,134142515,0,0,66317887,18004,5745201,2306985,129753717,896,0,13,491614,812137649,78627951,4414261816,76,0,0,0,4642956363,0,0,0,0,1995250747,94464,10,431885782,406690,1000086294,0,0,401535,1762536598,2505,835496,308974,764815,0,282385521,33144,0,0,878275,46924,10,77,94638,3409,1383849480,0,0,145113181,125975,8528,1540181
42001231,1323523,0,9036,1145645,19618,9384088,0,111976452,456980,1000088576,259302523,2194753839,0,94642,0,0,18652,0,0,4639302,0,24370608,174292784,6000,86620,0,49085488,15722971,931473949,395891,2194670553,989877707,175,20900,0,881842,0,100434,6202480,4418513,0,59235,1,0,427785,4435434151,989877691,0,0,95818,1761378053,0,0,2037,804358614,924217911,0,161474,435386088,0,764537,1,0,6503791,0,5410056,2928,0,0,0,0,2008,1841952,6946,263404614,1004,44490,763449,0,383018,1695295565,0,125945925,0,0,68146299,16473,5990288,2309391,130096967,1138,0,1,592331,811423771,78730622,4411146429,50,0,0,0,4654338810,0,0,0,3,1995240220,94285,13,429405110,406330,1000089360,0,0,401153,1762281951,2381,845490,289079,766495,0,282627217,28552,0,0,835217,46288,30,90,94642,2354,1386746619,0,0,144662809,171720,7933,1517279
