1.00000,0.80921,0.63827,0.85719,-0.69183,0.83925,0.31607,0.51826,-0.81068,0.85950,0.35462,-0.81573,0.68019,0.73521,0.83529,NaN,-0.16114,0.83555,NaN,NaN,-0.58404,NaN,-0.19817,-0.81959,0.83386,0.83583,NaN,-0.79165,-0.81057,-0.75433,0.25468,0.21094,0.79581,0.85920,NaN,0.81078,NaN,0.85027,0.71084,-0.53276,0.76434,-0.77504,NaN,-0.80656,-0.74693,0.21095,NaN,NaN,-0.65421,0.85116,NaN,0.87089,-0.73225,NaN,0.86120,-0.72747,0.83896,-0.59032,0.84556,-0.58215,NaN,NaN,-0.57210,0.86657,-0.16071,0.86069,NaN,-0.21351,0.86432,0.85464,0.85715,-0.81056,-0.41836,0.86983,-0.77977,-0.17751,-0.81668,0.84069,-0.08479,0.55402,NaN,-0.12243,0.55591,0.73741,-0.77314,0.48725,-0.82214,0.73685,0.81844,-0.27508,0.84169,-0.72773,-0.81638,-0.76574,-0.40853,-0.13797,NaN,NaN,-0.72362,NaN,NaN,0.84188,0.74618,0.20473,0.85185,-0.70826,0.94870,0.76836,NaN,NaN,0.76276,-0.73846,0.77767,0.83488,0.83890,-0.80626,NaN,-0.21730,0.85939,NaN,0.61330,0.85724,0.80872,0.84379,0.85229,0.83675,0.72142,0.85711,NaN,NaN,-0.76730,0.85689,0.84181,0.82333
0.80921,1.00000,0.63099,0.91477,-0.77918,0.88071,0.33027,0.61366,-0.89844,0.90559,0.24719,-0.88948,0.59025,0.88765,0.91826,NaN,-0.12532,0.97097,NaN,NaN,-0.70617,NaN,-0.46172,-0.87823,0.90451,0.88786,NaN,-0.88406,-0.89849,-0.87710,0.16687,0.07061,0.88077,0.91457,NaN,0.80832,NaN,0.91263,0.84551,-0.64160,0.88896,-0.87014,NaN,-0.89573,-0.87165,0.07062,NaN,NaN,-0.77923,0.89374,NaN,0.91119,-0.83391,NaN,0.90566,-0.81947,0.88178,-0.70648,0.90405,-0.65921,NaN,NaN,-0.72282,0.91458,-0.12485,0.91178,NaN,-0.26852,0.89996,0.87709,0.89411,-0.89845,-0.28680,0.91137,-0.89434,-0.22205,-0.89252,0.80534,-0.05262,0.69390,NaN,-0.14926,0.20682,0.75304,-0.86555,0.52329,-0.88872,0.85515,0.85694,-0.22972,0.89711,-0.84173,-0.89483,-0.86082,-0.40470,-0.12858,NaN,NaN,-0.85323,NaN,NaN,0.91295,0.78890,0.06630,0.90580,-0.81016,0.86014,0.82246,NaN,NaN,0.79118,-0.85311,0.85883,0.90131,0.96886,-0.79170,NaN,-0.36214,0.90590,NaN,0.66011,0.91150,0.84728,0.90598,0.87489,0.91260,0.70279,0.91159,NaN,NaN,-0.88563,0.90753,0.87789,0.89526
0.63827,0.63099,1.00000,0.70966,-0.59403,0.70521,0.29688,0.42587,-0.68221,0.71644,0.27081,-0.70373,0.44412,0.68004,0.68624,NaN,-0.05763,0.66731,NaN,NaN,-0.49199,NaN,-0.41668,-0.66082,0.66103,0.66486,NaN,-0.68454,-0.68239,-0.65462,0.02823,0.09715,0.66066,0.70490,NaN,0.66051,NaN,0.68968,0.71770,-0.52909,0.73023,-0.64845,NaN,-0.68843,-0.64950,0.09716,NaN,NaN,-0.60371,0.65158,NaN,0.70471,-0.67991,NaN,0.67246,-0.64327,0.70296,-0.53254,0.64497,-0.55061,NaN,NaN,-0.53000,0.71353,-0.05822,0.72168,NaN,-0.32478,0.72715,0.66968,0.67570,-0.68235,-0.11446,0.71073,-0.68625,-0.12082,-0.69794,0.63571,-0.13837,0.62954,NaN,0.04274,0.13541,0.58588,-0.62970,0.47690,-0.69476,0.70157,0.70470,-0.24997,0.69073,-0.65945,-0.69895,-0.69173,-0.17535,0.06879,NaN,NaN,-0.63325,NaN,NaN,0.70958,0.55920,0.07478,0.71672,-0.60349,0.66339,0.63346,NaN,NaN,0.59052,-0.66949,0.64815,0.69605,0.67371,-0.56770,NaN,-0.29480,0.71657,NaN,0.52452,0.68087,0.70512,0.70114,0.68452,0.68593,0.52381,0.68100,NaN,NaN,-0.67770,0.70408,0.66706,0.67449
0.85719,0.91477,0.70966,1.00000,-0.81358,0.95586,0.34853,0.71217,-0.95680,0.99440,0.35765,-0.95615,0.67096,0.92144,0.98922,NaN,-0.17627,0.95750,NaN,NaN,-0.67513,NaN,-0.55596,-0.92916,0.97879,0.97485,NaN,-0.95236,-0.95694,-0.91263,0.22487,0.14244,0.96337,0.98742,NaN,0.88685,NaN,0.99297,0.92547,-0.68830,0.96452,-0.92015,NaN,-0.95820,-0.90490,0.14245,NaN,NaN,-0.84682,0.95867,NaN,0.98238,-0.89374,NaN,0.97423,-0.84900,0.97214,-0.69717,0.97716,-0.73169,NaN,NaN,-0.69042,0.99722,-0.17593,0.99455,NaN,-0.26761,0.98814,0.96567,0.98387,-0.95690,-0.31581,0.99584,-0.93676,-0.17619,-0.95831,0.89429,-0.16824,0.77827,NaN,-0.17559,0.16206,0.81976,-0.88988,0.56159,-0.95173,0.93583,0.93728,-0.34053,0.98901,-0.90325,-0.95996,-0.92715,-0.42746,-0.13011,NaN,NaN,-0.88031,NaN,NaN,0.98975,0.87395,0.13590,0.99126,-0.85393,0.92767,0.90480,NaN,NaN,0.90369,-0.90457,0.94046,0.98360,0.97246,-0.82979,NaN,-0.34130,0.99451,NaN,0.77865,0.98272,0.92509,0.98247,0.96957,0.98844,0.80300,0.98281,NaN,NaN,-0.93305,0.99521,0.97373,0.95101
-0.69183,-0.77918,-0.59403,-0.81358,1.00000,-0.78895,-0.12959,-0.55726,0.90220,-0.79942,-0.01329,0.88968,-0.31800,-0.82965,-0.79827,NaN,0.22216,-0.83870,NaN,NaN,0.65966,NaN,0.64710,0.89900,-0.78759,-0.79562,NaN,0.88105,0.90209,0.85542,0.05942,0.31582,-0.77794,-0.80364,NaN,-0.69046,NaN,-0.80806,-0.82157,0.65183,-0.79027,0.86870,NaN,0.90355,0.85316,0.31581,NaN,NaN,0.88008,-0.77513,NaN,-0.80917,0.86624,NaN,-0.78645,0.75706,-0.78706,0.66603,-0.78444,0.77493,NaN,NaN,0.75973,-0.80659,0.22189,-0.81055,NaN,0.32777,-0.81321,-0.79289,-0.80187,0.90217,0.45440,-0.79111,0.83395,0.27783,0.89137,-0.60384,0.17859,-0.52798,NaN,0.17089,0.02627,-0.67339,0.85325,-0.36022,0.88955,-0.85958,-0.78360,0.28494,-0.78964,0.90772,0.89346,0.87303,0.42957,0.14001,NaN,NaN,0.84633,NaN,NaN,-0.80357,-0.70939,0.32191,-0.80646,0.80371,-0.72735,-0.74683,NaN,NaN,-0.72696,0.91584,-0.85639,-0.79444,-0.84658,0.75701,NaN,0.66813,-0.80077,NaN,-0.60913,-0.79528,-0.72438,-0.79158,-0.78725,-0.79858,-0.44073,-0.79565,NaN,NaN,0.89808,-0.79916,-0.79399,-0.80726
0.83925,0.88071,0.70521,0.95586,-0.78895,1.00000,0.35814,0.63095,-0.91753,0.95322,0.31627,-0.91809,0.66292,0.86804,0.94662,NaN,-0.16964,0.92632,NaN,NaN,-0.65109,NaN,-0.51778,-0.89626,0.93507,0.94155,NaN,-0.91208,-0.91761,-0.87206,0.24148,0.14248,0.91463,0.93732,NaN,0.84671,NaN,0.95168,0.89350,-0.67878,0.91639,-0.87584,NaN,-0.91836,-0.86413,0.14249,NaN,NaN,-0.80638,0.91539,NaN,0.94358,-0.84958,NaN,0.94331,-0.82397,0.92233,-0.67424,0.92817,-0.68608,NaN,NaN,-0.64590,0.95628,-0.16932,0.95251,NaN,-0.24390,0.95248,0.92224,0.94560,-0.91760,-0.32391,0.95486,-0.90098,-0.17337,-0.92004,0.88916,-0.16341,0.73824,NaN,-0.16720,0.17637,0.88511,-0.85503,0.55986,-0.91454,0.90288,0.98971,-0.31871,0.93988,-0.86479,-0.92122,-0.88544,-0.40932,-0.12539,NaN,NaN,-0.83982,NaN,NaN,0.95427,0.84044,0.13416,0.95587,-0.80218,0.90387,0.88669,NaN,NaN,0.83607,-0.86628,0.91972,0.94337,0.93998,-0.80163,NaN,-0.32556,0.95332,NaN,0.70282,0.94563,0.98075,0.95204,0.93135,0.94789,0.76707,0.94568,NaN,NaN,-0.89306,0.95138,0.91801,0.91963
0.31607,0.33027,0.29688,0.34853,-0.12959,0.35814,1.00000,0.01117,-0.23902,0.35319,0.35125,-0.23090,0.45609,0.28476,0.30964,NaN,0.00819,0.30511,NaN,NaN,-0.06606,NaN,0.01820,-0.19590,0.30879,0.37108,NaN,-0.23538,-0.23884,-0.21062,0.46834,0.47142,0.34056,0.34941,NaN,0.45336,NaN,0.33013,0.24404,-0.21400,0.36702,-0.24427,NaN,-0.22246,-0.20582,0.47142,NaN,NaN,-0.08635,0.36864,NaN,0.39002,-0.13050,NaN,0.35672,-0.16497,0.30838,-0.04059,0.31070,-0.00557,NaN,NaN,-0.07604,0.35486,0.00903,0.32918,NaN,-0.02714,0.35274,0.41220,0.32637,-0.23896,0.13999,0.35909,-0.22165,-0.02120,-0.23470,0.49359,0.02282,0.44316,NaN,-0.10426,0.19918,0.22506,-0.17822,0.96196,-0.22187,0.26194,0.30833,-0.06905,0.30356,-0.15034,-0.23191,-0.17474,-0.13171,-0.12890,NaN,NaN,-0.18779,NaN,NaN,0.32298,0.16672,0.45139,0.32370,-0.23204,0.36265,0.38915,NaN,NaN,0.40328,-0.16521,0.18539,0.33443,0.31325,-0.17091,NaN,0.12095,0.35209,NaN,0.16422,0.34489,0.40889,0.29758,0.42231,0.31998,0.39630,0.34464,NaN,NaN,-0.20056,0.32654,0.40853,0.53935
0.51826,0.61366,0.42587,0.71217,-0.55726,0.63095,0.01117,1.00000,-0.67318,0.69688,0.27199,-0.67823,0.44105,0.68413,0.69177,NaN,-0.12427,0.66513,NaN,NaN,-0.44910,NaN,-0.47859,-0.63093,0.69251,0.65459,NaN,-0.66890,-0.67324,-0.63275,0.06770,0.10552,0.66102,0.66591,NaN,0.59733,NaN,0.69150,0.73310,-0.31967,0.70659,-0.64531,NaN,-0.67403,-0.62738,0.10553,NaN,NaN,-0.58623,0.70050,NaN,0.69017,-0.64591,NaN,0.65992,-0.60234,0.70616,-0.50818,0.69167,-0.54586,NaN,NaN,-0.50058,0.70485,-0.12403,0.71813,NaN,-0.37369,0.69527,0.66435,0.67863,-0.67325,-0.10967,0.70595,-0.65655,-0.12453,-0.67953,0.59787,-0.16029,0.62387,NaN,-0.13963,-0.01370,0.53646,-0.61045,0.18034,-0.66718,0.68744,0.61754,-0.24442,0.79158,-0.62329,-0.67962,-0.66231,-0.31920,-0.09211,NaN,NaN,-0.61029,NaN,NaN,0.69479,0.65671,0.10607,0.72962,-0.60474,0.57903,0.56668,NaN,NaN,0.68539,-0.62170,0.71005,0.68695,0.66981,-0.53630,NaN,-0.18467,0.69699,NaN,0.47832,0.67501,0.60532,0.70612,0.66586,0.69099,0.57914,0.67513,NaN,NaN,-0.64377,0.74364,0.71230,0.59196
-0.81068,-0.89844,-0.68221,-0.95680,0.90220,-0.91753,-0.23902,-0.67318,1.00000,-0.94987,-0.19146,0.98563,-0.52027,-0.92953,-0.94146,NaN,0.18557,-0.95451,NaN,NaN,0.76811,NaN,0.66220,0.97594,-0.93245,-0.93821,NaN,0.97707,0.99998,0.94316,-0.06200,0.11197,-0.91654,-0.94455,NaN,-0.83040,NaN,-0.94859,-0.92466,0.69284,-0.93224,0.95318,NaN,0.99160,0.93848,0.11196,NaN,NaN,0.91703,-0.91061,NaN,-0.94283,0.94705,NaN,-0.93175,0.89833,-0.93529,0.78742,-0.92883,0.82734,NaN,NaN,0.78163,-0.95424,0.18504,-0.95613,NaN,0.31602,-0.95693,-0.92719,-0.94111,1.00000,0.43478,-0.94508,0.95949,0.20120,0.98852,-0.77832,0.18065,-0.68724,NaN,0.20482,-0.04496,-0.78643,0.93708,-0.47499,0.98375,-0.95468,-0.90262,0.34217,-0.94158,0.95490,0.98866,0.96588,0.48960,0.16507,NaN,NaN,0.92357,NaN,NaN,-0.94388,-0.83363,0.11632,-0.95116,0.89412,-0.87579,-0.86355,NaN,NaN,-0.85984,0.96364,-0.95271,-0.93729,-0.96487,0.86874,NaN,0.53997,-0.95069,NaN,-0.75032,-0.94089,-0.87272,-0.93708,-0.92444,-0.94036,-0.64643,-0.94099,NaN,NaN,0.96982,-0.95002,-0.93139,-0.92665
0.85950,0.90559,0.71644,0.99440,-0.79942,0.95322,0.35319,0.69688,-0.94987,1.00000,0.37342,-0.95384,0.68576,0.92108,0.98292,NaN,-0.18109,0.95054,NaN,NaN,-0.66504,NaN,-0.54777,-0.92481,0.97491,0.98147,NaN,-0.94691,-0.94996,-0.89477,0.25479,0.16601,0.95587,0.98417,NaN,0.88392,NaN,0.98633,0.93007,-0.67879,0.96651,-0.90989,NaN,-0.95133,-0.88657,0.16602,NaN,NaN,-0.83441,0.94525,NaN,0.97341,-0.88495,NaN,0.97011,-0.84440,0.96862,-0.68787,0.96855,-0.71356,NaN,NaN,-0.65659,0.99658,-0.18073,0.99443,NaN,-0.23625,0.99247,0.96163,0.97629,-0.94996,-0.29323,0.99549,-0.92771,-0.16998,-0.95557,0.90693,-0.17738,0.77899,NaN,-0.17999,0.17090,0.82088,-0.88782,0.56440,-0.94825,0.93991,0.93518,-0.32896,0.98749,-0.88518,-0.95652,-0.92040,-0.44059,-0.13597,NaN,NaN,-0.86057,NaN,NaN,0.98188,0.86960,0.16018,0.99145,-0.84312,0.92958,0.90598,NaN,NaN,0.89409,-0.88829,0.93969,0.97769,0.96428,-0.81576,NaN,-0.30980,1.00000,NaN,0.81599,0.97911,0.92286,0.97851,0.96652,0.98142,0.81283,0.97915,NaN,NaN,-0.91790,0.99516,0.96414,0.94866
