DISPATCH_STALL_FOR_BRANCH_ABORT,CPU_READ_COMMAND_LATENCY_TO_TARGET_NODE_0_3,PIPELINE_RESTART_DUE_TO_INSTRUCTION_STREAM_PROBE,SEGMENT_REGISTER_LOADS,RETURN_STACK_OVERFLOWS,L3_CACHE_MISSES,DISPATCH_STALL_WAITING_FOR_ALL_QUIET,MEMORY_CONTROLLER_TURNAROUNDS,RETIRED_SSE_OPERATIONS,CPU_IO_REQUESTS_TO_MEMORY_IO,PERF_COUNT_SW_TASK_CLOCK,RETIRED_MMX_AND_FP_INSTRUCTIONS,CPU_CLK_UNHALTED,INTERRUPTS_MASKED_CYCLES_WITH_INTERRUPT_PENDING,INSTRUCTION_CACHE_MISSES,SMIS_RECEIVED,FP_SCHEDULER_CYCLES,CPU_READ_COMMAND_REQUESTS_TO_TARGET_NODE_0_3,CPU_READ_COMMAND_REQUESTS_TO_TARGET_NODE_4_7,RETIRED_CLFLUSH_INSTRUCTIONS,RETIRED_TAKEN_BRANCH_INSTRUCTIONS_MISPREDICTED,HYPERTRANSPORT_LINK3,DISPATCH_STALL_FOR_SERIALIZATION,DISPATCH_STALL_FOR_RESERVATION_STATION_FULL,INEFFECTIVE_SW_PREFETCHES,PERF_COUNT_HW_CACHE_MISSES,GLOBAL_TLB_FLUSHES,RETIRED_MOVE_OPS,DISPATCHED_FPU_OPS_FAST_FLAG,RETIRED_BRANCH_INSTRUCTIONS,MEMORY_REQUESTS,PERF_COUNT_HW_CPU_CYCLES,HYPERTRANSPORT_LINK1,L1_DTLB_MISS_AND_L2_DTLB_HIT,DATA_CACHE_LINES_EVICTED,MEMORY_CONTROLLER_PAGE_TABLE_OVERFLOWS,LOCKED_OPS,CPU_REQUESTS_TO_TARGET_NODE_0_3_4_7,L2_FILL_WRITEBACK,PERF_COUNT_HW_BRANCH_MISSES,INTERRUPTS_MASKED_CYCLES,INSTRUCTION_CACHE_LINES_INVALIDATED,DISPATCH_STALL_FOR_SEGMENT_LOAD,ITLB_RELOADS,GART,SIZED_COMMANDS,RETIRED_INSTRUCTIONS,HYPERTRANSPORT_LINK0,DR2_BREAKPOINT_MATCHES,RETIRED_X87_OPS,INSTRUCTION_CACHE_VICTIMS,DATA_CACHE_ACCESSES,DATA_PREFETCHES,CPU_COMMAND_LATENCY_TO_TARGET_NODE_0_3_4_7,DATA_CACHE_REFILLS_FROM_SYSTEM,PERF_COUNT_HW_CACHE_REFERENCES,PERF_COUNT_HW_BRANCH_INSTRUCTIONS,PIPELINE_RESTART_DUE_TO_SELF_MODIFYING_CODE,REQUESTS_TO_L2,RETIRED_TAKEN_BRANCH_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,RETIRED_BRANCH_RESYNCS,PREFETCH_INSTRUCTIONS_DISPATCHED,PERF_COUNT_HW_CACHE_ITLB,CANCELLED_STORE_TO_LOAD_FORWARD_OPERATIONS,LFENCE_INST_RETIRED,RETIRED_MISPREDICTED_BRANCH_INSTRUCTIONS,MEMORY_CONTROLLER_REQUESTS,RETIRED_SERIALIZING_OPS,PERF_COUNT_SW_PAGE_FAULTS_MIN,FPU_EXCEPTIONS,PERF_COUNT_SW_CPU_MIGRATIONS,RETIRED_FAR_CONTROL_TRANSFERS,LS_BUFFER_2_FULL_CYCLES,L2_CACHE_MISS,DISPATCHED_FPU,INTERRUPTS_TAKEN,PROBE,MFENCE_INST_RETIRED,L1_ITLB_MISS_AND_L2_ITLB_HIT,RETIRED_FASTPATH_DOUBLE_OP_INSTRUCTIONS,CYCLES_NO_FPU_OPS_RETIRED,IO_TO_DRAM_REQUESTS_TO_TARGET_NODE,DISPATCH_STALL_FOR_REORDER_BUFFER_FULL,PERF_COUNT_SW_PAGE_FAULTS_MAJ,MISALIGNED_ACCESSES,DECODER_EMPTY,L3_FILLS_CAUSED_BY_L2_EVICTIONS,PERF_COUNT_HW_CACHE_BPU,DISPATCH_STALL_FOR_FAR_TRANSFER_OR_RSYNC,RETIRED_NEAR_RETURNS,RETIRED_NEAR_RETURNS_MISPREDICTED,L3_EVICTIONS,PERF_COUNT_SW_CONTEXT_SWITCHES,MEMORY_CONTROLLER_SLOT_MISSES,INSTRUCTION_CACHE_FETCHES,DISPATCH_STALL_FOR_FPU_FULL,PERF_COUNT_HW_INSTRUCTIONS,L1_ITLB_MISS_AND_L2_ITLB_MISS,RETIRED_CPUID_INSTRUCTIONS,SFENCE_INST_RETIRED,HYPERTRANSPORT_LINK2,RETIRED_UOPS,CPU_READ_COMMAND_LATENCY_TO_TARGET_NODE_4_7,DR3_BREAKPOINT_MATCHES,INSTRUCTION_CACHE_REFILLS_FROM_SYSTEM,L1_DTLB_AND_L2_DTLB_MISS,THERMAL_STATUS_AND_ECC_ERRORS,PERF_COUNT_HW_CACHE_L1I,ITLB_RELOADS_ABORTED,DISPATCH_STALLS,PERF_COUNT_HW_CACHE_L1D,PERF_COUNT_SW_CPU_CLOCK,PAGE_SIZE_MISMATCHES,SCRUBBER_SINGLE_BIT_ECC_ERRORS,DATA_CACHE_MISSES,L1_DTLB_HIT,PERF_COUNT_HW_CACHE_LL,MICROARCHITECTURAL_LATE_CANCEL_OF_AN_ACCESS,CPU_TO_DRAM_REQUESTS_TO_TARGET_NODE,RETIRED_INDIRECT_BRANCHES_MISPREDICTED,IBS_OPS_TAGGED,MICROARCHITECTURAL_EARLY_CANCEL_OF_AN_ACCESS,CACHE_BLOCK,DR1_BREAKPOINT_MATCHES,MEMORY_CONTROLLER_BYPASS,READ_REQUEST_TO_L3_CACHE,QUADWORDS_WRITTEN_TO_SYSTEM,DCACHE_MISSES_BY_LOCKED_INSTRUCTIONS,PIPELINE_RESTART_DUE_TO_PROBE_HIT,INSTRUCTION_CACHE_REFILLS_FROM_L2,SYSTEM_READ_RESPONSES,INSTRUCTION_FETCH_STALL,PERF_COUNT_HW_CACHE_DTLB,DR0_BREAKPOINT_MATCHES,RETURN_STACK_HITS,DRAM_ACCESSES_PAGE,DATA_CACHE_REFILLS,DISPATCH_STALL_FOR_LS_FULL,
1337520,301585701,57,2211,5212,0,213856,6538,23651544,2867760,60987376,185799879,787156193,0,1732297,0,0,2338002,29384,0,0,0,584865,112532927,0,351460191922,0,8053153,2240491,48606406,5703,4197552303856,899735740,15641,10313079,0,47592744,36072,3422108,6826004260293,2601016,0,210696,3166,0,58189,907264526,1687257041,0,0,85231,316187457,0,116759,3795203,27546634049476,53605707196708,0,4800652,188352380,0,0,48295,0,237980,14330,942437,15326076,0,0,0,21943,2732,12363077,1056171,854443000,1014,3298790,2755,0,6228055,66955331,5742,50494065,0,0,1111123,0,1236303,36542,0,24648,0,578184569,22082873,157710844,8996031,14688071939374,282,0,0,620564327,951147238,436518,0,38220,18233,2196886614,100519,962,485031216,140982,928303678400,0,0,1054500,1811140470,398525,2239258,8872592,0,0,33431286,3203631,0,0,0,3688633,84131,50764,3699761,899667,2988678378,0,0,0,3335814,3262101,335623129,
1680929,302302836,82,5882,6819,0,424724,5264,10319318,3787777,94698588,181501669,788569993,0,3883551,0,0,2338037,29386,0,0,0,678847,113402412,0,56013421352,0,3165297,574432,49324058,6156,13254341007270,1178305147,21038,4863367,0,87045932,36069,3777300,0,2919403,0,192173,2941,0,43286,897993949,1717615621,0,0,58813,344742477,0,116752,3307704,31531900367929,3222368768996,0,5279621,175508072,0,0,47017,0,392237,3572,1024361,15481898,0,0,0,902225,5315,25115136,1023334,727353549,976,3849320,27953,0,6009984,5327204,4303,52513251,0,0,2130465,0,53380,35012,0,259677,0,359447686,22351516,158559553,9561190,111661670586022,704,0,4162433,1766008043,952757606,436543,0,34545,19783,2131625132,1593946,797,478283082,6741,50467547676,0,0,1282480,1799062412,3213,4549610,8881683,0,0,86121389,3241947,0,0,0,4262203,79472,4091,3697302,886215,2814087661,0,0,0,3246151,3169293,332771026,
1258071,311680002,79,950,4571,0,516978,5669,3582929,3963876,90452028,180770357,789710559,0,3834060,0,0,2138460,29371,0,0,0,639050,110437095,0,1641917073,0,1404541,1333929,50599778,6230,144018379773334,1186804276,57611,4747079,0,7186733,36072,3973239,0,3577542,0,188902,3108,0,138420,889949585,1444735670,0,0,170936,361174607,0,116744,1615515,37432234763097,17002739776954,0,5488521,165540426,0,0,145971,0,319893,6788,910802,15489785,0,0,0,825193,3588,38988301,1107823,790358943,1018,3970327,27511,0,5912785,44398258,6266,51812271,0,0,3756134,0,36863,87387,0,240213,0,288729071,23290475,158188274,9176057,108054793719878,132,0,0,1799968333,948539024,436570,0,33871,24129,2098689520,71960,1075,476966126,421582,262276158400,0,0,1676027,1788629129,3232,1707859,8934699,0,0,84823213,2519861,0,0,0,4157731,29100,30750,3711933,953820,2809056594,0,0,0,2997413,3791463,325520876,
1642936,306794525,80,29,12408,0,324129,86674,7129991,7009883,66200844,180017360,790661470,0,8316544091785,0,0,2036034,29384,0,0,0,654735,109374794,0,365696847895,0,2190317,1387420,50513859,6761,161181556409122,1112994939,142799,5560248,0,51132830,36070,3713813,0,3240116,0,186443,3211,0,45060,894714026,1046369896,0,0,82864,382590921,0,116751,1602107,318223711452,63355132472859,0,5333892,154309664,0,0,12616,0,270052,5804,7916343634190,15460160,0,0,0,249355,3476,42597977,1164433,773720903,981,3343105,27126,0,5914857,62327704,78651,53534068,0,0,2574670,0,323235,174081,0,224613,0,0,22647680,159919143,8961319,91273464215592,1459,0,0,1496279382,938534453,436548,0,34561,19313,2174814143,447274,880,474586210,162409,2432642462156,0,0,935107,1769345655,43417,9202453,9001264,0,0,4072833538,2459552,0,0,0,4225399,194528,32650,7425489008074,960193,2599807114,0,0,0,3270115,4717632,328429375,
2594565,307899463,520065078,730,7224,0,279241,172043,7954578,5581910,78497988,174733909,791599208,0,0,0,0,2036042,25142,0,0,0,1884792,108793566,0,0,0,3052558,1636992,50988479,7332,190388425261924,1005008006,45643,7002984,0,50562114,32196,3863091,0,3206321,0,158801,3247,0,62337,887353764,836584227,0,0,78338,320305207,0,116692,1786821,19885276491211,66365552704524,0,5309636,161345287,0,0,15620,0,211030,1500,0,15480339,0,0,0,581255,4564,11893627,1102858,266362822,1022,3194458,24634,0,5745247,80078425,388321,54922156,0,0,1751599,0,412025,168605,0,883376839422,2437,0,21883579,159669145,8706948,138972998301752,1828,0,0,1052756368,947071291,436517,0,39792,14138,2060689002,1448925,932,470470576,529456,7283742700193404,0,0,739265,1756171407,65064,2123536,9063763,0,0,1069913237,2382047,0,0,0,4154404,214164,29353,0,979820,2386943617,0,0,0,3250920,2671368,325769646,
1530863,418098817,0,10408,6725,0,460536,3381,8790473,5143499,119318952,177444839,792192436,0,0,0,0,2035935,25144,0,0,0,2079382,107833638,0,0,0,3366900,1384070,51082570,6977,2336757830048,948015005,47596,3993432,0,83924922,32194,4244735,0,3891776,0,203372,3401,0,47209,891246836,836587468,0,0,187908,861156133,0,116745,2301820,6876145207572,61759280759320,0,5731157,104694677,0,0,83768,0,333801,2235,0,16429913,0,0,0,174482,3463,14939639,1125947,198578792,986,3110799,70087742051,0,5812665,99924918,3155,54684456,0,0,4829305,0,54474,169990,0,0,370,0,22902291,159654122,8434300,12228085119806,1389,0,0,819190320,942350817,436542,0,41105,33553,2048842462,2380096,983,470666066,400336,0,0,0,220066,1731291471,929811,2173929,8997188,0,0,867593645,2664425,0,0,0,4232966,293263,26505,0,996968,2373689769,0,0,0,3212354,2329849,320823639,
1324597,310284933,0,91256,6231,0,436670,2315,7606103,5917334,103091816,177170189,792714560,0,0,0,0,2036058,25142,0,0,0,2050806,106732293,0,0,0,2876576,2612960,52146498,7649,100756594185290,948018991,59524,3486777,0,164080300,32195,4180639,0,3396731,0,176273,3347,0,63654,889895634,836618837,0,0,146474,1194514154,0,1420443910,1340201,2906123088092,55281268957911,0,5625257,138894605,0,0,129416,0,378375,980,0,16235208,0,0,0,1069126,2533,8245793,1225427,475044831,1022,3361783,0,0,5812657,301764715,157578,54887188,0,0,2693241,0,576963,465691264165,0,0,458,0,22928652,160099341,9086120,18915927573686,4884,0,0,819193868,946839554,436319,0,38664,17745,2039792079,2282221,831,467420996,2503440,0,0,0,213048,1568777781,159462,2408544,9080729,0,0,523145051,2592868,0,0,0,4265766,355218,17766760,0,958189,2372521404,0,0,0,3450070,927167,318135211,
3668954,306982558,0,43791,9971,0,464114,3232,14399000,5822793,159364992,175849911,793253169,0,0,0,0,2036179,123951,0,0,0,1976083,105438442,0,0,0,5106604,2787846,52701460,7617,34753926920046,948054541,117780,1435099,0,185946587,32193,3957072,0,3493633,0,187966,3438,0,49500,885959353,836648582,0,0,119672,506439873,0,42721610,1175621,42767337512029,37886215985586,0,5463337,140062891,0,0,120275,0,404110,977,0,22612908,0,0,0,177552,3162,37065512,1215286,45386104,988,3312999,0,0,5811164,593873526,67099,54447954,0,0,2905302,0,239903,0,0,0,5,0,22500264,160098602,8792683,144687858189094,2119,0,0,819224797,946600828,436521,0,43019,52146,2032607836,2136563,988,466444081,1509180,0,0,0,233525,413116504,63141,2903193,8974166,0,0,465824021,2610916,0,0,0,4085266,333709,0,0,1027728,2176729915,0,0,0,3274429,874945,317677995,
2646482,220258472,0,3472,8154,0,1093423,6185,14159373,5724530,121126912,174200782,793575422,0,0,0,0,2036077,21487,0,0,0,7670830366924,104849862,0,0,0,4964838,3543915,52167967,13208,14322958201154,948088031,90901,1375683,0,16969386,32172,4312738,0,3207274,0,186991,3439,0,137860,879186008,836591486,0,0,113962,290391815,0,42725226,521236,1053124804269,4900347920402,0,5986319,134470086,0,0,1330704,0,480597,895,0,18849992,0,0,0,1055589,52363846116,27515799,1137753,2095166,1022,3491243,0,0,5660782,147412006,63809,53590247,0,0,2792549,0,65560,0,0,0,163,0,23024234,160202288,8402069,174779927026218,2132,0,0,819253502,943371098,373219,0,40867,21238,2027517584,543493,887,464039888,1533930,0,0,0,547957,444530243,230806,4700680,6922539,0,0,381496946,2623198,0,0,0,4336834,5874607,0,0,2084513,2001080445,0,0,0,3240482,922693,317964301,
2539559,254958847,0,1221,7232,0,1937831,16813,18139869,6323389,45502947988,171845066,794068440,0,0,0,0,2035935,20837,0,0,0,0,106037867,0,0,0,6052746,3359998,52655971,58869,214391792388160,948023674,35971,1421634,0,17304161,32195,4267094,0,4434772,0,179901,3571,0,50818,879075180,836632468,0,0,98037,481555105,0,42720831,505944,8450962478925,13358332222711,0,5770347,130824486,0,0,76071,0,530839,3007,0,15903085,0,0,0,0,0,3676128,1219519,17267030,990,3405738,0,0,5600845,121965922,407019,53855463,0,0,4074068,0,31588,0,0,0,163,0,22662984,159831543,8293709,206844175382006,215,0,0,819198185,937820545,373249,0,46099,18629,2020304486,11430528263499,1110,464956626,1296442,0,0,0,1846466,2813677,153114,3309145,7449960,0,0,327356497,2612175,0,0,0,8037868,12461,0,0,3933096,2135545210,0,0,0,3593103,1960596,315590102,
1784969,322090826,0,67,11370,0,1894778,15570,17144309,6435101,171665844,176320626,794313216,0,0,0,0,2036052,8087,0,0,0,0,103887897,0,0,0,5932404,3500921,57116726,58150,2373723123778,948070104,57453,2936143,0,78168533,32196,4260258,0,3422616,0,179551,3526,0,66474,884327722,836593512,0,0,215862,465145626,0,210620005,513465,9121080378642,242093218216,0,5747002,136097071,0,0,2763,0,548393,0,0,18373813,0,0,0,0,0,1303169,1219465,29567336,1025,3311504,0,0,5720185,163923268,22922,54223394,0,0,2915905,0,230563,0,0,0,163,0,22672684,160476508,8574241,8820259919648,2311,0,0,819238039,935130200,373212,0,43256,18226,2019541922,0,915,462765747,807889,0,0,0,1052308,51515907,98333,4035136,9394875,0,0,329977544,2546642,0,0,0,14798343,2,0,0,3807861,263081577,0,0,0,3549542,4971272,318341989,
2168058,253104862,0,7783,7527,8935538,2011768,12871,17633801,6483804,451427548,174000341,793138907,0,0,0,0,2035011,3726,0,0,0,0,105123974,0,0,0,5985058,5868049,52549824,53143,43124585019634,948025629,100213,7177318,0,47337127,32195,4065044,0,3875236,0,34624,3484,0,82491,873874215,1267679178,0,0,291431,284344108,0,36511069,977978,18447440379342,22124151310643,0,5645525,128532431,0,0,585,0,620407,2330077475,0,18371063,0,0,0,0,0,9682847,1217200,37422745,992,3288829,0,0,5751899,98096714,59758,58226860,0,0,3470803,735354,107599,0,0,0,6392,0,23700830,160687096,8268491,112137338101802,39248389039,0,0,819199825,944771404,1839988,0,37438,24542,2016864070,0,942,460996677,154594,0,0,0,1182279,94778314,324528,3220746,7671257,0,0,286467681,2666847,0,0,62547382,14359066,2411,0,0,3694809,669209313,0,0,0,3669347,2857088,312027070,
1893905,351941945,0,18135,7687,3548765,4191231432868,9294,28374787,5981222,603760088,173410313,794949503,0,0,0,0,2035953,2469,0,0,0,0,240145685,0,0,0,9503641,10977179,52753021,181401720629,46492806498782,1064302551,118437,4092329,0,18052638,32197,4386510,0,3601212,0,1186245220590,3575,0,80566,877774907,853029369,0,0,391213,298043592,0,35407049,2222009,5226806241034,20895775052709,0,5920632,127466035,0,0,8103,0,688306,0,0,15991570,0,0,0,0,0,40193805,1167438,18983533,1024,3412319,0,0,5653345,87705767,254162,134079666,0,0,4666976,48706,145711,0,0,0,16432,0,23741169,162883879,8342701,261994299650,0,0,0,1299322348,934194953,318963,0,38857,26572,2014409728,0,1093,461937075,17736,0,0,0,1592479,123558205,224715,3109337,9358732,0,0,282952937,2590888,0,0,48948357,13913932,1754,0,0,3774330,685593454,0,0,0,3325132,3055434,311414110,
2150740,330916535,0,11716,11408,20948514,0,12024,53414430,6622290,2112615972,172938282,794721157,0,0,0,0,3632675,372708,0,0,0,0,360726870,0,0,0,17629952,4107307,53719295,0,94397530695156,952488684,60063,4422320,0,20495539,32195,8430241,0,3529980,0,0,3497,0,123432,866809160,853020454,0,0,3225958,370931098,0,14694411,1247078,11971263619462,16666157155039,0,8539155,121177582,0,0,7529,0,1352073,0,0,15113919,0,0,0,0,0,12626730,1234233,219925643,993,3346312,0,0,5648259,86241859,24437,209616964,0,0,3609278,226107,105250,0,0,0,6353,0,23960102,160670067,8252766,42459495242888,0,0,0,837500697,944251288,309320,0,72261,21838,2012365322,0,869,459120596,60651,0,0,0,720878,164995477,618224,4083895,9216588,0,0,258066369,2769793,0,0,80952247,14203141,275,0,0,3606410,500194507,0,0,0,3502593,4225824,314750669,
2178076,311144146,0,10918,9159,12351508,0,10944,20049164,6524384,552768012,176339073,795349615,0,0,0,0,2356492,17374,0,0,0,0,383076517,0,0,0,6768012,3610680,53147405,0,28534248228144,952478811,66045,6094473,0,78738488,32198,14864630,0,3278589,0,0,3611,0,68434,872229703,853008408,0,0,3575739,416903733,0,4286816,1368130,5010960070168,2249705847793,0,12776526,126291894,0,0,7923,0,3052227,0,0,15244131,0,0,0,0,0,958945,2352678,104434115,1017,3627972,0,0,5786091,89938447,22305,219884458,0,0,3238915,71362,517181,0,0,0,1148,0,22892385,161383301,8426799,19969247031792,0,0,0,837491952,925359968,119867,0,195556,23618,2010720510,0,1027,457017238,430903,0,0,0,519157,176393960,89424,4588036,8884511,0,0,260442038,3005311,0,0,38213878,13584608,9868,0,0,3665666,452694874,0,0,0,3346340,1850303,314082222,
2196284,313720437,0,7537801,8633,7304757,0,11932,17921285,6640222,655790228,173205747,795630732,0,0,0,0,2097710,43731,0,0,0,0,394526491,0,0,0,6181719,4382213,53036022,0,60066408975288,952465281,78223,2654687,0,24636459,32196,15004568,0,3113391,0,0,3664,0,53754,867704883,852979982,0,0,3616344,425088955,0,4222070,1862052,0,4703002066826,0,12829765,85382977,0,0,8609,0,1198569,0,0,15807435,0,0,0,0,0,15884061,4108434,663035711,994,3775902,0,0,5700016,145168196,269232,228689081,0,0,13395152,42390,82134,0,0,0,1213,0,23369041,160993745,8223054,234095848324508,0,0,0,837480081,932244121,366977,0,171496,21321,2009107273,0,930,457276723,258365,0,0,0,616888,214518126,83338,4318679,9031588,0,0,262278665,2710295,0,0,24537132,13789379,7900,0,0,3633063,2312026381,0,0,0,3379269,1304440,311193262,
2016485,317568095,0,0,8929,5844351,0,2231,21235039,6427588,756548940,172306918,795750960,0,0,0,0,2097874,31642,0,0,0,0,386045746,0,0,0,6741805,4303961,53267316,0,26509754697038,952433528,127708,1873201,0,25688970,28814,13873980,0,4134244,0,0,3518,0,69673,867306935,852421176,0,0,6480127920021,426858579,0,4066316,818185,0,4435037929832,0,12121886,95902928,0,0,7357,0,3256625,0,0,20088159,0,0,0,0,0,15386023,4129306,288016671,1027,3464769,0,0,5693473,246007318,0,220193206,0,0,31483780,50643,11256,0,0,0,1913,0,22911286,160949121,8035968,5955045213406,0,0,0,837452152,929852063,56542,0,184308,21365,2007937588,0,1110,457920633,1626559,0,0,0,479083,248454657,109845,3443503,8936072,0,0,241051137,2582854,0,0,20593010,13696068,45592,0,0,3629622,475439825,0,0,0,3413353,1308587,310103504,
3125874,259151776,0,0,8052,4822200,0,6750,20516736,6592117,451116624,177050771,795803378,0,0,0,0,2097671,32045,0,0,0,0,378122544,0,0,0,6524847,5811925,54007263,0,0,951809614,78465,2153274,0,14705494,28814,6310258,0,3286861,0,0,3465,0,54924,866716572,853015698,0,0,0,407337944,0,21257764,580745,0,11038017501810,0,7207739,83673,0,0,7611,0,2922771,0,0,17840455,0,0,0,0,0,47100598,3824362,197148810,995,3393761,0,0,5851360,183727516,0,209246847,0,0,27007164,49641,847734,0,0,0,0,0,23033748,160602754,8730703,45147446601770,0,0,0,836903545,927336211,719542,0,178264,22516,1956518935,0,1097,457726336,728877,0,0,0,675053,282645371,326185,4404839,7568459,0,0,251538737,2793887,0,0,17251014,13645808,96258,0,0,3801590,511437429,0,0,0,3595495,1263539,311508061,
2236393,286237206,0,0,12003,3088035,0,7113,27619075,9745336,562354600,176101085,1515743752,0,0,0,0,10341798,31520,0,0,0,0,348388174,0,0,0,8797079,4227493,53641164,0,0,952473539,99484,1815343,0,77444340,28814,5410517,0,3506658,0,0,3371,0,69551,871704164,853064078,0,0,0,250166033,0,53430808,598312,0,11154013556763,0,6692548,1264176,0,0,8439,0,2954307,0,0,14785632,0,0,0,0,0,31784422,1706228,424340737,1025,3531127,0,0,5903644,132080294,0,193627498,0,0,0,47363,704412,0,0,0,2082,0,23049513,160728164,8453083,50845950595382,0,0,0,837487375,928222855,198862,0,181945,23078,1870926298,0,1097,456974639,434684,0,0,0,414648,271650144,145347,4732715,8683901,0,0,226878377,2737055,0,0,12470832,14323112,99999,0,0,3516068,548333162,0,0,0,3325031,1888476,311808122,
1933588,306666768,0,0,16879,2137903,0,6795,20314123,10569335,98119992,176981897,2755028536,0,0,0,0,1792762,30374,0,0,0,0,314266733,0,0,0,6463154,3480438,53528646,0,0,952527448,147712,2734993,0,77927595,28812,6401657,0,3819247,0,0,3664,0,122810,867501218,853032378,0,0,0,291533097,0,38661876,553606,0,19345278349747,0,7359606,8606822,0,0,6670,0,1959087,0,0,15365553,0,0,0,0,0,9000232,1471113,109211754,996,3615386,0,0,5893813,202805795,0,178282605,0,0,31807521,40669,292224256,0,0,0,1077,0,23472149,161350511,8490988,100368966360560,0,0,0,837534789,933290708,506438,0,184071,24086,1958336431,0,1056,455587943,1919287,0,0,0,929214,295101217,81821,4342585,8896716,0,0,234150553,2809888,0,0,9771444,13242548,114009,0,0,1795529,412411027,0,0,0,3366074,1352129,310244417,
1829300,324143654,0,0,159717,1922866,0,1945,16364269,6688647,61231016,176946350,2723387506,0,0,0,0,1738566,32410,0,0,0,0,327160108,0,0,0,5212913,4392189,54076750,0,0,952492122,121770,1941283,0,4845124,27561,4089419,0,3640022,0,0,3637,0,69504,861666948,853070002,0,0,0,283973886,0,39153100,850443,0,20892831637156,0,5762152,10226082,0,0,9700,0,480251,0,0,14512758,0,0,0,0,0,4621037,1763220,77134895,1025,3592029,0,0,5887646,148287958,0,186059731,0,0,49886243,36579,0,0,0,0,1229,0,22722839,161254522,8621140,30269828348374,0,0,0,837503536,929877602,366454,0,174383,22309,1889280838,0,1128,456326814,438268,0,0,0,1407271,328349308,84754,4065820,9276885,0,0,241604460,2576560,0,0,8788603,6791916,456877684034,0,0,925712,726802597,0,0,0,3387842,2521624,308408546,
3680411,306276485,0,0,177033,2011804,0,4924,21063473,6283394,1548497308,177916174,2693371647,0,0,0,0,701527,31014,0,0,0,0,313769445,0,0,0,6679346,3380608,53875184,0,0,952534110,185494,3698673,0,670418,13689,4348743,0,3380955,0,0,3762,0,55821,873282306,853019756,0,0,0,282531562,0,38511647,606813,0,21355245732184,0,6040557,11548426,0,0,8098,0,1349523,0,0,15502000,0,0,0,0,0,16575416,1147960,213642000,998,3306149,0,0,5881835,139411587,0,175820979,0,0,36692151,38271,0,0,0,0,6402,0,22781392,161386705,8035254,65411986674960,0,0,0,837540747,923072146,371110,0,170529,22733,1956966697,0,1107,456421181,711584,0,0,0,897411,334800235,276171,4371638,8728477,0,0,227908002,2657059,0,0,9195096,3647370,0,0,0,2460799,289009060,0,0,0,3342621,3446339,311369721,
7091781,325956103,0,0,177090,2190819,0,4870,16015973,6542204,494546696,175441824,2665788103,0,0,0,0,187168,31797,0,0,0,0,311252354,0,0,0,5081862,2792282,53925296,0,0,952478085,141052,4956763,0,16450843,22965,4121740,0,4134945,0,0,3662,0,71387,871110072,853100950,0,0,0,304202974,0,37112322,1183158,0,9616214839510,0,5807432,9781474,0,0,19683,0,1373370,0,0,15921126,0,0,0,0,0,18775593,1195573,47766838,1024,3433457,0,0,5836835,180760803,0,175293791,0,0,8653910,41676,0,0,0,0,8506,0,22881439,299072376,8487389,19269064959504,0,0,0,837491340,936709541,365030,0,173372,24782,1860298233,0,1137,454825147,355982,0,0,0,1285474,317119778,232557,4358669,9084793,0,0,209559555,2525104,0,0,10013298,9263518,0,0,0,944373,800060614,0,0,0,3516417,2550592,309330388,
6051782,330866704,0,0,281374590404,2190958,0,3679,12913298,6362613,31695844,176424172,2637964070,0,0,0,0,364194,27740,0,0,0,0,276028498,0,0,198027,4162159,4520765,54540982,0,0,952568510,94095,3715247,0,21668413,24082,4437507,0,3500824,0,0,3926,0,56955,872871861,853056601,0,0,0,355890135,0,39598926,1508985,0,13409050758596,0,6149105,612008268797025,0,0,2736,0,1334357,0,0,15081913,0,0,0,0,0,20542542,1149621,287690562,997,3295905,0,0,5876506,224715599,0,156957486,0,0,5046303,41678,0,0,0,0,10797,0,22780826,524675631,8454601,0,0,0,0,837570820,936207388,351767,0,183790,24303,1762521186,0,1150,456052585,189525,0,0,0,500396,58794463,808972,5475441,9306754,0,0,216183797,2644205,0,0,10013936,3742557,0,0,0,1974083,638497808,0,0,0,3426950,3116788,307632365,
0,315692910,0,0,0,2190954,0,3912,21002041,7389158,1454017444,176372637,2617288174,0,0,0,0,262251,28614,0,0,0,0,307822122,0,0,0,6711296,5544733,54037330,0,0,952519318,54517,4438700,0,39791741,24185,4433988,0,3480501,0,0,3845,0,140743,873504392,1212703127,0,0,0,367657312,0,37893170,1163820,0,7493602643553,0,6392098,0,0,0,13726,0,1474884,0,0,15160891,0,0,0,0,0,6472967,1234298,97388185,1026,3442060,0,0,5878916,207850474,0,176121967,0,0,3591824,37787,0,0,0,0,12850,0,23172463,520070427,8645613,0,0,0,0,837527588,936582904,375335,0,136758,23723,1955829248,0,1230,455360841,188346,0,0,0,1578801,57489355,368691,4409792,9125077,0,0,457371899,2860740,0,0,10013915,7241340,0,0,0,1358085,1532285315,0,0,0,3346040,1331781,307997336,
