DISPATCH_STALL_FOR_BRANCH_ABORT,CPU_READ_COMMAND_LATENCY_TO_TARGET_NODE_0_3,PIPELINE_RESTART_DUE_TO_INSTRUCTION_STREAM_PROBE,SEGMENT_REGISTER_LOADS,RETURN_STACK_OVERFLOWS,L3_CACHE_MISSES,DISPATCH_STALL_WAITING_FOR_ALL_QUIET,MEMORY_CONTROLLER_TURNAROUNDS,RETIRED_SSE_OPERATIONS,CPU_IO_REQUESTS_TO_MEMORY_IO,PERF_COUNT_SW_TASK_CLOCK,RETIRED_MMX_AND_FP_INSTRUCTIONS,CPU_CLK_UNHALTED,INTERRUPTS_MASKED_CYCLES_WITH_INTERRUPT_PENDING,INSTRUCTION_CACHE_MISSES,SMIS_RECEIVED,FP_SCHEDULER_CYCLES,CPU_READ_COMMAND_REQUESTS_TO_TARGET_NODE_0_3,CPU_READ_COMMAND_REQUESTS_TO_TARGET_NODE_4_7,RETIRED_CLFLUSH_INSTRUCTIONS,RETIRED_TAKEN_BRANCH_INSTRUCTIONS_MISPREDICTED,HYPERTRANSPORT_LINK3,DISPATCH_STALL_FOR_SERIALIZATION,DISPATCH_STALL_FOR_RESERVATION_STATION_FULL,INEFFECTIVE_SW_PREFETCHES,PERF_COUNT_HW_CACHE_MISSES,GLOBAL_TLB_FLUSHES,RETIRED_MOVE_OPS,DISPATCHED_FPU_OPS_FAST_FLAG,RETIRED_BRANCH_INSTRUCTIONS,MEMORY_REQUESTS,PERF_COUNT_HW_CPU_CYCLES,HYPERTRANSPORT_LINK1,L1_DTLB_MISS_AND_L2_DTLB_HIT,DATA_CACHE_LINES_EVICTED,MEMORY_CONTROLLER_PAGE_TABLE_OVERFLOWS,LOCKED_OPS,CPU_REQUESTS_TO_TARGET_NODE_0_3_4_7,L2_FILL_WRITEBACK,PERF_COUNT_HW_BRANCH_MISSES,INTERRUPTS_MASKED_CYCLES,INSTRUCTION_CACHE_LINES_INVALIDATED,DISPATCH_STALL_FOR_SEGMENT_LOAD,ITLB_RELOADS,GART,SIZED_COMMANDS,RETIRED_INSTRUCTIONS,HYPERTRANSPORT_LINK0,DR2_BREAKPOINT_MATCHES,RETIRED_X87_OPS,INSTRUCTION_CACHE_VICTIMS,DATA_CACHE_ACCESSES,DATA_PREFETCHES,CPU_COMMAND_LATENCY_TO_TARGET_NODE_0_3_4_7,DATA_CACHE_REFILLS_FROM_SYSTEM,PERF_COUNT_HW_CACHE_REFERENCES,PERF_COUNT_HW_BRANCH_INSTRUCTIONS,PIPELINE_RESTART_DUE_TO_SELF_MODIFYING_CODE,REQUESTS_TO_L2,RETIRED_TAKEN_BRANCH_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,RETIRED_BRANCH_RESYNCS,PREFETCH_INSTRUCTIONS_DISPATCHED,PERF_COUNT_HW_CACHE_ITLB,CANCELLED_STORE_TO_LOAD_FORWARD_OPERATIONS,LFENCE_INST_RETIRED,RETIRED_MISPREDICTED_BRANCH_INSTRUCTIONS,MEMORY_CONTROLLER_REQUESTS,RETIRED_SERIALIZING_OPS,PERF_COUNT_SW_PAGE_FAULTS_MIN,FPU_EXCEPTIONS,PERF_COUNT_SW_CPU_MIGRATIONS,RETIRED_FAR_CONTROL_TRANSFERS,LS_BUFFER_2_FULL_CYCLES,L2_CACHE_MISS,DISPATCHED_FPU,INTERRUPTS_TAKEN,PROBE,MFENCE_INST_RETIRED,L1_ITLB_MISS_AND_L2_ITLB_HIT,RETIRED_FASTPATH_DOUBLE_OP_INSTRUCTIONS,CYCLES_NO_FPU_OPS_RETIRED,IO_TO_DRAM_REQUESTS_TO_TARGET_NODE,DISPATCH_STALL_FOR_REORDER_BUFFER_FULL,PERF_COUNT_SW_PAGE_FAULTS_MAJ,MISALIGNED_ACCESSES,DECODER_EMPTY,L3_FILLS_CAUSED_BY_L2_EVICTIONS,PERF_COUNT_HW_CACHE_BPU,DISPATCH_STALL_FOR_FAR_TRANSFER_OR_RSYNC,RETIRED_NEAR_RETURNS,RETIRED_NEAR_RETURNS_MISPREDICTED,L3_EVICTIONS,PERF_COUNT_SW_CONTEXT_SWITCHES,MEMORY_CONTROLLER_SLOT_MISSES,INSTRUCTION_CACHE_FETCHES,DISPATCH_STALL_FOR_FPU_FULL,PERF_COUNT_HW_INSTRUCTIONS,L1_ITLB_MISS_AND_L2_ITLB_MISS,RETIRED_CPUID_INSTRUCTIONS,SFENCE_INST_RETIRED,HYPERTRANSPORT_LINK2,RETIRED_UOPS,CPU_READ_COMMAND_LATENCY_TO_TARGET_NODE_4_7,DR3_BREAKPOINT_MATCHES,INSTRUCTION_CACHE_REFILLS_FROM_SYSTEM,L1_DTLB_AND_L2_DTLB_MISS,THERMAL_STATUS_AND_ECC_ERRORS,PERF_COUNT_HW_CACHE_L1I,ITLB_RELOADS_ABORTED,DISPATCH_STALLS,PERF_COUNT_HW_CACHE_L1D,PERF_COUNT_SW_CPU_CLOCK,PAGE_SIZE_MISMATCHES,SCRUBBER_SINGLE_BIT_ECC_ERRORS,DATA_CACHE_MISSES,L1_DTLB_HIT,PERF_COUNT_HW_CACHE_LL,MICROARCHITECTURAL_LATE_CANCEL_OF_AN_ACCESS,CPU_TO_DRAM_REQUESTS_TO_TARGET_NODE,RETIRED_INDIRECT_BRANCHES_MISPREDICTED,IBS_OPS_TAGGED,MICROARCHITECTURAL_EARLY_CANCEL_OF_AN_ACCESS,CACHE_BLOCK,DR1_BREAKPOINT_MATCHES,MEMORY_CONTROLLER_BYPASS,READ_REQUEST_TO_L3_CACHE,QUADWORDS_WRITTEN_TO_SYSTEM,DCACHE_MISSES_BY_LOCKED_INSTRUCTIONS,PIPELINE_RESTART_DUE_TO_PROBE_HIT,INSTRUCTION_CACHE_REFILLS_FROM_L2,SYSTEM_READ_RESPONSES,INSTRUCTION_FETCH_STALL,PERF_COUNT_HW_CACHE_DTLB,DR0_BREAKPOINT_MATCHES,RETURN_STACK_HITS,DRAM_ACCESSES_PAGE,DATA_CACHE_REFILLS,DISPATCH_STALL_FOR_LS_FULL,
59023180,727731399,13,1799215,329394,7734570,5523976,733302,7044253,48824877,595595017,15249374,1400188011,168330,1235099,0,0,5718582,0,0,1958205,0,19704092,131486160,363983,733604,0,3112019,1013222,104682720,8536,1509908970,637351317,49591,61143083,0,164700910,0,75747604,1862118,202559824,1,22351742,36,0,55110,597694767,637349920,0,0,904397,629942061,0,0,14835820,190141679,108473040,0,122387907,131332345,159362,483316,42,0,5152891,103,2235812,39474210,0,159364,0,9,500557,737561598,57238204,26967354,651,41893515,195,32,22428,1595647611,6124,158912930,0,9,36409196,197597,2208682,1553443,57717454,133,217777,18,51948178,259496108,170807,679225750,15,0,0,637351977,837472494,0,0,54759,568861,1995156365,647584,4,990899024,14009517,595623611,0,0,15556010,424590698,17133806,275715450,34861729,455558,0,218446177,51008610,0,149632,120104397,4882,200332,7843,1180347,13818075,1930711435,0,0,27172688,23699973,31476104,12447841,
57372382,482836592,2,2020076,640622,5451611,4421323,274790,24656502,23252899,498848129,960449,1423951995,157841,178010,0,0,3316062,0,0,2982476,0,19602123,131652947,22889,329404,0,10892770,3546556,81543869,223001,1670853999,681342470,49332,53728496,0,142963990,0,21753192,1422198,182029757,11,22474266,252,0,342645,470373848,681343729,0,0,507586,1082820526,0,0,14199674,451866073,86598273,0,50594584,301218455,182336,770585,41,0,5801536,102,3517159,8938372,0,182335,0,9,1454,462824482,15640637,437527,683,24718164,262184,95,1412,1494742949,5894,168180157,0,5,38327271,145129,2122699,1241564,131496267,170,23120,30,11052082,652587068,99207,2275844871,105,0,0,681341016,739168898,0,0,8389,568862,1995046078,718830,1,1043667074,12689057,498879889,0,0,9726045,1116733367,17649842,110890975,15647416,515420,0,213225885,18221999,0,50730,110603558,25884602,171004,3908,169624,14167955,1416544624,0,0,135691849,4451298,27987077,12279910,
49047828,472364894,0,33289,871181,5310550,5243052,16329,112049854,10114480,806053675,403942,1416167668,186836,73697,0,0,2834788,0,0,3478897,0,19672534,152647756,3738,53796,0,49501477,16117049,346561644,291731,1577882383,741861674,46408,14837430,0,12880275,0,74869,4065649,2441290,13,16150057,533,0,440005,1710325134,741861007,0,0,56592,1443309503,0,0,6460160,584930571,747126060,0,23037896,353869878,198734,771776,77,0,5256188,304,4105975,8128701,0,198734,0,13,1413,786347,8234,131558912,609,21026644,765752,82,594,1057380402,11353,164262848,0,5,37021080,143129,2191761,1492422,131693143,224,14748,22,9291208,811084711,160862,3222006149,25,0,0,741862308,1886804011,0,0,154,569378,1987153771,323677,29,992754200,4952627,806049800,0,0,280890,1299902548,18162442,706460,15078406,441951,0,209699449,10971140,0,1630,107109877,56395630,112707,22,73543,13759939,1382751355,0,0,145792628,3943247,8032977,7974605,
11010374,512271569,5,23057,940564,6430890,6187110,18950,112251272,10969546,870065191,100705181,1586834102,191625,113676,0,0,2843707,0,0,3990996,0,24947575,184756266,7427,53878,0,49590455,16145975,617212307,293694,1617178196,987466237,47277,14067727,0,11358813,0,90359,4503188,3160566,9,35732,405,0,428542,2939900152,987465947,0,0,59535,1123682396,0,0,3512858,599295780,818029243,0,20858046,403951274,205609,772567,50,0,4149578,140,4705768,9543226,0,205608,0,9,1658,845944,9149,197819950,662,22277977,766827,1400,148095,1078344259,5895,140057755,0,0,36941871,175090,3093749,1511496,131831529,846085,11123,23,8277317,808895836,43331513,3297251550,150,0,0,987466531,3085139530,0,0,801,569920,1995129824,62864,42,412586042,317859,870062167,0,0,281823,1313337322,15295611,716359,15426113,388614,0,202370520,11505084,0,1969,126357585,61496112,196090,17,112874,14737173,1381546643,0,0,145313914,3488784,7278735,263751,
3699213,649819562,0,4993,970850,7767790,6510445,19247,112134121,11368669,657072528,194692218,1654904247,152411,74404,0,487,2721851,0,0,3452868,0,24883260,184298242,3645,54949,0,49538720,16129125,646920825,287366,1595657235,972062883,46117,66964393,0,7107653,0,79889,3359665,2357179,9,37729,377,0,445784,3082534285,972062657,0,0,60222,1299332485,0,0,16407450,591349455,618117613,0,22241876,352510041,163159,772538,57928,0,4797722,113,4076967,8629505,24,163160,0,10,1412,904681,8203,181946177,995,21769465,752968,57,286327,1358161392,11654,138766222,0,0,59953628,208585,4010289,1602142,131817342,846635,11362,26,6812335,809623247,47483411,3253282956,100,0,0,972063077,3237527964,0,0,99,239965,1993953856,53707,39,417585586,274321,657063194,0,0,274069,1280431840,16065951,728490,13884575,393221,0,211918974,12027575,0,1978,154722332,54834753,194344,17,74306,15253143,1382672905,0,0,145645685,2844800,34742045,117188020,
3557341,730811060,10,5472,1111469,20765153,5962919,339661,112057086,25557210,666550473,250856791,1617155051,196361,628663,0,0,4300753,0,0,2213191,0,24873432,185024180,124072,60168,0,49504660,16118071,822638934,190274,1651557959,652926581,43252,77045474,0,16622345,0,36249546,3441038,2552927,0,34029,0,0,255298,3919293926,652925828,0,0,64391,1605218166,0,0,18717588,609138558,626351056,0,55888154,128584094,172235,459407,90854,0,6267003,124,2430190,41365749,0,172233,0,15,371004,40021111,18820539,224952033,1004,31911252,765101,11,368905,1384616962,5859,135444397,0,0,60875453,511637,3890557,1466731,34401726,846516,123984,19,21050426,533849129,57576477,3350808330,29,0,0,652927342,4115294399,0,0,28169,161254,1995120924,54476,15,421177120,246828,666549561,0,0,3527303,1003526519,16524150,72240989,34921492,531725,0,177672644,30423561,0,68480,199537936,56223159,183314,1107,600497,2149557,1750331848,0,0,68715238,9246642,40213325,834067068,
4015454,994847663,23,27232,639939,28352819,6197324,723393,6868944,48835706,669275361,253663094,1632735587,186190,1067461,0,0,5686132,0,0,1719554,0,25403612,177362088,331002,501035,0,3034572,988020,928323395,8748,1454829643,721440058,47051,77146433,0,151899006,0,67140335,2349712,258121331,0,2149788,6,0,55185,4421595257,721437375,0,0,898664,626233849,0,0,18739478,309017606,236962737,0,79267159,102377792,187947,361374,123053,0,5142866,268,2004439,68579433,0,187950,0,15,411773,613013100,30469127,228256282,659,40754031,134212,39,373030,1940963233,5944,142752249,0,1,38726156,672453,3749185,1518545,26700782,879399,268713,17,61942189,291561152,60941340,1522320435,14,0,0,721442708,4639714036,0,0,53134,570871,1995029236,49766,9,277585732,255597,669278736,0,0,18970154,500795528,40629,274548575,53668471,483353,0,140525058,50352426,0,149640,245017632,54642698,38390,6846,1014333,62018,1933003096,0,0,26913140,28100323,40263232,751559072,
3298046,931876324,39,2347624,371679,28884915,5405358,678511,60601282,48506762,700109902,256513965,1655194105,241156,1100089,0,0,5750009,0,0,1703840,0,19909685,129624628,387707,672566,0,26772580,8716790,329148314,8525,1400525727,989891107,11467,77127702,0,170779435,0,66942156,2112716,292786642,0,22438121,8,0,43203,1672463317,989890892,0,0,1051446,626980103,0,0,18725804,188055520,123138308,0,80389807,97919369,44191,361211,118282,0,5161217,281,1953992,67571959,0,44189,0,16,385724,615864228,30462825,17278194,570,41348325,136,35,377224,1725498789,5965,172224262,0,6,33992746,709544,3755731,1356079,27342328,879345,284726,16,51537174,291204376,62668166,685438994,12,0,0,989891323,2069611979,0,0,53954,568721,1991848843,681378,2,244407219,14579077,700120633,0,0,15304695,443773711,90911,274635370,51110305,482385,0,182644428,51688650,0,141561,253104289,58522009,192215,6495,1046142,135967,1931116928,0,0,26943265,23067775,40263669,863908084,
32668439,940200778,29,1814767,341520,27565889,5348714,724411,93294413,50398991,772082395,14894200,1637344407,100193,989419,0,0,5809806,0,0,1896994,0,19702949,128551820,332520,814149,0,41215717,13419487,202519172,8827,1408399188,988799784,28398,77046189,0,150961461,0,62008349,2637654,283564814,1,22418322,17,0,55073,1155847670,988799025,0,0,911166,629016238,0,0,18709456,146933445,133238420,0,77728871,98992818,796,375132,79037,0,5158886,139,2149089,66830617,0,796,0,10,413567,612942323,28561532,213681517,572,42505320,149,17,21903,1545950605,5973,171202343,0,8,32727521,647622,2780309,1507282,25171652,882588,270156,23,56674466,327713542,342170,500102938,11,0,0,988800318,1613533203,0,0,47062,570611,1994789852,747572,1,947693470,16735119,772098168,0,0,16344965,513878943,20540243,274068292,51611140,502698,0,189087801,51602559,0,146883,234356853,60533840,116043,6449,942363,6201826,1929135215,0,0,26966770,24823877,40218500,978054114,
33225209,973668981,33,1514986,342271,22733799,4714320,728810,65750018,50015946,766918698,128964,1590843120,101375,1106546,0,0,5764681,0,0,1873195,0,19554203,128957274,281931,637300,0,29046972,9457564,159661351,8192,1328747317,989896035,49873,77305175,0,171005472,0,68367255,2872796,284418499,0,22376310,26,0,47548,914796703,989896223,0,0,881018,628319543,0,0,18770492,177022490,101915205,0,84495010,83849596,150408,377720,117047,0,5169909,345,2011308,68157732,0,150410,0,2,457981,616973453,34529497,265908249,650,41300653,1429,20,190,1583127318,11262,170724028,0,4,35443706,546053,2370377,1324454,24818005,890773,242071,3,67664313,282882198,33397596,647097652,12,0,0,989895987,1336347025,0,0,48847,569238,1994912025,756080,1,1018885609,16913890,766923320,0,0,15607747,457981759,16728991,274232295,52748351,503647,0,163888853,51263799,0,150000,196662178,8651624,192976,6684,1057701,14550280,1931552618,0,0,27201807,30338070,40354066,1000937048,
40559378,918993605,30,2005310,320774,19868371,5572144,773466,82547606,49489697,758617182,164675139,1688068645,150328,1090298,0,0,5765986,0,0,1704141,0,19452309,127952878,303509,726483,0,36468044,11873662,158126125,8710,1495307044,986771319,47354,77236198,0,170453596,0,67654324,2344262,283025802,0,22309873,26,0,56147,905972538,986768677,0,0,970164,629316116,0,0,18754293,193535388,130818939,0,80582218,96288029,172928,378940,121944,0,5155039,118,1933618,67704144,0,172927,0,0,376537,608822223,31660568,266857541,649,41380825,154,40,242167,1900128320,11740,170202219,0,7,36787303,518395,1933237,1578044,24895125,675600,274733,1,67834527,290471216,44841752,698840943,14,0,0,986774176,1322251583,0,0,52826,568711,1994487333,755433,2,1042336377,17299960,758625879,0,0,16984418,482926896,13736021,274800239,50432086,503206,0,150435651,50457793,0,156011,172236729,322959,195617,7011,1037477,14696694,1934108490,0,0,26869241,30030108,40316484,879968651,
46828817,931190033,36,1788341,308123,19211361,6354312,762450,85148287,48876294,648842333,256125963,1595334082,166312,1028035,0,1,5753313,0,0,1760711,0,19479262,126709064,335837,830612,0,37616821,12247706,158440473,8433,1662229129,989894887,52385,52571726,0,169560023,0,67011141,1862703,279659448,2,22271147,114,0,43178,907763259,989894952,0,0,819382,630671807,0,0,12709763,175370360,116322645,0,80285448,94903674,201344,379979,116258,0,5114327,245,2006015,67770190,0,201343,0,0,368254,617294792,30521606,266342060,604,42557391,77,10,376654,2194791183,6109,163665325,0,4,34363032,570950,2165170,1809489,24921692,269,264498,2,49595418,291630334,44034512,602512459,10,0,0,989894635,1325015453,0,0,47836,566222,1993050186,815547,12,935764295,17547726,648857816,0,0,18425996,489515995,15323853,274927582,51065617,506460,0,192384225,51785175,0,154686,158392267,651904,188581,6704,980199,14202830,1932836950,0,0,26972435,22036343,27539411,912368857,
38975839,540146442,24,2152798,351530,25545505,6327930,739823,5322642,49141435,635129297,256404455,1708780148,173977,1062150,0,0,5778128,0,0,1802518,0,19682750,126220662,372245,738656,0,2351404,765633,140042416,8466,1505952199,988910255,47263,14132699,0,151794593,0,67279923,1887890,279561467,1,22382861,27,0,55251,801679872,988909736,0,0,987423,629740136,0,0,3534202,186599842,86838697,0,80364229,106837719,167592,453711,85102,0,4734592,118,2069573,37592598,0,167592,0,0,380165,616762089,30540083,266022194,621,41677107,89,8,377064,2194998969,3594,168720475,0,8,33778689,1096797,2313139,1780454,48643004,313,130707,1,93216382,290170067,60538172,671478458,9,0,0,988910858,1158090886,0,0,46815,568383,1991610097,703182,0,963959525,15250006,635147926,0,0,15446785,445237854,18968258,274791219,27750939,463539,0,192042026,51475856,0,151074,178676342,24646786,119511,6570,1015335,13804661,1933633171,0,0,27128359,41383233,7312615,870635827,
54783241,557045486,1,2026656,312771,8321126,5516259,242739,132173,24947972,705267443,256491837,1597622827,156056,223667,0,0,3150969,0,0,3449268,0,19710361,129318867,47669,338707,0,58391,19019,90131707,239117,1592751214,989892982,49841,76681980,0,128626350,0,18217362,2218638,211467174,5,22331619,55,0,347596,519161960,989893268,0,0,906969,1101622866,0,0,18748438,423488242,121522485,0,35077721,348581941,176442,770388,31,0,5880525,133,4067864,41828315,0,176443,0,0,1336,383762547,6712028,33748317,833,25363747,519839,42,377190,2110873725,3797,165384678,0,7,50916180,218808,2426144,1549111,131449258,350,19500,1,53284724,667373940,40238842,2130145550,30,0,0,989893191,813728261,0,0,8454,237721,1994952791,725842,4,1140606075,15935162,705287784,0,0,2376424,1212786226,13822273,121834625,30680627,388650,0,194266263,17491113,0,47081,165674763,57758020,195513,2865,215217,12533531,1416424115,0,0,134959476,22165558,39751787,176725488,
46707606,310535036,3,556439,692824,7505229,5729456,26231,67198488,11109330,724723121,256682769,1582778209,122260,72953,0,0,2953240,0,0,2882893,0,19582049,149434835,3862,51042,0,29687061,9665890,122555956,297511,1452712567,988795345,50494,76568835,0,12959446,0,74858,3057642,3276336,4,16456288,182,0,446859,700743904,988794670,0,0,247616,1765383579,0,0,18723577,538660100,425552384,0,22328281,277651153,182179,771934,36,0,6514637,131,3376168,6903683,0,182179,0,0,1082,1112705,8107,43731499,611,19266955,766275,80,377472,1686591663,3948,165135294,0,10,35847482,205518,2036141,1610320,131714675,360,19943,1,10935009,811354550,140428,2966900198,50,0,0,988795785,999668737,0,0,489,162893,1994967238,721973,1900,988382207,16184371,724716967,0,0,297871,1325715402,14997065,751727,10084982,394469,0,216470754,10817493,0,2798,148360781,58353975,120446,33,72464,18330208,1381948847,0,0,145763258,4508363,39694364,975113430,
27968159,332967810,0,6351,861173,5864406,5861954,30446,76215260,8921396,679935663,14540093,1602629736,119211,72384,0,0,2678075,0,0,3214559,0,24884510,183540481,3791,50001,0,33670391,10962940,595217438,290917,1388870395,989878289,51730,76496123,0,9905602,0,77406,3502664,3213667,14,41763,539,0,429044,2910325222,989878375,0,0,61006,1759339546,0,0,18720032,515099694,639184002,0,22018133,321470301,217668,771534,70,0,6180875,319,3784720,6124242,0,217668,0,0,2469,1144505,8008,265477782,821,22298096,767455,107,21382,1682273055,9730,137216126,0,0,47694549,165409,2538140,1629875,131646488,838735,18956,0,11185334,810947255,432313,2834441169,75,0,0,989877952,3193036458,0,0,13,571359,1994297363,54458,0,681728563,396524,679923327,0,0,312838,1296349800,17498270,760696,10502603,519900,0,216826996,11645365,0,3230,119054321,56379668,44365,9,72370,15690007,1382524956,0,0,145777105,4624122,39612003,908466023,
6700058,331346997,0,5694,809769,5359755,7199943,44869,83237660,12287541,685531583,1269114,1692596565,87003,74059,0,0,2742363,0,0,3219032,0,24905924,183424877,3765,53885,0,36772794,11972959,926385860,288291,1542977237,986977730,12687,62873025,0,7761768,0,81129,3518455,3230129,22,40973,711,0,441345,4412389706,986975683,0,0,63588,1760025591,0,0,20327920,571899282,644704749,0,22232231,312285320,44153,772438,97,0,6491217,139,3773191,7641260,0,44152,0,0,1209,1170399,7973,265071853,637,20897772,766582,177,1866,1686407715,10169,140465767,0,0,37905612,149316,3759501,1766526,131804997,1107170,19875,1,10508378,812419690,117956,3147365294,50,0,0,986979840,4630107872,0,0,11,569012,1995079903,57062,1,266789479,366056,685525870,0,0,382517,1284695166,323955,763171,10522172,393620,0,211530612,11284052,0,4563,110705668,54774042,235885,29,74049,6566468,1382636463,0,0,145709890,4306405,32860639,903748362,
6268465,298084184,14,6879,832286,16425459,7197528,351026,80200945,26081443,768984195,165743385,1549116552,165619,772228,0,1273,4358170,0,0,2218138,0,24896698,184661583,107921,52351,0,35431318,11536101,926539025,189371,1545009941,989730763,28998,53118960,0,13370766,0,39853541,3981667,3214068,9,40162,654,0,254979,4413181458,989730825,0,0,54936,1622415327,0,0,21498020,572698905,720220551,0,73494026,122314258,165519,457850,55657,0,6284966,133,2413594,5973152,0,165519,0,5,356295,41583358,30530212,265418216,589,30660637,764753,78,243748,1692338357,4021,131627116,0,0,36323458,414980,3721688,1766105,34201598,847740,223338,8,40871414,519477291,57737513,3151064263,56,0,0,989730931,4631024143,0,0,28801,570671,1991803358,50769,0,244646696,262726,768974638,0,0,4526832,980996291,12761,71553515,9466064,529543,0,202893279,29021943,0,73145,158753092,49777433,228543,1078,743430,12935208,1750525454,0,0,68510074,17208385,28030765,749698901,
7674835,521576528,10,23115,872866,19226185,7190524,739310,78658975,48887938,759051292,198931553,1585520949,192908,1174206,0,1,5737968,0,0,2220393,0,25270575,177183442,314243,510921,0,34749948,11314311,926546516,7871,1445986878,989041590,47349,54322130,0,171550457,0,75514090,3895971,249230734,12,2188948,545,0,54882,4413180911,989040932,0,0,57119,625929282,0,0,21373666,291547739,713824223,0,119414946,117223429,163410,361823,94910,0,5135787,292,2517974,29674108,24,163410,0,9,498276,620017209,57258370,265528813,696,42013059,133581,8,292560,2163266536,4382,132743637,0,0,42723584,477355,3514582,1764251,26395935,869624,275274,21,61860296,261303672,63884226,1408629406,10,0,0,989042131,4630952304,0,0,46812,567692,1995044118,63465,27,298668217,417091,759044843,0,0,20233499,455502863,13378726,274764548,24962344,485165,0,189110170,50917833,0,152739,165922598,72806825,233402,6817,1127395,12515840,1930033848,0,0,27197997,26689439,28642616,864504110,
6341145,709322715,19,1945226,517407,28225695,7800033,755755,4863136,50780360,735034720,216413089,1666217393,145096,1111881,0,0,5773189,0,0,2140806,0,19596629,131042577,284478,758441,0,2148444,699542,610764398,7445,1665233102,989893948,49481,77163095,0,151545569,0,75889598,3153742,298218628,4,22300135,196,0,48199,2909307652,989893523,0,0,691187,625833054,0,0,18732123,209452308,298860081,0,119039219,110928157,197078,362051,124892,0,5220207,127,2380824,51359687,0,197078,0,14,455530,619790062,57580363,33509509,680,42507823,173,16,318260,2192140418,4514,169490468,0,9,40777283,676317,3473904,1913584,27385189,887653,267427,19,57988369,260174351,58713668,750613553,11,0,0,989894272,3053355498,0,0,47212,567583,1994316490,883026,6,298358173,19908408,735040858,0,0,23590991,356516672,17494450,274406285,38085233,486334,0,187599325,51334151,0,153391,247515979,62331446,227651,6744,1064672,12020654,1933116661,0,0,27200677,26244756,40280630,778447346,
42794964,609737502,15,1741209,301795,20932529,7769124,743081,20110,49383110,715664781,162537855,1562532584,178199,1199270,0,0,5779653,0,0,1914690,0,19543042,130126590,180229,752954,0,8885,2894,321210089,5872,1594864650,988767003,44752,13108527,0,170296025,0,75592061,2392520,282542386,0,22310002,30,0,55178,1617041807,988766395,0,0,788082,627565016,0,0,3291416,197241658,131392107,0,120219785,101226971,188561,372178,121145,0,5167232,237,2145878,47512718,0,188561,0,14,405321,613828359,57451266,113629309,650,41791557,111,25,239031,2191361905,3941,171423151,0,4,38426459,474995,2543666,1950058,25351027,918919,273841,20,57043050,259822933,52097906,697593917,12,0,0,988767615,1957759960,0,0,50146,567346,1995159186,746554,1,1052707922,16564016,715677471,0,0,23616541,336869393,13680619,273894578,34102640,496706,0,167638925,50962130,0,149789,181415181,31377,233192,6679,1149127,13817305,1932362152,0,0,27151025,25195328,7067461,904150478,
47457454,661248151,11,1819431,293656,17665486,6271155,1389735,312497,51283879,699200972,172816548,1644598516,164021,1017025,0,0,5698121,0,0,2303851,0,19734826,128754922,256796,783910,0,138056,44964,117990477,8065,1359801876,989901296,42830,14399141,0,170887730,0,75923783,2204789,282052537,0,22273855,23,0,43481,674468579,989901340,0,0,873026,626209769,0,0,3590280,162327710,130070710,0,120320857,124326166,252589,379535,113696,0,5125835,122,2622813,48162399,0,252591,0,16,528271,617877541,57527601,232998082,711,41929734,53,19,254211,2194848522,9282,165872609,0,7,40989206,511763,2319518,1773312,24824797,955844,266652,15,57598463,258446701,41016907,559759832,10,0,0,989901473,958547994,0,0,48460,569311,1993488421,651963,1,1116703601,13784171,699223172,0,0,23624313,306499966,16502192,274379979,34954942,512015,0,199231740,49965894,0,263841,142775796,26106834,228816,6715,968567,14777368,1932354267,0,0,27125061,25197987,7457460,817683780,
50145894,640905847,23,1622608,346660,16211916,5675473,1238518,355564,50302188,729137784,14141197,1652060646,62527,1054198,0,0,4105182,0,0,1750665,0,19847584,129478407,182480,750824,0,157083,51161,144111727,7748,1600555038,870876037,42404,77142413,0,169416652,0,75410320,2160280,282253503,0,22377794,25,0,55061,825214295,870876124,0,0,1017091,626812992,0,0,18735211,201888918,101126134,0,119999452,77953705,168718,378674,99234,0,5132912,99,1915924,45565524,0,168718,0,12,397257,611567974,57245283,189078959,633,40785851,78,42,20797,2194701481,9788,171203128,0,6,36472473,415397,2197014,1594590,24824438,698314,270802,26,64936719,260355393,2461675,737847189,24,0,0,870875907,1195399943,0,0,51426,233301,1990914096,721654,1,986415607,15021935,729150768,0,0,23599642,353078058,12674311,273481643,33697776,508157,0,188065005,51157858,0,244465,143400819,51369990,236332,6523,1002780,12854001,1928437818,0,0,27435534,29705208,40257441,75408749,
53802983,895104758,27,1905193,321018,18933222,5650450,693413,64538579,49222769,670189278,695177,1506141102,140109,1057345,0,0,3418361,0,0,2065190,0,19695277,129634525,356558,1070472,0,28511950,9283347,124509079,7918,2191067702,767967878,40839,76628490,0,162232449,0,75467437,2087838,281290552,0,22317273,32,0,43282,712127799,767964840,0,0,853036,627349081,0,0,18719383,260866971,119710772,0,120698601,90887969,177153,378450,119969,0,5132690,160,2271808,63193059,0,177151,0,9,401169,567885430,57388393,172218356,589,42089649,962,19,1022,2195077490,5451,169623033,0,5,36451619,421017,2322085,1586139,24804010,294,262524,27,62994959,258905337,53406500,930273937,10,0,0,767971121,1017583438,0,0,49405,164875,1994986418,865597,3,951758175,18310310,670194691,0,0,23671836,417132364,14488412,272969369,48457743,507149,0,192890939,51140700,0,142963,164077993,49719122,141511,6673,1007947,13491654,1931486287,0,0,26698948,28521385,39754869,4382234,
