DISPATCH_STALL_FOR_BRANCH_ABORT,CPU_READ_COMMAND_LATENCY_TO_TARGET_NODE_0_3,PIPELINE_RESTART_DUE_TO_INSTRUCTION_STREAM_PROBE,SEGMENT_REGISTER_LOADS,RETURN_STACK_OVERFLOWS,L3_CACHE_MISSES,DISPATCH_STALL_WAITING_FOR_ALL_QUIET,MEMORY_CONTROLLER_TURNAROUNDS,RETIRED_SSE_OPERATIONS,CPU_IO_REQUESTS_TO_MEMORY_IO,PERF_COUNT_SW_TASK_CLOCK,RETIRED_MMX_AND_FP_INSTRUCTIONS,CPU_CLK_UNHALTED,INTERRUPTS_MASKED_CYCLES_WITH_INTERRUPT_PENDING,INSTRUCTION_CACHE_MISSES,SMIS_RECEIVED,FP_SCHEDULER_CYCLES,CPU_READ_COMMAND_REQUESTS_TO_TARGET_NODE_0_3,CPU_READ_COMMAND_REQUESTS_TO_TARGET_NODE_4_7,RETIRED_CLFLUSH_INSTRUCTIONS,RETIRED_TAKEN_BRANCH_INSTRUCTIONS_MISPREDICTED,HYPERTRANSPORT_LINK3,DISPATCH_STALL_FOR_SERIALIZATION,DISPATCH_STALL_FOR_RESERVATION_STATION_FULL,INEFFECTIVE_SW_PREFETCHES,PERF_COUNT_HW_CACHE_MISSES,GLOBAL_TLB_FLUSHES,RETIRED_MOVE_OPS,DISPATCHED_FPU_OPS_FAST_FLAG,RETIRED_BRANCH_INSTRUCTIONS,MEMORY_REQUESTS,PERF_COUNT_HW_CPU_CYCLES,HYPERTRANSPORT_LINK1,L1_DTLB_MISS_AND_L2_DTLB_HIT,DATA_CACHE_LINES_EVICTED,MEMORY_CONTROLLER_PAGE_TABLE_OVERFLOWS,LOCKED_OPS,CPU_REQUESTS_TO_TARGET_NODE_0_3_4_7,L2_FILL_WRITEBACK,PERF_COUNT_HW_BRANCH_MISSES,INTERRUPTS_MASKED_CYCLES,INSTRUCTION_CACHE_LINES_INVALIDATED,DISPATCH_STALL_FOR_SEGMENT_LOAD,ITLB_RELOADS,GART,SIZED_COMMANDS,RETIRED_INSTRUCTIONS,HYPERTRANSPORT_LINK0,DR2_BREAKPOINT_MATCHES,RETIRED_X87_OPS,INSTRUCTION_CACHE_VICTIMS,DATA_CACHE_ACCESSES,DATA_PREFETCHES,CPU_COMMAND_LATENCY_TO_TARGET_NODE_0_3_4_7,DATA_CACHE_REFILLS_FROM_SYSTEM,PERF_COUNT_HW_CACHE_REFERENCES,PERF_COUNT_HW_BRANCH_INSTRUCTIONS,PIPELINE_RESTART_DUE_TO_SELF_MODIFYING_CODE,REQUESTS_TO_L2,RETIRED_TAKEN_BRANCH_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,RETIRED_BRANCH_RESYNCS,PREFETCH_INSTRUCTIONS_DISPATCHED,PERF_COUNT_HW_CACHE_ITLB,CANCELLED_STORE_TO_LOAD_FORWARD_OPERATIONS,LFENCE_INST_RETIRED,RETIRED_MISPREDICTED_BRANCH_INSTRUCTIONS,MEMORY_CONTROLLER_REQUESTS,RETIRED_SERIALIZING_OPS,PERF_COUNT_SW_PAGE_FAULTS_MIN,FPU_EXCEPTIONS,PERF_COUNT_SW_CPU_MIGRATIONS,RETIRED_FAR_CONTROL_TRANSFERS,LS_BUFFER_2_FULL_CYCLES,L2_CACHE_MISS,DISPATCHED_FPU,INTERRUPTS_TAKEN,PROBE,MFENCE_INST_RETIRED,L1_ITLB_MISS_AND_L2_ITLB_HIT,RETIRED_FASTPATH_DOUBLE_OP_INSTRUCTIONS,CYCLES_NO_FPU_OPS_RETIRED,IO_TO_DRAM_REQUESTS_TO_TARGET_NODE,DISPATCH_STALL_FOR_REORDER_BUFFER_FULL,PERF_COUNT_SW_PAGE_FAULTS_MAJ,MISALIGNED_ACCESSES,DECODER_EMPTY,L3_FILLS_CAUSED_BY_L2_EVICTIONS,PERF_COUNT_HW_CACHE_BPU,DISPATCH_STALL_FOR_FAR_TRANSFER_OR_RSYNC,RETIRED_NEAR_RETURNS,RETIRED_NEAR_RETURNS_MISPREDICTED,L3_EVICTIONS,PERF_COUNT_SW_CONTEXT_SWITCHES,MEMORY_CONTROLLER_SLOT_MISSES,INSTRUCTION_CACHE_FETCHES,DISPATCH_STALL_FOR_FPU_FULL,PERF_COUNT_HW_INSTRUCTIONS,L1_ITLB_MISS_AND_L2_ITLB_MISS,RETIRED_CPUID_INSTRUCTIONS,SFENCE_INST_RETIRED,HYPERTRANSPORT_LINK2,RETIRED_UOPS,CPU_READ_COMMAND_LATENCY_TO_TARGET_NODE_4_7,DR3_BREAKPOINT_MATCHES,INSTRUCTION_CACHE_REFILLS_FROM_SYSTEM,L1_DTLB_AND_L2_DTLB_MISS,THERMAL_STATUS_AND_ECC_ERRORS,PERF_COUNT_HW_CACHE_L1I,ITLB_RELOADS_ABORTED,DISPATCH_STALLS,PERF_COUNT_HW_CACHE_L1D,PERF_COUNT_SW_CPU_CLOCK,PAGE_SIZE_MISMATCHES,SCRUBBER_SINGLE_BIT_ECC_ERRORS,DATA_CACHE_MISSES,L1_DTLB_HIT,PERF_COUNT_HW_CACHE_LL,MICROARCHITECTURAL_LATE_CANCEL_OF_AN_ACCESS,CPU_TO_DRAM_REQUESTS_TO_TARGET_NODE,RETIRED_INDIRECT_BRANCHES_MISPREDICTED,IBS_OPS_TAGGED,MICROARCHITECTURAL_EARLY_CANCEL_OF_AN_ACCESS,CACHE_BLOCK,DR1_BREAKPOINT_MATCHES,MEMORY_CONTROLLER_BYPASS,READ_REQUEST_TO_L3_CACHE,QUADWORDS_WRITTEN_TO_SYSTEM,DCACHE_MISSES_BY_LOCKED_INSTRUCTIONS,PIPELINE_RESTART_DUE_TO_PROBE_HIT,INSTRUCTION_CACHE_REFILLS_FROM_L2,SYSTEM_READ_RESPONSES,INSTRUCTION_FETCH_STALL,PERF_COUNT_HW_CACHE_DTLB,DR0_BREAKPOINT_MATCHES,RETURN_STACK_HITS,DRAM_ACCESSES_PAGE,DATA_CACHE_REFILLS,DISPATCH_STALL_FOR_LS_FULL,
57463641,981678727,10,2481983,331575,26346583,7258269,981398,1043699,35765346,603285386,1382124,2194712632,136598,870495,0,0,5819193,0,0,2474423,0,11476672,84861408,274124,1436724,0,461086,150126,75111926,179639,2194955417,930626830,0,77411655,0,115749361,0,52889196,1833810,190090558,0,15935502,10,0,18713,432550391,930626687,0,0,1202600,489216178,0,0,19068802,249594100,112939202,0,79191424,83131268,884,294771,114360,0,3907195,0,2598266,86851646,0,884,0,2,488202,505587967,37299548,106029889,778,21774411,192,1,2032,1412161061,0,102706936,0,15,44414370,613453,2773586,1842977,13633391,694993,210529,30,80646331,193887973,41614999,902557177,32,0,0,0,673963404,0,0,34112,554402,1995484338,1156392,1,1197742265,21364163,603305219,0,0,22692994,1088686720,21836178,296649340,54078640,395330,0,264007925,25342161,0,209619,220270846,51135300,205130,1911,836420,12845568,1524422452,0,0,23289844,28773580,39729055,345155537,
56569765,921228588,9,2475706,315836,27305492,5599369,1401966,13385208,49032613,593456270,120454628,2194979541,76373,720148,0,0,3612616,0,0,2237648,0,11376925,59522802,456075,1274209,0,5913330,1925263,371550910,11901,2194709362,581423290,0,44252148,0,91960156,0,47391884,1671924,203590942,0,15637214,10,0,29201,1843048856,581424897,0,0,979831,375859178,0,0,11046215,250105665,83485333,0,72175373,100844641,139676,232934,77979,0,2314188,0,2473115,82173886,0,139677,0,4,425543,535327818,33635380,265654502,836,33494308,51,2,177141,1304466321,0,71006688,0,6,48297498,665694,4079252,1547951,17162048,581097,132131,20,118087419,221701385,375720,900531531,165,0,0,0,2069017063,0,0,32897,549288,1995222765,1166386,24,1402685395,21081191,593477126,0,0,13028662,614149885,21653924,297227317,51861144,345916,0,225041277,38790794,0,289723,236264418,75804668,184386,1738,687282,19035675,1324803573,0,0,55121966,41519923,22911395,907601114,
3948969,472317956,0,1860216,1034715,7676745,6207749,1092241,81567278,37272051,783326862,179379557,2194715452,130,53725,0,0,2679099,0,0,2866939,0,12325323,111321797,460786,156646,0,36034988,11732647,738576190,11916,2194728473,901700823,3,31891,0,103434302,0,303606,3403000,114297513,1,6296066,30,0,202422,3517969644,901700583,0,0,254170,904075076,0,0,9033,747159726,528821598,0,15616633,252386904,153501,331855,138,0,4160854,0,3387404,21418672,0,153502,0,9,133376,75610420,180521,266496217,702,20045533,110032,21,263802,1688605538,0,114900779,0,10,39042337,203919,5426552,1726126,40454341,444352,17988,20,119587347,630770491,39712914,4000667985,451,0,0,0,3691944623,0,0,4884,258497,1526298183,66830,28,363801304,404242,783321511,0,0,314795,617271125,8020,142344528,16770959,335777,0,244964057,16878744,0,221875,157297066,75255376,158107,577,48845,18896921,1067304387,0,0,112604297,40671208,15667,971778886,
3699968,399632086,1,8233,1145845,7235829,6579764,740921,79301147,26648974,848048127,189107770,2194700118,434,53197,0,0,2425166,0,0,3044767,0,15981660,111787171,121942,66547,0,35033604,11406727,650458182,274805,2194746825,989848247,11,94915,0,43323286,0,35021,4339261,2640534,0,31209,0,0,288633,3098255955,989848167,0,0,65982,1655875195,0,0,25909,812475194,796840743,0,17615096,309144843,226772,584553,327,0,6109985,0,3592880,19444093,0,226771,0,8,1747,1305627,154742,266017934,721,15603000,769787,23,278117,1228947260,0,85705232,0,0,42833704,197976,5174797,1673154,99701309,1433,13876,32,36287406,668066357,70426017,4476335525,504,0,0,0,3251417875,0,0,5782,25,1325394688,66905,32,305204152,404294,848050998,0,0,336377,1441130201,7712,854172,13965356,300243,0,277510765,8470945,0,150150,151420043,14345684,248,245,47406,3608141,1015775717,0,0,106948221,13173364,48086,209360852,
3402689,409475857,0,8349,1148194,7668723,8696489,145928,86324519,8226081,554005478,234156544,2194714395,67,55720,0,0,2150305,0,0,3410129,0,17504237,123099527,5949,65540,0,38136509,12416833,758944167,397246,2194660173,989831810,21,28726,0,42853667,0,267865,2892319,2903697,0,35095,1,0,280817,3614990736,989831754,0,0,66073,1299938524,0,0,8246,811216274,518354482,0,16280197,346892439,5130,625321,521,0,4809537,0,4024412,22808499,0,5129,0,8,1193,1324838,31113975,265337414,780,14990328,769730,16,344350,1194702243,0,93432851,0,0,45813134,201743,5266160,2140167,106642990,1330,18036,31,32806549,643723891,76110592,4469499533,400,0,0,0,3793708813,0,0,4299,22,1351524028,66715,21,330429541,404148,553982163,0,0,310586,1772111999,7758,849938,14538894,317227,0,305053141,7727020,0,15808,155734105,5144,535,203,51432,8542,1059974128,0,0,111933758,11770669,13916,923472,
3722891,409722293,1,8434,1140797,7362056,9405994,91949,81665355,6760360,560830988,202483073,2194743610,14812,57166,0,0,1902807,0,0,3259003,0,17677477,124140109,5952,65690,0,36078274,11746774,668839351,397175,2194754879,989401603,43,30259,0,43372932,0,31662,2925975,3213121,0,35012,30,0,275339,3185827854,989401398,0,0,65110,1325499659,0,0,8567,810334127,525233992,0,16108378,331522779,712,590388,63213,0,4899022,0,3846895,18730010,0,712,0,7,1179,1352001,29361686,265992179,700,15864767,768154,18,297774,1305453483,0,94988705,0,1,41699146,201394,5586585,2315092,100659105,2225,15158,33,38948722,639209440,75977430,4464744514,480,0,0,0,3343390461,0,0,4909,98,1228789997,66921,15,296499381,403612,560820753,0,0,318521,1771933000,7750,840616,14757655,296752,0,292251484,8813782,0,9418,157254151,5528,752,216,52276,8511,1086902997,0,0,114316773,14045220,14502,1057141,
5708519,390259047,0,8506,1150809,7642515,9388758,111782,84029028,6832814,596696949,196922677,2192063454,190905,57650,0,0,2216744,0,0,2281470,0,19359345,134761896,5951,65468,0,37122327,12086712,707629339,397396,2194754878,989836440,32,26066,0,60717087,0,35534,3081370,2908252,0,63265,2,0,286988,3370744363,989836379,0,0,66538,1323717261,0,0,7931,811167645,558216916,0,16924391,227077099,187293,537733,128417,0,4888160,0,2684798,19382713,0,187293,0,8,825,1090938,31980026,266178416,748,15043812,770832,20,289593,1228838936,0,102868479,0,5,44186315,209113,5430996,2310497,91709393,1513,17199,31,36149506,646748438,76194770,4469331545,701,0,0,0,3537896913,0,0,5593,429,1240490272,66915,29,318109333,404010,596684436,0,0,290505,1772329440,7775,689704,13946557,278688,0,349022089,7989128,0,11630,162548547,9041,57898,127,52063,10250,881520452,0,0,93033940,13063711,13519,1140488,
4232926,390450815,1,8568,1147882,7061907,9411138,122145,87028192,8530110,567245806,195772817,2191733534,144025,57999,0,0,2545991,0,0,2826519,0,18623634,131078916,5962,65654,0,38447514,12518193,729079809,396665,2194744293,989835905,70184,196649,0,63059026,0,39820,2930264,2864264,0,37856,1,0,282281,3472750280,989835841,0,0,66030,1265302487,0,0,52717,811634280,531048926,0,16512944,276576148,170323,655175,63769,0,4670919,0,3316610,18107803,0,170324,0,8,3035,1738486,90304,265918932,826,15369723,771023,19,287914,1264509199,0,99344501,0,17,48895122,196266,5341642,2316236,111746631,41076,17869,31,30863986,646721891,64408326,4471887842,626,0,0,0,3644290469,0,0,4933,433,1396339669,66924,35,350964016,404153,567223905,0,0,360819,1769610935,7764,695092,13606110,345553,0,381623025,7625013,0,12673,152973655,27806,197679,198,53069,10830,958929196,0,0,101182772,11182016,99731,1228823,
6084352,408520982,0,8618,1147500,7159581,7999149,121299,89359447,7610850,584506104,205580329,2194755587,113837,59252,0,0,2156978,0,0,2711582,0,18870325,132100460,5975,65604,0,39477163,12853465,649606585,396737,2194747832,989826677,138505,23997,0,928266,0,44891,3079448,2831636,0,37912,1,0,287578,3094184197,989826587,0,0,65944,1328523616,0,0,6537,813169946,547020478,0,14457095,271464678,168242,589187,8,0,4904569,0,3193060,18707103,0,168241,0,5,2007,2522417,32041085,266051945,854,15904628,771959,17,302327,1309837451,0,101208552,0,5,50577984,199829,5434203,1960138,100480803,3869,14659,21,34284136,565912491,58480029,4480340007,526,0,0,0,3247117675,0,0,4444,503,1310627272,66390,28,363656858,404482,584500553,0,0,306453,1769801352,7743,696756,14467665,308923,0,260262300,9410558,0,12597,155142520,4648,140423,56,54810,8338,1000406228,0,0,105471895,12380422,10522,1043421,
7434164,403666040,0,8660,1154806,7912709,7292224,152917,81820305,8576096,570047786,164663874,2172757717,765,56196,0,0,2090943,0,0,3141202,0,19287755,134517122,5969,65749,0,36146644,11769018,722192729,395970,2194746446,989836157,69122,18432,0,779324,0,47245,2967077,3654180,0,38692,1,0,263364,3439933954,989836096,0,0,65802,1449028265,0,0,6187,813030099,533611993,0,12650997,317848639,137415,551971,55,0,5349654,0,3704062,19640167,0,137415,0,11,1303,2525960,42165194,8834207,834,14161648,771873,22,242154,1345234089,0,103676167,0,10,50188468,217856,5356414,1783726,94138473,1612,15412,19,36330451,552460502,58728189,4479554565,575,0,0,0,3610050940,0,0,6093,510,1328123010,66246,31,355202670,404553,570033006,0,0,294091,1766408668,7775,701781,14409340,286348,0,344584273,7315688,0,16131,164587543,30850,72,20,50093,9094,967842479,0,0,102199364,13070872,10301,2191858,
15972761,761177563,4,301167,510699,25865573,7305197,142224,43455488,7687655,562716268,2102045,1841433426,317,721052,0,0,4957612,0,0,3243723,0,18387690,117661537,5972,964919,0,19197798,6250681,122748437,397107,2194910719,963969633,57172,17417946,0,23248703,0,42678658,2961071,35305943,0,6876304,7,0,108121,685933984,963967111,0,0,958911,1128842696,0,0,4491659,398247773,524379089,0,68426087,322641135,161377,549055,54328,0,4579728,0,3813830,63426234,0,161377,0,13,23148,128383052,28608760,83453723,770,22466288,764822,7,3091,1301815123,0,114679508,0,11,44855219,644735,3074152,1786868,90011399,69978,178220,23,34563902,330285473,32154768,1881432234,96,0,0,0,1024873626,0,0,32782,163065,1372844100,963456,5,604648507,21541053,562695668,0,0,5200544,1771641870,22277801,88188140,41879300,313834,0,270153062,23481330,0,14760,224037208,95352,140,484,688301,13181,1333822583,0,0,34505790,12503350,8894973,926012,
57849773,932372002,3,2498508,361147,26340521,6184744,168461,83090130,9983896,599043436,121420701,1667287763,467,872872,0,0,5625759,0,0,2257597,0,13077661,97174494,278806,1215574,0,36707629,11951673,138122444,179571,2194711849,650909001,17,55090472,0,159124405,0,51494612,2049722,159129257,0,18209615,9,0,23799,789999949,650908233,0,0,1049823,489787071,0,0,13709926,252009271,180057197,0,66306250,75149201,227100,299337,70738,0,3937406,0,2366241,78775448,0,227100,0,8,463075,597675086,238824,266175626,688,27874941,32,1,178561,1672821637,0,136245807,0,10,39779706,630325,2968082,1589274,13649166,729581,95417,32,76663118,209745104,47267621,900097459,23,0,0,0,1141546343,0,0,37587,425627,1759331401,945584,11,1127555590,21825978,599055246,0,0,16032509,1085721651,22393907,205808321,52320674,419020,0,226852610,32143591,0,17768,225589562,40420726,48190,1903,835319,10153743,1483030330,0,0,21866491,27388130,28349353,352455486,
31794309,912557477,5,2498190,378867,26358389,6092027,1055563,83032501,36122795,592333285,183395810,1703287757,33840,755810,0,0,5867994,0,0,2096803,0,13544135,68379224,506994,1005013,0,36682166,11943413,535675260,11985,2194350429,741490752,77880,56523040,0,90118772,0,43160126,1853276,223422717,0,18509691,11,0,25949,2609303547,741490262,0,0,1033815,437681518,0,0,16133337,251441906,104921197,0,69878940,102708277,146,287872,96638,0,3556511,0,2333694,77508512,0,146,0,9,437329,470829279,35411668,266482525,494,30804460,8,4,269701,1668985729,0,86408869,0,0,30213711,625618,3556028,1704948,20211854,674543,148646,28,125412393,309624314,59714311,898071776,186,0,0,0,2826754626,0,0,31131,446417,1995170917,974430,23,776457031,7601283,592355259,0,0,14558778,660980198,5532831,240023433,50991749,383725,0,255594612,36894622,0,223216,218556337,56954954,147929,1802,724698,14313650,1433531029,0,0,50654113,43622445,28899186,920405449,
36108570,487086676,0,1808968,757579,7465385,7070005,1217037,87562994,41073596,636190215,213965419,1702889870,128326,61135,0,0,2813628,0,0,2464448,0,19503606,171405722,460256,155332,0,38683781,12595068,739881939,11972,2194728249,795834318,105833,7766926,0,67953455,0,29372,2125881,133895863,1,359519,30,0,206347,3524748429,795835967,0,0,68197,1152070690,0,0,2042425,746244430,87019912,0,15397913,230508071,479,401566,26408,0,4873305,0,2947656,25324379,0,479,0,11,133027,8930509,40613006,266512216,583,16974033,104217,20,314648,1415672324,0,156237030,0,14,33517455,205449,5182451,1962390,62223770,248016,44648,22,114517982,612200180,61443889,3973212389,500,0,0,0,3700335487,0,0,4607,21686,1656816007,67891,16,805128013,404789,636214481,0,0,2598602,615962134,8362,15350113,18190206,303157,0,232184478,11744818,0,256377,157068252,47135562,95437,207,56514,11842518,1005829107,0,0,106143782,40634370,4257762,1142047065,
4775813,412407904,2,8660,786342,7235494,5992746,696095,87696434,25228303,882824230,191318538,1711298231,145246,61418,0,0,2687598,0,0,3367179,0,21186650,151758005,81309,65742,0,38742472,12614235,700524595,305499,2194746251,892739690,93403,6464,0,34486317,0,31682,4142649,2886870,8,35974,317,0,262545,3336708511,892737457,0,0,60807,1337715022,0,0,2262,812652646,742173094,0,16511672,339834885,229,577779,106,0,4938457,0,3969370,18208086,0,229,0,10,1174,1346031,32193209,266478836,695,14385215,770240,17,281352,1250852048,0,117706609,0,1,40471606,197152,5022953,1456706,98546891,1650,18856,31,50744396,639997617,60512753,4477366358,375,0,0,0,3501540735,0,0,4751,449,1366168183,67270,25,299770245,404180,882819297,0,0,315480,1538202360,7729,655694,13861630,322449,0,382383341,7537768,0,132245,157243948,191040,93266,162,56669,15592,1134435880,0,0,119698620,18380043,2763,21729567,
4376862,416037140,2,8690,922273,7109958,7433207,120257,81321044,7620381,915410574,217714216,1699425280,79912,57304,0,0,2688119,0,0,3147944,0,24872272,180152256,5972,65888,0,35926080,11697275,736696995,396850,2194736285,889797328,59725,9838,0,35052683,0,40275,4789088,3893766,11,42563,466,0,305999,3508989835,889799025,0,0,59947,1385116254,0,0,3199,812973768,857191467,0,14553264,320671001,152929,557511,178,0,5118426,0,3716604,16081108,0,152929,0,7,1138,1377030,11299,266111108,742,16589375,769925,18,320159,1255395195,0,138457968,0,19,44022463,191797,5023019,1817460,95083155,1578,15482,32,48142100,553756520,57872480,4479082918,375,0,0,0,3682502393,0,0,4744,524,1304613329,67148,31,314727145,404708,915407999,0,0,303365,1770225464,8214,583861,13660970,282678,0,383951375,8780149,0,12629,150367483,182582,9,135,52565,25545,1139652659,0,0,120278464,17415174,4271,920995,
4974590,433019759,1,8715,913289,8189365,7649521,155378,83121533,8421268,1000043846,201420883,1646540914,52383,55358,0,0,2642812,0,0,3521729,0,24850770,180063943,5976,65676,0,36721505,11956249,914136192,396737,2194741678,966191347,231,89676,0,43353480,0,39861,5057433,2640012,5,43883,519,0,293256,4354164282,966189201,0,0,58205,1357513776,0,0,24654,813739983,939539754,0,14140812,355983226,176746,552567,70709,0,5011735,0,4152038,17909331,0,176747,0,7,1296,1334809,101325,266167161,761,15713404,770625,19,296206,1326480663,0,138302651,0,4,45769198,226103,5041973,1870334,94229213,1631,19266,20,45942249,565788712,57439883,4483320469,426,0,0,0,4569410481,0,0,4412,547,1370777088,66888,6,324450273,403759,1000045469,0,0,327481,1769393173,7683,590231,14410022,287549,0,383971753,8286679,0,16679,167912045,264119,206,175,50968,14772,1032140264,0,0,108589676,16591707,45641,954051,
5216223,420699595,2,8748,923889,7394795,7529049,154627,83778959,9121268,1000051921,210384960,1688550939,133429,58648,0,0,2472717,0,0,3552459,0,24981274,180164563,5975,67077,0,37012060,12050754,939477496,397333,2194742870,965125044,826,9306,0,36838111,0,179058,5024812,2993139,2,45162,513,0,269338,4474871395,965125000,0,0,58972,1276437050,0,0,3427,813443799,940229344,0,13316446,358128999,196499,455590,84790,0,4712625,0,4186556,16260661,0,196498,0,1,1322,1437354,9342,266142255,763,14198029,769749,15,309381,1319518393,0,137928983,0,2,46263430,202295,5335176,1841510,77691275,1422,27267,16,42466958,571368210,63235338,4481650457,425,0,0,0,4695961595,0,0,4571,409,1517298156,66907,7,325179368,404772,1000052778,0,0,302974,1772092991,7741,647133,13276098,241633,0,346783037,7446738,0,16560,152535903,253376,319,186,54066,14546,1053390651,0,0,111063986,15325668,4589,983503,
6428399,435105761,0,8760,887411,7588426,7164648,117596,82779468,7002592,784938316,205172288,1688442043,127029,59078,0,0,2323878,0,0,3372448,0,24889165,179887389,5976,66516,0,36570255,11906956,649852807,397110,2194680333,989886780,7,7875,0,36803207,0,42091,3966061,3087250,7,46276,555,0,267391,3095356565,989886697,0,0,57751,1690704438,0,0,3120,813184225,737557306,0,16918764,342348031,121,525107,97584,0,6240785,0,3979148,18834739,0,121,0,0,1287,1342262,44200529,266165862,748,13623715,767013,21,301721,1226561300,0,138649795,0,6,45492804,206480,5385130,1761352,89548175,1588,27056,3,44287770,639178654,54187524,4480272243,425,0,0,0,3248249512,0,0,5948,363,1161362783,67020,13,320158323,405047,784924388,0,0,289510,1771327750,7806,675287,14722537,287014,0,272831672,7034367,0,12858,154213188,338938,67001,194,53135,59329,1050367576,0,0,110939809,15891951,4550,1095502,
7325895,434149198,0,8778,904838,7487252,7219716,132272,40617105,7762243,635972773,159982153,1617344743,82826,56770,0,0,1630996,0,0,3549170,0,24883724,180157721,5978,66481,0,17943859,5842331,680980825,396848,2194743336,989790531,7,80889,0,43343115,0,44963,3252855,3002850,9,47312,519,0,269666,3243625084,989790427,0,0,60220,1768113560,0,0,22538,812828057,596912321,0,15381632,359479071,281,586583,6206,0,6527324,0,4185736,18492108,0,281,0,0,1372,1349834,56854930,8453343,764,14701230,771061,17,235271,1255803775,0,138308812,0,4,45231003,198409,5390261,1776063,100039222,1380,23900,2,38774893,582552510,39579142,4478098773,500,0,0,0,3403962063,0,0,5009,415,1342455696,66937,26,327179235,405057,635955639,0,0,340574,1770450759,7772,672430,14591631,317451,0,290387438,7895630,0,13417,154691860,196995,155562,189,51762,14486,986112336,0,0,103900754,14116903,43230,1191473,
5863330,418889013,0,8796,945587,6879226,7872505,162663,83899339,9161934,578214584,73609787,1711509936,341,57047,0,0,2038554,0,0,3290336,0,24840555,180166911,5982,65857,0,37065116,12068114,804223031,396955,2194743318,989888894,7,6920,0,65302211,0,55562,2954617,2928637,8,48112,469,0,264801,3830651324,989888825,0,0,59481,1769009411,0,0,2849,812788185,542625287,0,16284815,333326161,247046,552993,352,0,6531362,0,3881194,16586635,0,247047,0,0,1284,1529952,10047049,121102469,777,14436329,771966,23,108248,1260593658,0,138288185,0,16,47438560,185968,5385253,1925139,94298549,1364,23529,3,38165175,629492189,41864470,4474141247,551,0,0,0,4019906442,0,0,6364,642,1460427392,67139,25,330754142,404982,578205041,0,0,286219,1770930190,7783,595995,14025695,288606,0,268968019,7533544,0,17458,142553453,256759,112353,176,50705,14071,980208029,0,0,103471846,13716935,4196,1079875,
6683895,771619251,5,304472,442021,25271282,6742551,132534,94146253,8484445,578547371,257426879,1573268523,17716,1054682,0,0,3405454,0,0,3405027,0,23036287,148761075,5980,1046457,0,41592012,13541906,123170875,397663,2194893374,724937332,20,20611446,0,62517394,0,43078453,2973490,35502388,4,8936789,267,0,117247,687504913,724938793,0,0,855282,1476760437,0,0,5090045,396732601,542135460,0,70178439,339795018,266516,559613,305,0,6016929,0,4005316,62417359,0,266516,0,0,19543,129665463,41930,195384597,776,23605601,766359,6,378569,1315810555,0,133200431,0,0,46456422,585798,2611728,1648893,91508019,74706,28313,3,33534496,326881025,56627131,1881456995,66,0,0,0,1025124258,0,0,49089,170251,1458409001,1001423,211,334901833,8769325,578533837,0,0,6299730,1773672972,6647978,86115715,41714813,334894,0,262777458,24863470,0,13927,211814502,150259,70557,608,1005604,14687,1496587225,0,0,37882909,12027116,10550612,967030,
15661920,933709155,6,2499263,328606,27164552,7534202,142089,84942369,7724184,615889956,150561175,1393403225,111562,589334,0,0,4387367,0,0,2185914,0,13477297,91416918,278881,1357840,0,37526014,12218098,121965312,179206,2194708252,672438294,71181,56419572,0,122519196,0,56216768,2231265,282919055,0,18682905,29,0,25951,696935171,672437551,0,0,850842,468442755,0,0,13945158,252454182,188509282,0,86614223,76425593,263950,331419,366,0,3789306,0,2297590,78201625,0,263951,0,6,453095,481007080,36893,199081096,751,26744428,25,1,221411,1579310218,0,129688353,0,8,43975131,651652,2166333,1929366,16438031,801075,245629,20,84588744,198858267,54108378,902707961,13,0,0,0,995582672,0,0,30043,369244,1256148351,1080332,4,572071654,9179058,615898425,0,0,16515652,1082815505,7174648,189574552,52261525,464270,0,191494119,29615649,0,15303,234452090,30296369,589,1529,559305,7617383,1737251087,0,0,23887968,30121536,29020227,418370136,
41185622,914690824,0,2490460,463090,26645154,6254627,621882,81288598,21731358,635847710,215962377,1625892212,130765,720131,0,0,4139880,0,0,2206424,0,11447956,92899539,457411,1405678,0,35911639,11692519,421501334,11987,2194710282,890622330,128049,53628628,0,75399922,0,43020846,1998618,282768074,0,16153356,191,0,23686,2082123339,890620113,0,0,544736,446818812,0,0,13611841,253187374,111787861,0,61503597,103805691,10098,313642,44,0,3336967,0,2443010,75006868,0,10096,0,11,428812,479107842,34366198,193960767,787,30363557,31,4,317595,1596649129,0,113631380,0,0,46749052,624956,2963550,1777387,20108727,732008,231214,26,94823004,165257922,54240027,898539680,28,0,0,0,2323223040,0,0,36868,465947,1232960144,1053317,15,1244869802,4831091,635873196,0,0,15310836,613665094,2714425,229583307,51188830,417350,0,188748642,37565680,0,123832,225447928,56593695,489,1746,683277,14224572,1577818270,0,0,102346078,33278609,27393799,900111174,
