DISPATCH_STALL_FOR_BRANCH_ABORT,CPU_READ_COMMAND_LATENCY_TO_TARGET_NODE_0_3,PIPELINE_RESTART_DUE_TO_INSTRUCTION_STREAM_PROBE,SEGMENT_REGISTER_LOADS,RETURN_STACK_OVERFLOWS,L3_CACHE_MISSES,DISPATCH_STALL_WAITING_FOR_ALL_QUIET,MEMORY_CONTROLLER_TURNAROUNDS,RETIRED_SSE_OPERATIONS,CPU_IO_REQUESTS_TO_MEMORY_IO,PERF_COUNT_SW_TASK_CLOCK,RETIRED_MMX_AND_FP_INSTRUCTIONS,CPU_CLK_UNHALTED,INTERRUPTS_MASKED_CYCLES_WITH_INTERRUPT_PENDING,INSTRUCTION_CACHE_MISSES,SMIS_RECEIVED,FP_SCHEDULER_CYCLES,CPU_READ_COMMAND_REQUESTS_TO_TARGET_NODE_0_3,CPU_READ_COMMAND_REQUESTS_TO_TARGET_NODE_4_7,RETIRED_CLFLUSH_INSTRUCTIONS,RETIRED_TAKEN_BRANCH_INSTRUCTIONS_MISPREDICTED,HYPERTRANSPORT_LINK3,DISPATCH_STALL_FOR_SERIALIZATION,DISPATCH_STALL_FOR_RESERVATION_STATION_FULL,INEFFECTIVE_SW_PREFETCHES,PERF_COUNT_HW_CACHE_MISSES,GLOBAL_TLB_FLUSHES,RETIRED_MOVE_OPS,DISPATCHED_FPU_OPS_FAST_FLAG,RETIRED_BRANCH_INSTRUCTIONS,MEMORY_REQUESTS,PERF_COUNT_HW_CPU_CYCLES,HYPERTRANSPORT_LINK1,L1_DTLB_MISS_AND_L2_DTLB_HIT,DATA_CACHE_LINES_EVICTED,MEMORY_CONTROLLER_PAGE_TABLE_OVERFLOWS,LOCKED_OPS,CPU_REQUESTS_TO_TARGET_NODE_0_3_4_7,L2_FILL_WRITEBACK,PERF_COUNT_HW_BRANCH_MISSES,INTERRUPTS_MASKED_CYCLES,INSTRUCTION_CACHE_LINES_INVALIDATED,DISPATCH_STALL_FOR_SEGMENT_LOAD,ITLB_RELOADS,GART,SIZED_COMMANDS,RETIRED_INSTRUCTIONS,HYPERTRANSPORT_LINK0,DR2_BREAKPOINT_MATCHES,RETIRED_X87_OPS,INSTRUCTION_CACHE_VICTIMS,DATA_CACHE_ACCESSES,DATA_PREFETCHES,CPU_COMMAND_LATENCY_TO_TARGET_NODE_0_3_4_7,DATA_CACHE_REFILLS_FROM_SYSTEM,PERF_COUNT_HW_CACHE_REFERENCES,PERF_COUNT_HW_BRANCH_INSTRUCTIONS,PIPELINE_RESTART_DUE_TO_SELF_MODIFYING_CODE,REQUESTS_TO_L2,RETIRED_TAKEN_BRANCH_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,RETIRED_BRANCH_RESYNCS,PREFETCH_INSTRUCTIONS_DISPATCHED,PERF_COUNT_HW_CACHE_ITLB,CANCELLED_STORE_TO_LOAD_FORWARD_OPERATIONS,LFENCE_INST_RETIRED,RETIRED_MISPREDICTED_BRANCH_INSTRUCTIONS,MEMORY_CONTROLLER_REQUESTS,RETIRED_SERIALIZING_OPS,PERF_COUNT_SW_PAGE_FAULTS_MIN,FPU_EXCEPTIONS,PERF_COUNT_SW_CPU_MIGRATIONS,RETIRED_FAR_CONTROL_TRANSFERS,LS_BUFFER_2_FULL_CYCLES,L2_CACHE_MISS,DISPATCHED_FPU,INTERRUPTS_TAKEN,PROBE,MFENCE_INST_RETIRED,L1_ITLB_MISS_AND_L2_ITLB_HIT,RETIRED_FASTPATH_DOUBLE_OP_INSTRUCTIONS,CYCLES_NO_FPU_OPS_RETIRED,IO_TO_DRAM_REQUESTS_TO_TARGET_NODE,DISPATCH_STALL_FOR_REORDER_BUFFER_FULL,PERF_COUNT_SW_PAGE_FAULTS_MAJ,MISALIGNED_ACCESSES,DECODER_EMPTY,L3_FILLS_CAUSED_BY_L2_EVICTIONS,PERF_COUNT_HW_CACHE_BPU,DISPATCH_STALL_FOR_FAR_TRANSFER_OR_RSYNC,RETIRED_NEAR_RETURNS,RETIRED_NEAR_RETURNS_MISPREDICTED,L3_EVICTIONS,PERF_COUNT_SW_CONTEXT_SWITCHES,MEMORY_CONTROLLER_SLOT_MISSES,INSTRUCTION_CACHE_FETCHES,DISPATCH_STALL_FOR_FPU_FULL,PERF_COUNT_HW_INSTRUCTIONS,L1_ITLB_MISS_AND_L2_ITLB_MISS,RETIRED_CPUID_INSTRUCTIONS,SFENCE_INST_RETIRED,HYPERTRANSPORT_LINK2,RETIRED_UOPS,CPU_READ_COMMAND_LATENCY_TO_TARGET_NODE_4_7,DR3_BREAKPOINT_MATCHES,INSTRUCTION_CACHE_REFILLS_FROM_SYSTEM,L1_DTLB_AND_L2_DTLB_MISS,THERMAL_STATUS_AND_ECC_ERRORS,PERF_COUNT_HW_CACHE_L1I,ITLB_RELOADS_ABORTED,DISPATCH_STALLS,PERF_COUNT_HW_CACHE_L1D,PERF_COUNT_SW_CPU_CLOCK,PAGE_SIZE_MISMATCHES,SCRUBBER_SINGLE_BIT_ECC_ERRORS,DATA_CACHE_MISSES,L1_DTLB_HIT,PERF_COUNT_HW_CACHE_LL,MICROARCHITECTURAL_LATE_CANCEL_OF_AN_ACCESS,CPU_TO_DRAM_REQUESTS_TO_TARGET_NODE,RETIRED_INDIRECT_BRANCHES_MISPREDICTED,IBS_OPS_TAGGED,MICROARCHITECTURAL_EARLY_CANCEL_OF_AN_ACCESS,CACHE_BLOCK,DR1_BREAKPOINT_MATCHES,MEMORY_CONTROLLER_BYPASS,READ_REQUEST_TO_L3_CACHE,QUADWORDS_WRITTEN_TO_SYSTEM,DCACHE_MISSES_BY_LOCKED_INSTRUCTIONS,PIPELINE_RESTART_DUE_TO_PROBE_HIT,INSTRUCTION_CACHE_REFILLS_FROM_L2,SYSTEM_READ_RESPONSES,INSTRUCTION_FETCH_STALL,PERF_COUNT_HW_CACHE_DTLB,DR0_BREAKPOINT_MATCHES,RETURN_STACK_HITS,DRAM_ACCESSES_PAGE,DATA_CACHE_REFILLS,DISPATCH_STALL_FOR_LS_FULL,
84735058,908939226,1,2493089,386730,19879972,7756708,1044816,0,42496305,504470174,189,1901577389,87530,1122072,0,35,4034941,0,0,3249814,0,13232088,35622251,460995,1341963,0,20,46,78872606,10351,1860190353,924313783,96034,38194044,0,135999131,0,70027387,1423196,164710028,1,18453371,297,0,24966,454559877,924313545,0,0,1024560,621581586,0,207,13689179,250023766,62977900,0,101042395,134898495,227324,380883,93784,0,3675141,0,3541628,88080150,4,227326,0,8,626430,599382751,45774643,363,920,32057954,33,38,3,2061947035,0,172956953,0,304,65832334,485031,2805863,2215686,24533142,1189376,202005,21,111822546,251130342,0,886894574,177,10,0,0,713640882,0,0,39973,537993,1602880295,1357491,44,1401679317,22211761,504480340,0,0,7422620,555008252,22634228,309580059,51688439,526069,0,134391341,36244242,0,230191,170134846,69964863,53947,1900,1082098,17576995,1850676079,0,0,26232027,49964796,19639274,983942681,
62522172,904820418,0,2493365,340761,23106963,6979633,1755331,0,41844003,576111418,0,2115855321,137847,1424242,0,0,4486299,0,0,2266323,0,11576433,59468158,418449,1172643,0,0,0,127706997,9399,1638687934,930422252,89553,48769446,0,135991459,0,64999819,1714285,226034972,0,16083865,9,0,27935,730211384,930421939,0,0,1001128,705079294,0,0,13975096,161726150,105142546,0,73031196,124298796,245294,357715,108139,0,4214279,0,2552283,87380354,0,245294,0,15,561687,609095138,27098871,0,956,34180202,49,0,0,2194641161,0,197734659,0,25,59334504,799414,2972895,1970448,23471385,976982,191161,16,106793735,280587497,0,550835439,12,0,0,0,1044180862,0,0,39059,561281,1530265107,1159158,3,1527582873,16161984,576125869,0,0,12510740,483518243,15510621,318886594,52094646,492403,0,193686608,39444568,0,425501,177387531,72056208,110670,1669,1385183,18099376,1857854758,0,0,25842714,48050034,25165905,944300826,
48050487,912274793,7,2489596,109847,20599610,5705474,841898,0,27953362,606055698,0,1771692735,122540,1141281,0,0,4798682,0,0,2337738,0,13058679,65521093,354127,972337,0,0,0,129063202,9352,1558754001,617359982,83588,48107310,0,136126315,0,65408723,1944990,234055831,0,18175788,23,0,26948,738029606,617356233,0,0,1017631,709136190,0,0,14442169,198456351,80837681,0,74200878,124682963,290576,307793,103944,0,4238026,0,2629591,87385322,0,290576,0,3,563998,607324081,26491210,0,1015,32535121,2,1,0,2194679186,0,216805022,0,26,53499054,637017,2477569,1588874,14359207,719332,209601,7,110041544,287407922,0,713215850,21,0,0,0,1056962874,0,0,39907,549049,1140575112,1149722,0,1612070975,23123362,606071984,0,0,11760773,491350221,23588336,316026508,52730473,415861,0,214253770,36563497,0,183452,171869440,62028513,118491,1554,1101372,15581247,1424588244,0,0,15625265,49331686,24840328,813889548,
41490303,916107678,1,2482710,230020,17678391,5681162,745966,0,30483611,740017888,0,2056453530,119805,423793,0,0,5683639,0,0,2286147,0,12897240,63050719,387754,511893,0,0,0,140204676,10106,1321872334,823477796,86413,26401308,0,137926312,0,63244125,2085550,217138633,1,17948124,96,0,31704,802212204,823476939,0,0,934657,700131130,0,0,11816811,303860625,125733956,0,93075465,124515341,285510,332742,76686,0,4296478,0,2582092,88216990,0,285508,0,0,562961,607458856,42153879,0,1016,38874790,24,32,0,2194684690,0,213901511,0,26,57091352,432412,2705420,1592825,20741878,914266,169542,4,109258984,231742604,0,1449447472,384,0,0,0,1156262970,0,0,14460,557110,1244306418,1170766,10,1406287857,23075829,740030360,0,0,3123247,524927040,23643358,320286810,53136523,574147,0,181508400,44744865,0,151403,173738189,71341745,92069,1508,409332,17924756,1114718774,0,0,88036636,48995747,13847174,784775670,
7953834,771677071,1,2495222,1541269,5160855,6144935,868259,0,36657664,715046094,9399112,1872659223,101112,65813,0,0,3909430,0,0,2968740,0,12086591,31387015,361931,50228,0,0,0,90516982,8903,1344736584,763039768,80029,1222,0,118029815,0,67947323,2004002,208446076,0,17022325,67,0,28910,521983280,763039420,0,0,65638,709654170,0,0,84845,497240794,122261538,0,108232405,135235809,262144,380866,81538,0,5809740,0,3275408,70192479,0,262144,0,1,628177,476274095,51216715,0,1001,35330184,36,4,13885,2194648474,0,139118479,0,24,62105054,153874,2939229,1662601,58562746,320126,20903,1809,111841194,232958478,11847965,2737723147,576,0,0,0,819852540,0,0,350,517737,1377355102,1227540,2,429338683,21195215,715057340,0,0,291246,492580878,22154816,297833040,42052122,279375,0,187545586,39671866,0,188320,108350150,66369582,96587,1531,65463,16665441,964371801,0,0,98782248,50321918,130730,672874680,
10079605,425593593,1,1738916,1541685,6473681,7285907,284105,0,15838296,500024391,182303084,1565260302,48,65336,0,387,2503903,0,0,3186236,0,19752597,166750132,317047,51762,0,0,0,683295772,102656,1397371197,721570744,40480,261050,0,809261,0,52699103,1373930,2294967,0,34,30,0,66652,3295433647,721570208,0,0,65199,1690960747,0,0,7218336,516856060,62823019,0,85175241,137321350,262144,538265,104894,0,6679278,0,3491528,24739243,4,262144,0,0,640774,397745,39503372,0,1001,40576440,266351,1,269281,2194689432,0,138015097,0,29,62741725,191758,2642511,1793090,91909020,9284,15857,1,88543962,237289635,60740749,2844837331,150,0,0,0,3493328203,0,0,2,424644,1520546140,712868,29,429899726,15208169,500047328,0,0,286673,855262886,15738375,243391560,14904897,282678,0,165308781,45715482,0,46541,131712457,17219954,65408,10,65334,4313393,1289371107,0,0,132768157,40188604,15051708,697137,
8879252,436885748,0,9026,1541067,6390968,5927735,125314,91421642,10354144,497662866,197676665,1920585207,31498,65252,0,70,2218126,0,0,4156979,0,18798942,130722130,6298,51842,0,40075240,12836866,812491652,340464,1472034122,989887408,14936,29543113,0,673848,0,553891,2236377,2666895,0,13806,32,0,420370,3870963610,989887419,0,0,65146,1768501617,0,0,11057543,544094990,386994517,0,17176906,385681905,34,594102,4681,0,6530765,0,4925158,25929742,8,34,0,0,100457,392094,309804,73990308,1001,24505562,758834,1,291994,1792996043,0,91670765,0,2,61357924,191717,3439067,1457709,101027777,129240,16596,1,26991202,567387475,49611250,2997846709,401,0,0,0,4063809720,0,0,0,1882,1460486906,65324,22,430601392,407835,497652761,0,0,293568,1520455641,7616,3529394,15656155,316639,0,246307198,12080122,0,13013,129346071,1533,45843,29,65252,733,1393878453,0,0,143652051,12700517,22867645,565044,
7609051,415451327,1,9000,1101287,6718565,7520677,126541,112525943,9529172,506861811,169312655,2194679872,63358,963304,0,70,2250637,0,0,4250933,0,17536088,123383494,5834,56616,0,49326441,15800141,707359529,394827,1665519444,989838924,10,44359691,0,526864,0,7611,2567887,2351654,0,21351,32,0,293874,3369057522,989838881,0,0,65435,1769269620,0,0,14433965,615700858,475383208,0,20270163,436250973,1,562502,53179,0,6534061,0,5021328,25172461,8,0,0,0,2002,393065,37498021,264259297,1002,17752028,758969,1,250082,1699714810,0,93772514,0,5,60546611,188068,5040799,1852549,96057962,1062438,20103,1,17080584,693396994,62384700,3389831327,130,0,0,0,3534385088,0,0,32867,118,1427950514,65594,25,430692908,407725,506844068,0,0,367265,1762701441,7445,616137,14947502,294279,0,184065329,9437512,0,14020,138612668,19028,28419,32,930438,7069,1067288562,0,0,110059516,7991302,28419568,11165917,
18982471,398643317,8,8997,772464,5418067,7349295,108726,112578312,9637643,743082966,163947131,1917883995,121453,1297421,0,35,2291835,0,0,4262245,0,19430943,119147915,5207,50604,0,49349393,15807519,599273966,348047,1432629745,989892265,1,55578578,0,385023,0,20300,3902478,2329297,0,5563613,35,0,296793,2854976569,989891839,0,0,65359,1295110028,0,0,15808813,529710993,694620726,0,21073244,436197299,0,611370,65537,0,6056080,0,5032535,24943748,4,1,0,0,1998,394718,31865008,264459213,1002,17801615,759017,1,242156,1700330027,0,138864145,0,8,59532068,153083,5045462,1808899,97941358,903219,206998,1,27214061,683850069,61184430,2917606789,19,0,0,0,2996956563,0,0,39224,471,1442150507,65198,38,738587209,407719,743067919,0,0,8798824,1553768914,7596,511149,14211706,368959,0,186002184,9033011,0,10819,114187727,46343597,70218,36,1258196,11635106,1261766471,0,0,21172946,12811242,32500639,3823397,
43413977,434755198,7,843692,369110,17460905,6874077,97986,112523465,8924306,777899600,148127166,2194744201,85938,1097223,0,0,2522601,0,0,4301001,0,12060728,60448840,319363,1081479,0,49325358,15799785,656847571,97521,1573240710,989893170,63826,63196230,0,261503,0,50515079,4029766,23518323,1,16851735,43,0,159355,3129009101,989892918,0,0,1078957,713172560,0,0,12463962,169735951,728697749,0,80999490,435815005,0,386266,87881,0,5862055,0,5070537,26345153,0,0,0,0,1997,395464,39568910,264434636,854,30368640,636642,1,218794,1699605744,0,196423788,0,4,46481950,485927,5063599,1773450,22740912,864915,280291,1,32743705,223712816,37095220,624679620,32,0,0,0,3284101730,0,0,38070,234,1364260935,65563,37,1357935660,407747,777889611,0,0,12798146,748111751,7546,623980,15673880,673599,0,146095613,29998847,0,9998,154145371,44204278,65607,36,1059151,11105914,1570245829,0,0,24248387,15241428,24556591,338081430,
47533126,727600200,16,2489123,192223,27258849,6080200,1238485,84923269,33406747,687943338,134979451,1687172509,106700,908528,0,0,3857710,0,0,4298100,0,15260345,41786509,352884,805105,0,37226640,11924316,84752712,9350,1304482355,989885389,88193,47599664,0,38879106,0,46523685,3423643,160664839,0,21310371,23,0,26954,490881623,989885052,0,0,1133096,729164457,0,0,10628816,168400901,626338370,0,70692616,435606932,20653,380649,73800,0,5978810,0,5067323,66707224,0,20654,0,0,2000,246814188,53909028,215506958,853,33314562,25292,1,199380,1820897613,0,205606829,0,0,48510028,693463,4468589,1686722,24419597,526781,305770,1,31000052,183629979,42824,616131773,23,0,0,0,776715991,0,0,36226,374575,1636157331,207569,18,1353435479,3455941,687929512,0,0,15510360,493248944,3230811,122651289,40084411,517321,0,118694695,37392044,0,273060,237347507,65407823,84764,572,872310,16422054,1262446723,0,0,20371174,14487533,19021528,868927224,
50436333,889560540,4,2498198,447458,28277554,6818209,1255040,309,35290093,610379302,201240847,1788698972,73089,802684,0,0,5097141,0,0,4147446,0,12165473,61659569,331717,894651,0,135,43,122908086,8735,1412519273,989991775,77338,37078632,0,136224256,0,52926967,1811242,202135354,0,16929997,18,0,26938,704606147,989992214,0,0,1164571,663718566,0,0,389841,182429841,82197328,0,84826741,414608471,263734,364654,83240,0,5267939,0,4876770,85577158,0,263735,0,0,40303,606371464,34880656,596,935,33499317,29,5,297244,2194645448,0,196388200,0,27,50498563,684536,2574686,1905490,23718638,600245,253918,1,56812250,192773935,18018564,666389665,17,0,0,0,1009332492,0,0,35930,511180,1343296677,1013731,3,1498386135,22525125,610402325,0,0,18184969,464399912,23584193,295645738,51721720,493649,0,162434582,36784498,0,277581,249496007,47035977,98983,1758,766756,11816394,1398769319,0,0,22679028,25894877,749473,966906114,
47913710,935771473,7,2488999,455589,25362970,6850277,1056738,221,43228848,663788513,211747211,1319037072,81895,115600,0,0,4975556,0,0,2644356,0,9456940,52278329,349078,945000,0,97,31,151581814,9149,1275710139,989796062,69674,1174794,0,139375007,0,71930857,1700889,200503802,0,13187363,148,0,25966,870028783,989795747,0,0,1329034,373366614,0,0,32750,129926528,119331712,0,114496244,124231068,264602,223738,83615,0,3081737,0,2962028,88176716,0,264601,0,0,561315,604623403,43214940,398,732,32707042,3,24,312772,2193973998,0,155831106,0,17,43910739,606812,3055198,1959389,10800972,539573,288190,1,88361391,242395529,62470158,440018506,280,0,0,0,1269360394,0,0,8704,461839,1709553397,1067112,1,1187100303,22559805,663796240,0,0,13242222,485636402,23632734,267297409,53600622,299781,0,160396022,37673962,0,226471,224822031,51727010,89552,1616,106897,12999627,1484651011,0,0,15985240,39560746,55732,879226371,
45744410,899007833,2,2475840,425847,20855808,6386390,712973,148,30809895,662345721,205015013,1782505304,30721,57992,0,0,6030239,0,0,2159650,0,14802915,62361046,340456,1040414,0,65,21,133836971,8012,1596685792,989888232,65857,111423,0,155876730,0,53902052,1891023,166830233,0,20909373,4571,0,29609,767195179,989888630,0,0,1353209,452245200,0,0,6517630,206061310,115517611,0,76327065,124571698,263525,222963,390,0,3313480,0,2630007,86602721,0,263525,0,0,563340,607869198,16852613,525,843,35996700,520271,49,302827,2194641418,0,199288378,0,23,47850869,512703,3250142,1810820,17078848,25950,292103,1,78872632,158271842,79388921,746169285,450,0,0,0,1106545860,0,0,4675,417791,1163477633,1179058,1,1318594386,22589844,662361396,0,0,9516623,369503723,23678144,240399225,51881050,307892,0,169332188,40426797,0,149473,183607012,32438420,15277,1608,53318,8147129,1089105165,0,0,104470437,35501865,13031959,862532290,
18470620,883259576,1,2495492,848248,16871223,6289907,904145,180,35730563,699961211,150795956,1249675475,176995,58034,0,0,5915768,0,0,2458962,0,15210301,91040544,114047,668045,0,79,25,115322404,140831,1565304036,989885267,58526,25483645,0,155780261,0,57254035,1921986,184933165,1,14629692,74,0,178539,659985361,989885210,0,0,300815,492211661,0,0,11557595,325966138,87076134,0,92119063,124339965,263901,279759,67029,0,3425449,0,2730199,84863780,0,263901,0,0,561929,585283977,18897892,464,678,22788251,769291,12,222743,2194646256,0,202781039,0,23,38360551,417786,3216128,1745415,26885682,4629,20521,1,94878285,204408164,78590420,1525291690,601,0,0,0,936954460,0,0,2926,393416,1414206031,1190724,1,551167755,22601968,699975056,0,0,499846,836587949,23666718,227408196,50361533,332859,0,192103538,19676621,0,185948,174728210,57094,39941,1663,55107,8487,1037475012,0,0,107118654,42816989,21609742,906825258,
6459320,891066389,1,909305,780164,7030811,5758732,484692,130,24261045,764839186,98121865,1525852400,158061,59253,0,0,4275510,0,0,2236265,0,17988631,127190241,5684,44605,0,57,18,93926558,390948,1211292129,989855550,1,41867497,0,136692993,0,22988645,2504604,110179022,0,27392,34,0,333417,542708885,989855528,0,0,65197,1343463254,0,0,12987637,448339448,135511395,0,49823008,124494357,264454,506615,81528,0,4959593,0,2512025,86304420,0,264455,0,0,562818,605811438,41763479,7996415,721,19290664,766872,11,144937,2194678777,0,97059931,0,34,42742820,200026,3839413,1529261,86479063,134055,19590,1,89193618,525331195,75243559,2468931730,277,0,0,0,854945828,0,0,2876,466680,1682000726,1260742,3,309637454,22590584,764850133,0,0,263732,1744760457,23674428,157605794,50573578,263387,0,215576140,9908560,0,91473,145430344,93099,88681,1667,56376,9115,923618048,0,0,95236386,39729922,27211032,516407846,
6628305,423313892,2,9006,1155986,6344516,7535282,126593,62330456,11373233,805302959,204327718,1370763175,157740,59220,0,0,2729489,0,0,2436531,0,22136773,160106273,5639,67540,0,27322939,8752060,670286033,385511,1893147724,989892602,298,53336055,0,76600841,0,4367,3494322,2782296,0,157306,35,0,421039,3238149300,989892588,0,0,65274,1085949947,0,0,12648812,696793227,535745841,0,15641130,124640436,231997,521031,83615,0,4009175,0,2710280,27597232,0,231995,0,0,563706,219642081,32213186,264383689,671,24695791,745607,20,301802,1921485638,0,123738879,0,6,39896094,191509,5015509,1855692,88933206,710494,23884,1,111062475,535531242,42787640,3835607514,74,0,0,0,3446910902,0,0,2455,214,1741743065,552100,25,288092600,11269869,805301971,0,0,285722,1720195174,11501072,599538,15027234,265854,0,185592430,12729430,0,12707,130440072,51403,80649,835,56765,6748,1191989695,0,0,122547439,49685534,26427310,8319454,
5063405,382960075,0,8987,1155667,6671866,9393464,147230,112249170,13204606,795976320,200089619,1384542771,140848,757587,0,0,2141166,0,0,3088332,0,20255546,143328947,5747,48594,0,49205115,15761286,910351144,389583,1405800771,989858282,27,51354989,0,388733,0,10404,4029361,2957214,0,28581,34,0,365515,4335708214,989857959,0,0,65228,924740582,0,0,11899357,520504814,747251387,0,17340287,264872369,0,550737,96947,0,3414406,0,3628467,24186379,0,0,0,0,306448,394898,38969798,264151194,565,21342716,576070,4,295542,1702551185,0,109537760,0,3,33974045,198814,5112618,2311523,93793112,721012,26772,1,42616588,605090043,1982,2867117030,83,0,0,0,4548180872,0,0,33790,2100,1893546854,65256,7,241600080,407774,795963996,0,0,240573,1739736180,7709,1648407,13055149,323416,0,252191860,10705990,0,15016,137211386,36148,72653,26,723791,7370,1351578688,0,0,139402477,19335479,24595521,392633059,
14339731,437210710,2,8996,1154790,5940875,9269050,192332,112052722,14635230,705035265,209807422,1426171846,161821,824751,0,0,2537942,0,0,4298647,0,20737246,147504844,5041,63417,0,49119002,15733667,937886796,340803,1689882912,989895631,43237,47739493,0,4438542,0,11043,3567059,2796668,0,29703,34,0,319371,4466912112,989895439,0,0,65177,1153894971,0,0,15168762,624884470,662269439,0,17194302,435534394,0,539658,93841,0,4260670,0,5068825,28442795,0,0,0,0,2001,391069,43144494,263463255,877,18643660,36067,5,309899,1699885937,0,112598814,0,2,52132589,180931,5475730,2280754,85283527,1020799,250099,1,28540299,594033718,10092280,3437100365,7,0,0,0,4685938652,0,0,36958,381,1995173786,65139,0,563180847,407991,705018235,0,0,7388297,1520958832,7572,528579,15654907,330905,0,211425296,9288269,0,20105,123697652,44419438,98228,25,787783,11154572,1836709582,0,0,31105799,13461194,30717666,847216723,
43502402,429524593,0,844175,478562,20569806,8916318,85400,112227535,6917130,751434259,154710628,1696503318,112702,1043052,0,0,2131625,0,0,4268330,0,15167301,93940318,237971,999978,0,49195632,15758301,720380965,118893,1419197990,989893506,59049,60159776,0,2294409,0,20704,3816963,40251740,1,4393340,193,0,153468,3431035897,989893626,0,0,1299533,883431655,0,0,1147160,144151934,705489197,0,16672023,435681003,0,300033,41129,0,4094851,0,5038793,27014982,0,0,0,0,1997,390148,11727085,263663218,740,33218921,490943,1,228516,1701575350,0,109630516,0,3,43463148,519317,5420873,2194206,13827567,604193,279626,1,23172128,568762936,59263409,498163236,13,0,0,0,3599224704,0,0,41142,217,1088715959,66704,27,1217161926,408034,751427423,0,0,11086229,769278571,7579,544213,15324672,404298,0,174891941,33441654,0,8664,191323365,43756122,69236,33,1001906,10993532,1913063262,0,0,29756258,10882603,2340789,942288499,
47746514,748246338,1,2488032,443357,21728429,7863626,736932,84590671,27026831,632322055,748976,1602757543,5917,1287111,0,0,3595467,0,0,4299063,0,12590805,53388568,312945,1117722,0,37080842,11877687,652390060,8173,1756946792,989886036,46521,4135886,0,40968142,0,43860797,3136841,267268344,0,17548411,3561,0,24845,3107415855,989885968,0,0,1192886,329514307,0,0,5905,214818662,579176963,0,53574097,435656259,20655,293576,67755,0,2431169,0,5069317,67418168,0,20657,0,0,2001,250941031,49022602,214571489,651,30130198,571199,1,1106,1822946223,0,182587264,0,4,36584372,599255,4722976,2029663,20104571,622948,307930,1,24651980,308550582,55366618,774347876,9,0,0,0,3260501756,0,0,40232,181858,1454147950,207332,42,1031207243,3435404,632306012,0,0,15644171,442446124,3239219,104256605,40761246,422025,0,173392805,33622114,0,159783,191619321,51679729,41048,555,1246878,12985563,1927953613,0,0,28096082,11634926,7052,947281545,
41036258,600289766,1,2507104,455747,18493611,5906781,936763,280,34093650,734404620,164684401,1606019993,149191,1398067,0,0,5757034,0,0,4125380,0,12789208,46034560,352576,1020204,0,123,40,75809194,8119,1585745964,989887010,80797,16958,0,144631157,0,58329748,1837721,274912183,0,17720693,14,0,34271,437994392,989886559,0,0,1190606,659915611,0,0,7349949,199269025,92431508,0,90612497,414180014,264606,377360,81491,0,4104315,0,4854882,56257364,0,264604,0,0,43409,598526248,33557075,878,688,42426347,714303,1,243248,2194645776,0,187002685,0,17,39356799,511610,2640385,1641417,22676515,720628,283635,1,50202980,211040495,46964959,717136744,9,0,0,0,690380321,0,0,39550,369643,1359681349,1076133,2,1074134912,22576296,734412922,0,0,14940497,379133282,23658968,212636775,33581045,638390,0,150498528,48800006,0,199145,159446017,43782987,91365,1597,1358516,10997037,1939762048,0,0,26396397,22516060,14907035,767942031,
48875559,738164495,0,2496327,341447,18975785,6664055,1262454,214,45193706,750136357,184929453,1312412908,154647,256819,0,0,5699418,0,0,2286452,0,13942304,58537988,328979,1181269,0,94,29,130837974,7912,1841075355,865226672,71039,29226680,0,138196144,0,44658991,2154575,274983005,0,19745757,20,0,27390,748013960,865226505,0,0,1341165,635394432,0,0,13324227,224540918,127325364,0,71091165,125538600,263284,250339,90303,0,3883100,0,2617796,70533105,0,263285,0,0,569259,603918781,35969927,734,697,31854847,535267,1,273163,2194674116,0,186672303,0,0,38978707,559668,2909793,1850702,18279905,17197,288309,1,81678209,173476685,46628032,805290729,29,0,0,0,1071755575,0,0,6036,475896,1737825302,1155774,1,1065711816,23041953,750153561,0,0,13787933,461851357,23510398,258838984,42301485,350676,0,180097308,35111192,0,274215,158805465,44179022,57257,1462,250783,11095165,1941258133,0,0,26376822,35170414,21899088,873179935,
40491155,609011779,3,2504086,350119,19256152,6753933,1096481,231,39587696,623886031,191926794,1391575778,144082,65484,0,0,6069700,0,0,2247234,0,12301296,61540625,280204,987141,0,101,33,124396883,9638,1907684329,604670595,37533,42264904,0,154091218,0,52724537,1781995,277335384,0,17095087,16,0,27721,712243172,604671580,0,0,1015065,620122031,0,0,12774566,229227642,112728462,0,82410912,125419063,263063,265644,86196,0,3799773,0,2718823,57268024,0,263063,0,0,568499,605838891,34067453,780,587,34787445,567786,2,283492,2194672138,0,199401241,0,24,34326648,499239,2657612,1889060,19164354,290,195063,1,113354373,162641008,28664644,814875958,25,0,0,0,1019075055,0,0,54,348636,1484536213,1214494,4,971662086,23079283,623897012,0,0,17125830,419815875,23567796,201586198,34257354,357134,0,190395294,40796472,0,239721,170846872,58222891,93809,1539,65431,14624240,1821334297,0,0,51157573,49999274,26722780,691050705,
