DISPATCH_STALL_FOR_BRANCH_ABORT,CPU_READ_COMMAND_LATENCY_TO_TARGET_NODE_0_3,PIPELINE_RESTART_DUE_TO_INSTRUCTION_STREAM_PROBE,SEGMENT_REGISTER_LOADS,RETURN_STACK_OVERFLOWS,L3_CACHE_MISSES,DISPATCH_STALL_WAITING_FOR_ALL_QUIET,MEMORY_CONTROLLER_TURNAROUNDS,RETIRED_SSE_OPERATIONS,CPU_IO_REQUESTS_TO_MEMORY_IO,PERF_COUNT_SW_TASK_CLOCK,RETIRED_MMX_AND_FP_INSTRUCTIONS,CPU_CLK_UNHALTED,INTERRUPTS_MASKED_CYCLES_WITH_INTERRUPT_PENDING,INSTRUCTION_CACHE_MISSES,SMIS_RECEIVED,FP_SCHEDULER_CYCLES,CPU_READ_COMMAND_REQUESTS_TO_TARGET_NODE_0_3,CPU_READ_COMMAND_REQUESTS_TO_TARGET_NODE_4_7,RETIRED_CLFLUSH_INSTRUCTIONS,RETIRED_TAKEN_BRANCH_INSTRUCTIONS_MISPREDICTED,HYPERTRANSPORT_LINK3,DISPATCH_STALL_FOR_SERIALIZATION,DISPATCH_STALL_FOR_RESERVATION_STATION_FULL,INEFFECTIVE_SW_PREFETCHES,PERF_COUNT_HW_CACHE_MISSES,GLOBAL_TLB_FLUSHES,RETIRED_MOVE_OPS,DISPATCHED_FPU_OPS_FAST_FLAG,RETIRED_BRANCH_INSTRUCTIONS,MEMORY_REQUESTS,PERF_COUNT_HW_CPU_CYCLES,HYPERTRANSPORT_LINK1,L1_DTLB_MISS_AND_L2_DTLB_HIT,DATA_CACHE_LINES_EVICTED,MEMORY_CONTROLLER_PAGE_TABLE_OVERFLOWS,LOCKED_OPS,CPU_REQUESTS_TO_TARGET_NODE_0_3_4_7,L2_FILL_WRITEBACK,PERF_COUNT_HW_BRANCH_MISSES,INTERRUPTS_MASKED_CYCLES,INSTRUCTION_CACHE_LINES_INVALIDATED,DISPATCH_STALL_FOR_SEGMENT_LOAD,ITLB_RELOADS,GART,SIZED_COMMANDS,RETIRED_INSTRUCTIONS,HYPERTRANSPORT_LINK0,DR2_BREAKPOINT_MATCHES,RETIRED_X87_OPS,INSTRUCTION_CACHE_VICTIMS,DATA_CACHE_ACCESSES,DATA_PREFETCHES,CPU_COMMAND_LATENCY_TO_TARGET_NODE_0_3_4_7,DATA_CACHE_REFILLS_FROM_SYSTEM,PERF_COUNT_HW_CACHE_REFERENCES,PERF_COUNT_HW_BRANCH_INSTRUCTIONS,PIPELINE_RESTART_DUE_TO_SELF_MODIFYING_CODE,REQUESTS_TO_L2,RETIRED_TAKEN_BRANCH_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,RETIRED_BRANCH_RESYNCS,PREFETCH_INSTRUCTIONS_DISPATCHED,PERF_COUNT_HW_CACHE_ITLB,CANCELLED_STORE_TO_LOAD_FORWARD_OPERATIONS,LFENCE_INST_RETIRED,RETIRED_MISPREDICTED_BRANCH_INSTRUCTIONS,MEMORY_CONTROLLER_REQUESTS,RETIRED_SERIALIZING_OPS,PERF_COUNT_SW_PAGE_FAULTS_MIN,FPU_EXCEPTIONS,PERF_COUNT_SW_CPU_MIGRATIONS,RETIRED_FAR_CONTROL_TRANSFERS,LS_BUFFER_2_FULL_CYCLES,L2_CACHE_MISS,DISPATCHED_FPU,INTERRUPTS_TAKEN,PROBE,MFENCE_INST_RETIRED,L1_ITLB_MISS_AND_L2_ITLB_HIT,RETIRED_FASTPATH_DOUBLE_OP_INSTRUCTIONS,CYCLES_NO_FPU_OPS_RETIRED,IO_TO_DRAM_REQUESTS_TO_TARGET_NODE,DISPATCH_STALL_FOR_REORDER_BUFFER_FULL,PERF_COUNT_SW_PAGE_FAULTS_MAJ,MISALIGNED_ACCESSES,DECODER_EMPTY,L3_FILLS_CAUSED_BY_L2_EVICTIONS,PERF_COUNT_HW_CACHE_BPU,DISPATCH_STALL_FOR_FAR_TRANSFER_OR_RSYNC,RETIRED_NEAR_RETURNS,RETIRED_NEAR_RETURNS_MISPREDICTED,L3_EVICTIONS,PERF_COUNT_SW_CONTEXT_SWITCHES,MEMORY_CONTROLLER_SLOT_MISSES,INSTRUCTION_CACHE_FETCHES,DISPATCH_STALL_FOR_FPU_FULL,PERF_COUNT_HW_INSTRUCTIONS,L1_ITLB_MISS_AND_L2_ITLB_MISS,RETIRED_CPUID_INSTRUCTIONS,SFENCE_INST_RETIRED,HYPERTRANSPORT_LINK2,RETIRED_UOPS,CPU_READ_COMMAND_LATENCY_TO_TARGET_NODE_4_7,DR3_BREAKPOINT_MATCHES,INSTRUCTION_CACHE_REFILLS_FROM_SYSTEM,L1_DTLB_AND_L2_DTLB_MISS,THERMAL_STATUS_AND_ECC_ERRORS,PERF_COUNT_HW_CACHE_L1I,ITLB_RELOADS_ABORTED,DISPATCH_STALLS,PERF_COUNT_HW_CACHE_L1D,PERF_COUNT_SW_CPU_CLOCK,PAGE_SIZE_MISMATCHES,SCRUBBER_SINGLE_BIT_ECC_ERRORS,DATA_CACHE_MISSES,L1_DTLB_HIT,PERF_COUNT_HW_CACHE_LL,MICROARCHITECTURAL_LATE_CANCEL_OF_AN_ACCESS,CPU_TO_DRAM_REQUESTS_TO_TARGET_NODE,RETIRED_INDIRECT_BRANCHES_MISPREDICTED,IBS_OPS_TAGGED,MICROARCHITECTURAL_EARLY_CANCEL_OF_AN_ACCESS,CACHE_BLOCK,DR1_BREAKPOINT_MATCHES,MEMORY_CONTROLLER_BYPASS,READ_REQUEST_TO_L3_CACHE,QUADWORDS_WRITTEN_TO_SYSTEM,DCACHE_MISSES_BY_LOCKED_INSTRUCTIONS,PIPELINE_RESTART_DUE_TO_PROBE_HIT,INSTRUCTION_CACHE_REFILLS_FROM_L2,SYSTEM_READ_RESPONSES,INSTRUCTION_FETCH_STALL,PERF_COUNT_HW_CACHE_DTLB,DR0_BREAKPOINT_MATCHES,RETURN_STACK_HITS,DRAM_ACCESSES_PAGE,DATA_CACHE_REFILLS,DISPATCH_STALL_FOR_LS_FULL,
39175941,188670401,610,123505,169368,3719568,4414542,121960,46071,5653025,245534001,2507022,551836893,5967,4033835,0,55972,1205262,0,12239,3856962,0,3988608,42245665,16514,3622795,0,236445,308054,82980509,11095,465291288,240034216,1518523,5603794,0,28604294,0,10893838,5284528,19821100,446,1153070,99893,0,31440,438124180,241846409,0,0,4006415,220516542,0,0,1425545,132840265,82495190,0,16311030,55748027,12769,117360,7351,0,884244,6,5382588,8561404,3283,12768,0,52,43972,20920271,2688174,4151876,377,7888293,85125,1515143,1098541,557754112,974,21984859,1,392466,154205176,117778,5223202,425645,8221381,202009,17815,207,20892960,147036237,11949,385410062,69450,217,20,62828578,498750436,5766,0,801595,137281,490048366,3962371,21217,172296934,2808719,245485452,0,0,2924439,229476399,1704661,24468388,6656377,1502258,0,80806636,5644086,0,13054,50649603,7671885,41499,93647,3232277,2359207,407318841,0,0,11822333,7540743,3985176,57933432,
484786382048073,135145960,214,1018727452152,5689119117703,5869393,5054491,189033,125004391,8056595,401085182,90515668,10846832956262941,13504,42858787905474,0,376308805795,2433822,0,11290,47796748420489,0,44725807143175,777635036752260,446514067930,97778900,8549268,54288849,16403874,305596845,255108533422,11860631781,299133264,507328,5799950,0,67832759,0,12128260,5294280,41675123,4012078518,12845114038672,968196185210,0,118304,1656173498,299088588,0,0,57496830420670,385493842,0,0,1490186,3106787849,202591237,0,23067715,1168799896993651,11288,89137,15196,0,2046688,6,71233046622608,6457344,21370909049,11288,0,44,481741911402,60686851,2712899,92267513,5872218085,13328274,54867,10213389381032,582888,521282417,55756,1233064006143740,0,63343,1863901608433914,166001,6145590,466444,20057261,228866,31298,3231,31277107,297893623,9993,9110953290,7187,164,22,279903730,1901131274,2626,0,6459946434463,46491,774936699,4636749,17431,3862922852811165,5873366,402172595,0,0,2840785,4843780093038754,1563800,39485892,4828155,690753,0,153290446,8851036,0,22914,99583560,101554673111919,73898,170715,36398801746741,30588986307032,581205301,0,0,12639517,11297438,4138802,81584305,
6936324421587,237669864,4285,5101699380,5846919429408,7241788,50557,219628,380690383,7329535,701045303,988961927,18854435687128,117806,816997805863,0,1128763889,2485116,0,64227273680,565803511573,0,0,149933782869977,5867452799,49768623,0,163597666,45796837,110592228,3305895871,2902926576,613763920,8984223,6525089,0,521344540779814,0,5831388,218687,1401468,0,0,0,0,11291,1752419559,613771091,0,0,194917699681,443903249,0,0,444304,1129463552,94377879,0,22786316,20242550211189,80911,633468,1499,0,18831,0,871208633012,18796972,0,80906,0,6,2761658382,1180554668486493,286579,1271103082,3246235,16774038,380839,0,5297435,5397759,23,1378878099849385,0,2136966,27114866603850,188385,353290,3492115,30079169,1433617,19767,13164,38099129,232107750,158386194,5387237644,354835,1955,119,619350225,1813639318,19035,0,25284491557,4843,1150403886,500118,90595,1739780397389172,9032957,700919138,0,0,5658301,15953867631554,179743,39540654,7301562,6679061,0,218631597,8996073,0,22426,139593914,800860417050,469,861209127346,791743671354,277735596489,1325015686,0,0,21781135,13482594,6096224,84714343,
0,272131419,0,0,2201851973787,5991536,39420451,318805,377145774,10938699,700448344,784082207,3196759759860,0,0,0,0,3601638,0,0,0,0,0,49609698472406,0,0,0,162088119,45400269,150015344,0,1717130883,714493738,0,7236835,0,0,0,7736701,372898,2241425,0,0,0,0,23462,1803801271,714494636,0,0,0,509673668,0,0,562480,17174531,109635126,0,25372531,0,0,0,1813,0,392671,32,0,20015658,0,0,0,11,0,257911800542655,729379,1207568192,0,18708377,0,0,0,9409737,304212,453413747688101,0,0,0,160879,573291,0,30152100,0,19448,0,53272992,269750462,197769738,338215074,0,0,0,716305083,1899612258,0,0,0,900,1586222736,35636729,0,515660556250900,6120244,700418442,0,0,6139682,6213686637943,275809,29028008,8133632,0,0,223528114,10440586,0,33490,116098468,0,420283,6356066469,0,0,1318069782,0,0,21838566,19024300,6678461,115335711,
0,350824211,0,0,745246730856,5534457,0,263823,376463471,9317081,640956712,741572984,2181978640426,0,0,0,0,3544222,0,0,0,0,0,21223724520921,0,0,0,161797893,45324423,156869769,0,1485369419,802823564,0,7404361,0,0,0,7418517,343204,276086654,0,0,0,0,29587,1813670918,802823681,0,0,0,617167468,0,0,587713,140098419,103284250,0,22304893,0,0,0,99691,0,18747900,0,0,25558197,0,0,0,11,0,130522090644863,761091,1192182423,0,21197105,0,0,0,4716648629,0,195238310989244,0,0,0,147874,42491840,0,30170709,0,19052,0,49698209,251648861,286109686,961178925,0,0,0,802656314,1915471082,0,0,0,6516,1421226989,0,0,286706706600525,7522423,640932621,0,0,6258393,3115141398726,280236,45664446,10715360,0,0,224499316,11969646,0,27571,108054620,0,0,0,0,0,1301849803,0,0,21614489,17741650,6818548,174289542,
0,390927691,0,0,417409142413,7192165,0,299210,4527486218,12025469,538108467,907054827,1749185394572,0,0,0,0,54151756,0,0,0,0,0,13253676991813,0,0,0,1950392652,553574725,2813860543,0,1567142386,928712158,0,10949700,0,0,0,7190351,451865,0,0,0,0,0,28168,25633270858,928712376,0,0,0,733699527,0,0,865494,204804668,87097217,0,22248345,0,0,0,0,0,0,0,0,28295806,0,0,0,525,0,81863748781959,756929,14141209747,0,19414402,0,0,0,0,0,121613956200020,0,0,0,191468,0,0,431650506,0,20588,0,35436853,241266715,266712806,1162019317,0,0,0,929501446,27879340534,0,0,0,914262,1744916618,0,0,176736465203325,6116561,538085685,0,0,9251574,1474539434012,18017965,38413098,11983548,0,0,3340316031,10525124,0,30760,136867081,0,0,0,0,0,1300014393,0,0,21577371,12869238,10086247,164974496,
0,317355869,0,0,0,185534963,0,7147076,0,266608581,669392250,17475388095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655960633,17621068675,0,214947089,0,0,0,263751783,67439563,0,0,0,0,0,1132728,0,17620889312,0,0,0,593823643,0,0,26722609,97251557,108968956,0,690266965,0,0,0,0,0,0,0,0,23071410,0,0,0,0,0,41376785722463,39841249,0,0,454718230,0,0,0,0,0,0,4,0,0,5074357,0,0,0,0,599193,0,1099817343,7602619874,292231413,1295251279,0,0,0,16743351606,0,0,0,0,0,35929506002,0,0,158874867407913,162914351,669380096,0,0,163108437,14607935392032,0,1107170586,9820656,0,0,0,264081433,0,759445,3400357458,0,0,0,0,0,32826550429,0,0,600060459,396949388,186519333,181749697,
0,263700030,0,0,0,0,0,0,0,0,21674905234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716973024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19094994359,0,0,0,9616604403,4535760735,0,0,0,0,0,0,0,0,0,0,17854154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254977994,571293695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21680536219,0,0,0,0,0,0,8138098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4532216884,
0,13343482210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50198669543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917021365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43594012497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417987925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
