 272572400 ,149877 ,66868 ,1400977 ,2314433 ,39 ,197702955 ,42548 ,193389902 
 258425057 ,365204 ,98691 ,1711239 ,2359687 ,60 ,196084382 ,109151 ,198347560 
 274441861 ,191236 ,81489 ,1435757 ,2343487 ,31 ,192521811 ,60941 ,194527972 
 269648788 ,193594 ,72186 ,1518542 ,2338248 ,40 ,195341470 ,60059 ,192497570 
 281125027 ,78777 ,16010 ,1516208 ,2127418 ,17 ,198233141 ,38383 ,196737730 
 216758064 ,598121 ,695609 ,1831248 ,2856018 ,48 ,192733599 ,254908 ,197025764 
 137769696 ,740897 ,1715848 ,2217125 ,3951298 ,1 ,192740907 ,446542 ,192493334 
 71736908 ,1706687 ,500532 ,3993390 ,2052987 ,2 ,198237760 ,779048 ,194141881 
 129598441 ,1058973 ,1817864 ,2622455 ,2781854 ,2 ,195263954 ,530330 ,198165843 
 115613466 ,877056 ,1543749 ,2811975 ,3757649 ,0 ,192474966 ,501571 ,193869007 
 147992816 ,725686 ,3282939 ,1883581 ,2941551 ,1 ,195853213 ,482056 ,192480155 
 163303890 ,768059 ,266590 ,2025904 ,1592977 ,0 ,197864466 ,351542 ,197320736 
 145195982 ,483754 ,0 ,1503333 ,189199 ,0 ,192508300 ,266620 ,196404182 
 90509429 ,1812459 ,585810 ,4449555 ,795761 ,7 ,193444692 ,815038 ,192462293 
 129149326 ,850630 ,1389568 ,2156888 ,2873170 ,1 ,198183974 ,504871 ,194828760 
 106425101 ,1098824 ,434355 ,2668859 ,2619726 ,1 ,194573049 ,578559 ,198345303 
 126900421 ,748737 ,3153 ,2601001 ,556458 ,0 ,192505460 ,380319 ,193011984 
 127050719 ,939287 ,95373 ,2703067 ,302856 ,2 ,196731254 ,683109 ,192475201 
 146708100 ,677630 ,0 ,1915666 ,16372 ,0 ,197015504 ,483729 ,198125687 
 140613713 ,789928 ,822484 ,2023191 ,1101561 ,2 ,192491761 ,548643 ,195580216 
 126123977 ,1062781 ,1769677 ,2505952 ,2493722 ,1 ,194173871 ,531530 ,192483608 
 123234647 ,789582 ,651104 ,2338339 ,2796405 ,0 ,198207205 ,504539 ,195570444 
 97968207 ,1589526 ,112107 ,3665849 ,1709065 ,0 ,193866532 ,798064 ,198161646 
 144738930 ,331456 ,0 ,1375107 ,16933 ,0 ,192510533 ,263605 ,192506129 
 118320553 ,713555 ,436163 ,2723910 ,960841 ,0 ,197341623 ,433284 ,192999414 
 83741696 ,171896 ,56 ,3461870 ,183063 ,0 ,196379187 ,122314 ,198167473 
 86672854 ,179994 ,112 ,3588964 ,240352 ,0 ,192484691 ,122175 ,194980124 
 83615974 ,179127 ,0 ,3473204 ,271458 ,1 ,194693752 ,123325 ,192483155 
 86641979 ,185403 ,56 ,3416351 ,289555 ,0 ,198226886 ,135631 ,196116038 
 87229250 ,181388 ,0 ,3456678 ,301827 ,0 ,193304710 ,127482 ,197572857 
 85088509 ,170264 ,56 ,3605105 ,422692 ,0 ,192483254 ,119075 ,192479509 
 84995087 ,178241 ,0 ,3361958 ,454898 ,0 ,197867900 ,128506 ,193557258 
 85220132 ,166982 ,112 ,3532825 ,449610 ,0 ,195850927 ,117885 ,198145573 
 86539457 ,183019 ,0 ,3598192 ,434274 ,0 ,192495873 ,124490 ,194490812 
 83469468 ,180014 ,56 ,3548874 ,489547 ,0 ,195395337 ,131284 ,192478411 
 87959149 ,186093 ,0 ,3302123 ,524661 ,0 ,198175628 ,137131 ,196766806 
 90355009 ,185116 ,56 ,3540663 ,471294 ,0 ,192642854 ,126716 ,196944036 
 86830489 ,168112 ,168 ,3496961 ,549360 ,0 ,192741201 ,109730 ,192486098 
 88063159 ,175169 ,0 ,3412169 ,560542 ,0 ,198237183 ,128638 ,194179532 
 87892797 ,172008 ,0 ,3493736 ,532365 ,1 ,195240407 ,121199 ,198175728 
 93095817 ,170403 ,56 ,3481386 ,551322 ,0 ,192482576 ,116440 ,193856956 
 89057692 ,168510 ,56 ,3504556 ,564136 ,1 ,195842482 ,120048 ,192488033 
 87999696 ,164444 ,56 ,3363380 ,551039 ,0 ,197893923 ,120532 ,197274420 
 88671217 ,172293 ,0 ,3496796 ,520817 ,2 ,192496890 ,115103 ,196450526 
 87590165 ,179839 ,112 ,3485691 ,522570 ,1 ,193341791 ,123676 ,192496640 
 87232268 ,166258 ,0 ,3441075 ,534518 ,0 ,198187799 ,118965 ,194710209 
 87486751 ,170164 ,56 ,3504630 ,481247 ,0 ,194725169 ,124347 ,198291916 
 83093836 ,174248 ,56 ,3530753 ,512989 ,0 ,192501525 ,120794 ,193226582 
 85280528 ,177194 ,56 ,3553422 ,512726 ,1 ,196571527 ,128049 ,192492754 
 86516022 ,185184 ,0 ,3377000 ,524467 ,0 ,197157976 ,131602 ,197916275 
 86979945 ,181031 ,0 ,3434735 ,497817 ,0 ,192499483 ,125349 ,195810830 
 86407706 ,172727 ,0 ,3648798 ,496455 ,0 ,193988647 ,119337 ,192493184 
 83458239 ,169839 ,112 ,3509713 ,490819 ,0 ,198233930 ,124183 ,195403611 
 91933928 ,184227 ,56 ,3507963 ,526135 ,0 ,194036418 ,125245 ,198148032 
 90704091 ,181345 ,0 ,3564534 ,524406 ,0 ,192472186 ,125548 ,192685563 
 87940095 ,184364 ,0 ,3496847 ,552544 ,0 ,197579730 ,132184 ,193268148 
 88460584 ,190958 ,56 ,3466301 ,515477 ,0 ,196173203 ,136900 ,198170212 
 90880890 ,192089 ,112 ,3424765 ,512560 ,0 ,192507925 ,128395 ,194796031 
