 273476294 ,166853 ,75489 ,1544163 ,2309789 ,39 ,194707173 ,53634 ,196844018 
 254159576 ,262846 ,106092 ,1535894 ,2390348 ,53 ,190673744 ,72504 ,192472585 
 254985963 ,336488 ,93993 ,1701112 ,2349912 ,74 ,194360319 ,100336 ,192467540 
 270655817 ,237875 ,92055 ,1573220 ,2304586 ,42 ,199066296 ,51971 ,201229935 
 274936429 ,86905 ,40161 ,1498766 ,2260544 ,34 ,192532567 ,35513 ,192457116 
 274894055 ,187625 ,79128 ,1612370 ,2230512 ,22 ,197665958 ,58581 ,193306539 
 156524868 ,780505 ,1474719 ,2152549 ,3400378 ,22 ,189972234 ,429807 ,191640492 
 114002970 ,1118207 ,1342981 ,2940900 ,3753899 ,0 ,198608362 ,605788 ,196870869 
 84887324 ,1624251 ,837326 ,3572157 ,1467229 ,12 ,192550323 ,632949 ,196851039 
 136149568 ,726816 ,1863672 ,2016451 ,3721456 ,0 ,196892959 ,446622 ,192446141 
 107918854 ,1028528 ,2350264 ,3258541 ,3077220 ,0 ,196875701 ,603154 ,200007407 
 180040557 ,577524 ,1897355 ,1605715 ,3129544 ,3 ,192488639 ,400024 ,189823833 
 139114047 ,520550 ,50544 ,1785110 ,378342 ,1 ,192498919 ,279753 ,194059081 
 106115851 ,1088590 ,5 ,3099959 ,115777 ,1 ,196869125 ,582354 ,194682103 
 120965658 ,1296685 ,1432717 ,3052745 ,2158055 ,19 ,196096796 ,591837 ,196163793 
 124269462 ,837410 ,909929 ,2269297 ,2755088 ,0 ,193276046 ,501070 ,195390723 
 96238301 ,1158521 ,159633 ,3483927 ,2045351 ,2 ,196864669 ,603377 ,194674385 
 149648906 ,303325 ,0 ,1316489 ,20251 ,0 ,195101316 ,244730 ,195168834 
 122285365 ,1385618 ,76662 ,3199016 ,266945 ,0 ,194345164 ,896366 ,198593482 
 145211141 ,436765 ,0 ,1438541 ,17993 ,0 ,192499874 ,293854 ,190012469 
 131950135 ,1257283 ,1672163 ,2880291 ,1913214 ,7 ,192525258 ,604577 ,194845385 
 134161641 ,842186 ,1318854 ,2132372 ,2889342 ,0 ,201338636 ,498930 ,200195947 
 102061249 ,939119 ,382122 ,2516241 ,2637346 ,0 ,188884250 ,528794 ,185523288 
 113992559 ,1345866 ,7104 ,2990326 ,550722 ,1 ,196180010 ,694294 ,198898800 
 133032679 ,610297 ,317650 ,1849434 ,248777 ,0 ,192505321 ,460861 ,194019431 
 105718877 ,355506 ,56 ,3124836 ,712593 ,1 ,201275533 ,214124 ,199070533 
 84118802 ,191748 ,112 ,3541566 ,314110 ,0 ,192511323 ,127580 ,194683626 
 85069077 ,183057 ,56 ,3434023 ,460843 ,0 ,198092041 ,131514 ,193767521 
 86023706 ,189108 ,28 ,3345987 ,517057 ,1 ,189922844 ,134218 ,191212827 
 84850847 ,188146 ,0 ,3350566 ,519338 ,0 ,198341730 ,133018 ,197294886 
 83246761 ,192892 ,57 ,3434944 ,539709 ,0 ,192541743 ,134013 ,196411563 
 87241626 ,189224 ,57 ,3459079 ,504677 ,2 ,199102089 ,133025 ,194674212 
 83113460 ,189033 ,114 ,3354630 ,484984 ,0 ,194719867 ,132210 ,196901037 
 85267685 ,192264 ,57 ,3518970 ,507138 ,1 ,192512494 ,130875 ,194688941 
 82856038 ,184995 ,57 ,3691353 ,482362 ,0 ,192948309 ,128542 ,192504164 
 83932364 ,190391 ,57 ,3273595 ,483517 ,1 ,192089284 ,133461 ,192498731 
 90323938 ,199669 ,0 ,3326511 ,489426 ,0 ,201266281 ,141762 ,196861759 
 88315256 ,196412 ,113 ,3452790 ,487630 ,0 ,192497297 ,133137 ,196038535 
 83472249 ,180184 ,57 ,3388967 ,483446 ,0 ,192521384 ,128407 ,191130719 
 87550795 ,193796 ,0 ,3409198 ,505511 ,1 ,192518995 ,133422 ,194663333 
 90726260 ,191294 ,0 ,3492697 ,531869 ,0 ,199109582 ,131690 ,194677745 
 85773748 ,206152 ,170 ,3441756 ,511682 ,0 ,194727572 ,135488 ,199045746 
 88682717 ,195279 ,57 ,3424680 ,526120 ,0 ,192512958 ,132692 ,192481550 
 90834241 ,189195 ,114 ,3297103 ,546932 ,0 ,200095124 ,135107 ,195729949 
 82815751 ,183252 ,57 ,3449186 ,490900 ,0 ,189968685 ,126081 ,189923866 
 89099256 ,194250 ,57 ,3363145 ,513841 ,1 ,196224589 ,136449 ,196126973 
