 2911418 ,94172 ,0 ,213967 ,31264 ,0 ,8749369 ,36526 ,8748793 
 2271372 ,159324 ,0 ,367798 ,13569 ,0 ,11520996 ,32102 ,8748121 
 2192096 ,49798 ,0 ,104369 ,1498 ,2 ,11888597 ,52213 ,10346981 
 2716747 ,106963 ,0 ,205277 ,19487 ,0 ,11582342 ,52647 ,11903120 
 2679660 ,96727 ,0 ,151312 ,17584 ,0 ,8748862 ,44172 ,11916116 
 2893382 ,58780 ,0 ,179582 ,955 ,0 ,8743879 ,14121 ,9563064 
 5465336 ,54319 ,72612 ,101253 ,38656 ,0 ,8753643 ,25416 ,8749576 
 5779393 ,58400 ,89676 ,301124 ,105601 ,1 ,10826992 ,25063 ,8746061 
 5760137 ,58855 ,99093 ,146748 ,122132 ,1 ,11858953 ,35686 ,9655282 
 5449381 ,87647 ,11040 ,291637 ,77043 ,0 ,11851345 ,36592 ,11846887 
 7727124 ,77231 ,103764 ,140898 ,98052 ,0 ,9180158 ,35073 ,11893843 
 7646501 ,80901 ,133353 ,160612 ,99803 ,0 ,8748314 ,26223 ,10332160 
* 3610474 ,-4784236 ,55950 ,306311 ,100998 ,1 ,8744488 ,32855 ,8746610 
 5992366 ,53940 ,96672 ,190682 ,115595 ,1 ,10031759 ,25177 ,8745721 
 6084907 ,39193 ,83643 ,105082 ,186103 ,0 ,11827289 ,28785 ,8797983 
 6546054 ,39849 ,86463 ,93035 ,141059 ,0 ,11838916 ,32092 ,11847491 
 8350589 ,48748 ,91587 ,93508 ,136876 ,0 ,10041175 ,32139 ,11815277 
 8127527 ,55864 ,116289 ,98109 ,136629 ,0 ,8749764 ,24305 ,11276033 
 7540508 ,55509 ,118124 ,124537 ,159942 ,0 ,8748356 ,23252 ,8747886 
 6281409 ,45360 ,123495 ,126213 ,183834 ,0 ,8829428 ,23359 ,8748175 
 6128655 ,39765 ,90492 ,116414 ,189043 ,0 ,11857003 ,26341 ,8748955 
 5956547 ,39763 ,83106 ,92147 ,161436 ,0 ,11814775 ,31350 ,10692915 
 7856912 ,42490 ,86247 ,90516 ,136091 ,0 ,11240507 ,32425 ,11848998 
 7773247 ,51117 ,99084 ,92094 ,138914 ,0 ,8750081 ,26304 ,11809439 
 7783910 ,38432 ,102693 ,107809 ,184323 ,0 ,8748964 ,17807 ,9387738 
 5903557 ,34278 ,109531 ,115879 ,232982 ,0 ,8749992 ,17658 ,8749495 
 5964927 ,27009 ,96090 ,115050 ,231732 ,0 ,10560705 ,17898 ,8748720 
 5881298 ,27371 ,82425 ,90451 ,226232 ,0 ,11779738 ,23149 ,9284921 
 6666744 ,27015 ,83646 ,86849 ,175627 ,0 ,11758509 ,24383 ,11758321 
 7768438 ,34210 ,77508 ,85797 ,177352 ,0 ,9646110 ,24430 ,11753865 
 7982720 ,37469 ,107214 ,92368 ,174476 ,0 ,8749665 ,17767 ,10946682 
 7105439 ,37415 ,111576 ,116292 ,196276 ,0 ,8749042 ,17376 ,8749791 
 5835550 ,30113 ,108645 ,115441 ,233005 ,0 ,8953146 ,17814 ,8748572 
 5750464 ,28300 ,74928 ,105740 ,242492 ,0 ,11791550 ,20382 ,8748505 
 5811418 ,27445 ,81303 ,86386 ,201977 ,0 ,11756102 ,24649 ,10690657 
 7650385 ,29419 ,78690 ,84168 ,173158 ,0 ,11242336 ,25645 ,12037616 
 7872589 ,37716 ,92487 ,84967 ,169635 ,0 ,8750042 ,20995 ,11752324 
 6442497 ,51416 ,95829 ,134458 ,173904 ,0 ,8748442 ,27442 ,9260635 
 4562559 ,55876 ,91985 ,172634 ,222563 ,0 ,8746423 ,28076 ,8747800 
 4368576 ,44257 ,72366 ,171345 ,218428 ,0 ,10876053 ,27800 ,8747853 
 4538387 ,45302 ,69843 ,135914 ,203840 ,0 ,11829732 ,37753 ,9656157 
 5317397 ,44464 ,65067 ,122536 ,165556 ,0 ,11828904 ,37700 ,11826924 
 6057344 ,58465 ,68082 ,124239 ,159299 ,0 ,9201440 ,36710 ,11867153 
 4328350 ,95261 ,53465 ,173500 ,129154 ,0 ,8748188 ,32774 ,10387113 
 2927954 ,135535 ,23121 ,286907 ,168377 ,0 ,8747546 ,35862 ,8746755 
 6120109 ,45301 ,1143 ,326456 ,173494 ,0 ,9904323 ,17623 ,8747578 
 2806720 ,76946 ,0 ,172765 ,30270 ,0 ,11894317 ,44935 ,8747966 
 3025237 ,76656 ,0 ,151879 ,22738 ,0 ,11898224 ,48259 ,11893595 
 3875908 ,63160 ,0 ,88679 ,157487 ,0 ,10044572 ,49036 ,11866760 
 6613140 ,53027 ,116400 ,79748 ,118696 ,0 ,8748625 ,18924 ,11226888 
 8511730 ,35212 ,370369 ,92464 ,180245 ,0 ,8748562 ,18857 ,8749021 
 7088836 ,27962 ,346412 ,94118 ,210146 ,0 ,8748556 ,20164 ,8748068 
 7074298 ,24095 ,260068 ,88357 ,217482 ,0 ,11735162 ,20439 ,8749034 
 7148621 ,28060 ,267866 ,79044 ,163347 ,0 ,11743324 ,28822 ,10420697 
 8786932 ,23363 ,268436 ,62869 ,175442 ,0 ,11513517 ,25542 ,11764202 
 9560072 ,35161 ,294470 ,68725 ,155777 ,0 ,8749606 ,23629 ,11761041 
 9476403 ,36978 ,366892 ,82877 ,158301 ,0 ,8749066 ,20222 ,9795544 
 7509089 ,32223 ,338113 ,90588 ,215128 ,0 ,8749208 ,19011 ,8748742 
 7081358 ,25613 ,323137 ,92295 ,209034 ,0 ,10106965 ,20845 ,8748477 
 7674362 ,21964 ,60596 ,69528 ,207769 ,0 ,11738238 ,24266 ,8778458 
 9101052 ,25450 ,26223 ,67705 ,142311 ,0 ,11740265 ,22769 ,11750716 
 11745645 ,31915 ,26826 ,66502 ,145318 ,0 ,10156665 ,24232 ,11743457 
 11814409 ,39451 ,31374 ,71841 ,133733 ,0 ,8748789 ,20164 ,11462375 
 10853376 ,36264 ,34107 ,95209 ,153297 ,0 ,8748072 ,15907 ,8748176 
 8884202 ,31366 ,34362 ,94224 ,195801 ,0 ,8748771 ,18147 ,8747584 
 6418304 ,70441 ,17088 ,115608 ,176579 ,0 ,11570038 ,22678 ,8750210 
 9037728 ,29607 ,25254 ,75411 ,159449 ,0 ,11785616 ,25158 ,10298321 
 10859474 ,24239 ,28767 ,65298 ,152444 ,0 ,11633902 ,23236 ,11743403 
 11873679 ,37905 ,28847 ,69673 ,141294 ,0 ,8748432 ,22041 ,11795591 
 12031294 ,38145 ,34536 ,83580 ,140307 ,0 ,8748296 ,19060 ,9897195 
 9471948 ,38078 ,33135 ,96134 ,177247 ,0 ,8748267 ,20521 ,8746003 
 8619405 ,25375 ,34357 ,89535 ,204245 ,0 ,10047462 ,17021 ,8747099 
 8800698 ,28814 ,25287 ,79956 ,183492 ,0 ,11751017 ,23499 ,8746990 
 9473058 ,27584 ,25572 ,71102 ,137240 ,0 ,11749508 ,24799 ,11743721 
 8838579 ,57741 ,25872 ,70340 ,140560 ,0 ,10189363 ,30953 ,11918709 
 3983611 ,188133 ,0 ,329807 ,674 ,0 ,8737698 ,27659 ,11310126 
 7677224 ,22431 ,0 ,88006 ,9391 ,0 ,8725299 ,11365 ,8743332 
 6950872 ,16642 ,0 ,87175 ,10621 ,0 ,8851666 ,10760 ,8748758 
 6485582 ,15174 ,0 ,81774 ,11744 ,0 ,11779427 ,12874 ,8748190 
 6681724 ,15383 ,0 ,64883 ,10829 ,0 ,11731153 ,15509 ,10551624 
 8453254 ,16291 ,0 ,65057 ,9281 ,0 ,11376824 ,15121 ,11769803 
 9223994 ,21297 ,0 ,65662 ,8702 ,0 ,8749175 ,13937 ,11735600 
 8815726 ,20963 ,0 ,78818 ,9113 ,0 ,8748731 ,11154 ,9679030 
 6705445 ,20413 ,0 ,86903 ,9211 ,0 ,8748851 ,11563 ,8748825 
 6883883 ,15805 ,0 ,87312 ,10644 ,0 ,10193691 ,11729 ,8748480 
 6558074 ,16079 ,0 ,70837 ,12393 ,0 ,11722341 ,14869 ,8860357 
 7237865 ,15821 ,0 ,64734 ,9945 ,0 ,11774462 ,15887 ,11774314 
 9151030 ,18431 ,0 ,65873 ,9463 ,0 ,10050718 ,15464 ,11737162 
 9160418 ,22780 ,0 ,64764 ,8406 ,0 ,8749189 ,12431 ,11367473 
 7814742 ,21959 ,0 ,87476 ,10080 ,0 ,8749129 ,11576 ,8748717 
 6434743 ,17908 ,0 ,86205 ,11146 ,0 ,8748399 ,11674 ,8748484 
 6456515 ,15622 ,0 ,84659 ,12641 ,0 ,11509397 ,12172 ,8748487 
 6661733 ,15817 ,0 ,64692 ,10260 ,0 ,11730714 ,16025 ,10183130 
 8504691 ,15453 ,0 ,63622 ,8937 ,0 ,11732041 ,15091 ,11721748 
 8909210 ,21338 ,0 ,65678 ,9291 ,0 ,8768945 ,14487 ,11740227 
 9037337 ,21882 ,0 ,75609 ,8915 ,0 ,8748120 ,11306 ,10093953 
 6859210 ,21875 ,0 ,87955 ,10760 ,0 ,8748320 ,12257 ,8748827 
 6538161 ,15526 ,0 ,88821 ,12126 ,0 ,10050500 ,11572 ,8748406 
 6632974 ,16272 ,0 ,70976 ,11385 ,0 ,11718302 ,14559 ,8748124 
 7045408 ,15921 ,0 ,64665 ,9961 ,0 ,11725066 ,15634 ,11688734 
 8923631 ,17889 ,0 ,64310 ,9226 ,0 ,10247996 ,15075 ,11724700 
 9073778 ,20142 ,0 ,65229 ,8902 ,0 ,8748796 ,12311 ,11577137 
 8404552 ,20236 ,0 ,87762 ,9884 ,0 ,8748355 ,11172 ,8748454 
 816562 ,161375 ,6 ,396648 ,1632 ,0 ,8747472 ,29040 ,8746048 
 1271570 ,132002 ,0 ,392196 ,1422 ,0 ,11623382 ,40803 ,8746943 
 3489730 ,67371 ,0 ,149434 ,951 ,0 ,11914482 ,65319 ,10487878 
 4657956 ,72723 ,0 ,148683 ,703 ,0 ,11447172 ,69803 ,11924737 
 5225462 ,98839 ,0 ,144412 ,788 ,0 ,8748741 ,62534 ,11898590 
 5214131 ,99263 ,0 ,188804 ,861 ,0 ,8749636 ,0 ,9428256 
 1158882 ,91599 ,0 ,221003 ,997 ,0 ,8749311 ,38081 ,8747751 
 935876 ,81400 ,0 ,204721 ,998 ,0 ,10916201 ,34723 ,8748786 
 1916519 ,55232 ,0 ,136193 ,1260 ,0 ,11945428 ,48820 ,9807075 
 4773385 ,113578 ,0 ,201262 ,70194 ,0 ,11925708 ,52502 ,11921959 
 4199388 ,92312 ,0 ,185841 ,680 ,0 ,8953642 ,51577 ,11923329 
 3972095 ,77160 ,168 ,258383 ,68194 ,1 ,8742144 ,32403 ,10080110 
 5390592 ,76920 ,84971 ,204606 ,105410 ,1 ,8746623 ,28524 ,8746291 
 4194550 ,73467 ,64440 ,217515 ,118845 ,0 ,10224363 ,26676 ,8745576 
 5877613 ,56718 ,87561 ,144731 ,115865 ,0 ,11859905 ,34437 ,9066203 
 4116970 ,104151 ,20640 ,219028 ,81386 ,0 ,11898371 ,38152 ,11861990 
 8282151 ,68206 ,94950 ,137352 ,88830 ,0 ,9751686 ,36301 ,11867978 
 7808368 ,77200 ,116265 ,143744 ,88083 ,0 ,8748086 ,26215 ,10929808 
 4040332 ,134402 ,54693 ,250376 ,98093 ,1 ,8744734 ,26732 ,8744976 
 5948747 ,59989 ,87515 ,265957 ,107541 ,0 ,9304335 ,25936 ,8746887 
 4772043 ,55615 ,56341 ,152185 ,100315 ,0 ,11861396 ,28977 ,8745908 
 5749155 ,37740 ,82209 ,91755 ,149098 ,0 ,11820555 ,31077 ,11177379 
 8261711 ,45088 ,85296 ,91723 ,140340 ,0 ,10755692 ,31796 ,11850973 
 8351899 ,55688 ,110409 ,93319 ,136330 ,0 ,8749744 ,25867 ,11821316 
 7691966 ,55607 ,118290 ,121817 ,145666 ,0 ,8749660 ,22917 ,8887861 
 6182745 ,47394 ,118102 ,124226 ,189141 ,0 ,8749530 ,22962 ,8749252 
 6265812 ,39879 ,99386 ,124235 ,184055 ,0 ,11260038 ,24342 ,8748427 
 6121014 ,39938 ,89250 ,92709 ,171166 ,0 ,11826595 ,31295 ,10028740 
 7059259 ,39181 ,79932 ,89963 ,137316 ,0 ,11820402 ,31328 ,11818469 
 8105511 ,54116 ,91353 ,90579 ,135424 ,0 ,8837166 ,29449 ,11825664 
 6493022 ,60406 ,100071 ,110330 ,139215 ,0 ,8748883 ,24434 ,10068622 
 4327979 ,60865 ,45189 ,129434 ,137863 ,0 ,8746693 ,24098 ,8744722 
 6136301 ,32332 ,47490 ,130807 ,180632 ,0 ,10083798 ,19928 ,8749369 
 6102917 ,33020 ,39441 ,111986 ,174571 ,0 ,11781257 ,25956 ,8800952 
 6720884 ,33343 ,39633 ,104451 ,125804 ,0 ,11805955 ,28475 ,11813558 
 8443388 ,40099 ,40077 ,102494 ,127585 ,0 ,10074582 ,28053 ,11787498 
 8107183 ,46077 ,49410 ,101886 ,136134 ,0 ,8750689 ,21600 ,11340965 
 7747820 ,45616 ,54402 ,139246 ,144988 ,0 ,8749901 ,20473 ,8749498 
 6362716 ,37670 ,54012 ,140337 ,165658 ,0 ,8749468 ,20602 ,8749102 
 6226912 ,33056 ,41202 ,130996 ,175212 ,0 ,11719061 ,22673 ,8748769 
 5872709 ,32971 ,37944 ,96648 ,154915 ,0 ,11786195 ,28281 ,10447312 
 7511859 ,34273 ,39000 ,100884 ,132169 ,0 ,11490436 ,28354 ,11819750 
 8274705 ,46963 ,43347 ,101955 ,127090 ,0 ,8750244 ,25381 ,11791933 
 6044950 ,59770 ,51111 ,122152 ,105796 ,0 ,8749330 ,25626 ,9684547 
 4319913 ,53486 ,29190 ,146056 ,144696 ,0 ,8749733 ,26499 ,8749215 
 5307478 ,42056 ,10308 ,167972 ,163454 ,0 ,10450342 ,25870 ,8749242 
 5372993 ,43006 ,8931 ,134737 ,149177 ,0 ,11870768 ,34885 ,9265952 
 5763492 ,41758 ,10011 ,122094 ,117379 ,0 ,11838229 ,35853 ,11837838 
